Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
163,P29084,T2EB_HUMAN,Transcription initiation factor IIE subunit beta (TFIIE-beta) (General transcription factor IIE subunit 2),0.9
164,P55036,PSMD4_HUMAN,26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein),0.9
165,Q6PL18,ATAD2_HUMAN,ATPase family AAA domain-containing protein 2 (EC 3.6.1.3) (AAA nuclear coregulator cancer-associated protein) (ANCCA),0.9
166,Q9UNY4,TTF2_HUMAN,Transcription termination factor 2 (EC 3.6.4.-) (Lodestar homolog) (RNA polymerase II termination factor) (Transcription release factor 2) (F2) (HuF2),0.9
167,Q9NXW2,DJB12_HUMAN,DnaJ homolog subfamily B member 12,0.9
168,A6NI28,RHG42_HUMAN,Rho GTPase-activating protein 42 (Rho GTPase-activating protein 10-like) (Rho-type GTPase-activating protein 42),0.9
169,Q96P47,AGAP3_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)",0.9
170,P98171,RHG04_HUMAN,Rho GTPase-activating protein 4 (Rho-GAP hematopoietic protein C1) (Rho-type GTPase-activating protein 4) (p115),0.89
171,Q2PPJ7,RGPA2_HUMAN,Ral GTPase-activating protein subunit alpha-2 (250 kDa substrate of Akt) (AS250) (p220),0.89
172,P57059,SIK1_HUMAN,Serine/threonine-protein kinase SIK1 (EC 2.7.11.1) (Salt-inducible kinase 1) (SIK-1) (Serine/threonine-protein kinase SNF1-like kinase 1) (Serine/threonine-protein kinase SNF1LK),0.89
173,O75604,UBP2_HUMAN,Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (41 kDa ubiquitin-specific protease) (Deubiquitinating enzyme 2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2),0.89
174,Q6ZT62,BGIN_HUMAN,Bargin (Chimeric SH3BP1-PDXP protein),0.89
175,Q8IZY2,ABCA7_HUMAN,Phospholipid-transporting ATPase ABCA7 (EC 7.6.2.1) (ABCA-SSN) (ATP-binding cassette sub-family A member 7) (Autoantigen SS-N) (Macrophage ABC transporter),0.88
176,P0C7I0,U17L8_HUMAN,Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 8,0.88
177,Q9NSK0,KLC4_HUMAN,Kinesin light chain 4 (KLC 4) (Kinesin-like protein 8),0.88
178,Q5VT97,SYDE2_HUMAN,Rho GTPase-activating protein SYDE2 (Synapse defective protein 1 homolog 2) (Protein syd-1 homolog 2),0.88
179,Q9HAU5,RENT2_HUMAN,Regulator of nonsense transcripts 2 (Nonsense mRNA reducing factor 2) (Up-frameshift suppressor 2 homolog) (hUpf2),0.88
180,Q92841,DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17) (DEAD box protein p72) (DEAD box protein p82) (RNA-dependent helicase p72),0.87
181,Q96KN7,RPGR1_HUMAN,X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 (RPGR-interacting protein 1),0.87
182,Q9Y2L9,LRCH1_HUMAN,Leucine-rich repeat and calponin homology domain-containing protein 1 (Calponin homology domain-containing protein 1) (Neuronal protein 81) (NP81),0.86
183,Q9UHP3,UBP25_HUMAN,Ubiquitin carboxyl-terminal hydrolase 25 (EC 3.4.19.12) (Deubiquitinating enzyme 25) (USP on chromosome 21) (Ubiquitin thioesterase 25) (Ubiquitin-specific-processing protease 25),0.86
184,O43147,SGSM2_HUMAN,Small G protein signaling modulator 2 (RUN and TBC1 domain-containing protein 1),0.86
185,Q5JS13,RGPS1_HUMAN,Ras-specific guanine nucleotide-releasing factor RalGPS1 (Ral GEF with PH domain and SH3-binding motif 1) (Ral guanine nucleotide exchange factor 2) (RalGEF 2) (RalA exchange factor RalGPS1),0.86
186,Q16720,AT2B3_HUMAN,Plasma membrane calcium-transporting ATPase 3 (PMCA3) (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 3) (Plasma membrane calcium pump isoform 3),0.86
187,Q92609,TBCD5_HUMAN,TBC1 domain family member 5,0.85
188,Q96K76,UBP47_HUMAN,Ubiquitin carboxyl-terminal hydrolase 47 (EC 3.4.19.12) (Deubiquitinating enzyme 47) (Ubiquitin thioesterase 47) (Ubiquitin-specific-processing protease 47),0.85
189,Q8TBP0,TBC16_HUMAN,TBC1 domain family member 16,0.84
190,Q9UII2,ATIF1_HUMAN,"ATPase inhibitor, mitochondrial (ATP synthase F1 subunit epsilon) (Inhibitor of F(1)F(o)-ATPase) (IF(1)) (IF1)",0.84
191,P35125,UBP6_HUMAN,Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Proto-oncogene TRE-2) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6),0.84
192,Q5VTM2,AGAP9_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 9 (AGAP-9) (Centaurin-gamma-like family member 6)",0.84
193,P42331,RHG25_HUMAN,Rho GTPase-activating protein 25 (Rho-type GTPase-activating protein 25),0.84
194,Q9BXU7,UBP26_HUMAN,Ubiquitin carboxyl-terminal hydrolase 26 (EC 3.4.19.12) (Deubiquitinating enzyme 26) (Ubiquitin thioesterase 26) (Ubiquitin-specific-processing protease 26),0.84
195,Q86TI0,TBCD1_HUMAN,TBC1 domain family member 1,0.83
196,O00571,DDX3X_HUMAN,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",0.83
197,Q70EK9,UBP51_HUMAN,Ubiquitin carboxyl-terminal hydrolase 51 (EC 3.4.19.12) (Deubiquitinating enzyme 51) (Ubiquitin thioesterase 51) (Ubiquitin-specific-processing protease 51),0.83
198,Q13823,NOG2_HUMAN,Nucleolar GTP-binding protein 2 (Autoantigen NGP-1),0.83
199,Q8NFQ8,TOIP2_HUMAN,Torsin-1A-interacting protein 2 (Lumenal domain-like LAP1),0.83
200,O00233,PSMD9_HUMAN,26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27),0.82
201,Q7Z6B7,SRGP1_HUMAN,SLIT-ROBO Rho GTPase-activating protein 1 (srGAP1) (Rho GTPase-activating protein 13),0.82
202,O94782,UBP1_HUMAN,Ubiquitin carboxyl-terminal hydrolase 1 (EC 3.4.19.12) (Deubiquitinating enzyme 1) (hUBP) (Ubiquitin thioesterase 1) (Ubiquitin-specific-processing protease 1),0.82
203,Q70CQ2,UBP34_HUMAN,Ubiquitin carboxyl-terminal hydrolase 34 (EC 3.4.19.12) (Deubiquitinating enzyme 34) (Ubiquitin thioesterase 34) (Ubiquitin-specific-processing protease 34),0.82
204,D6R901,U17LL_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 21 (EC 3.4.19.12),0.82
205,O75044,SRGP2_HUMAN,SLIT-ROBO Rho GTPase-activating protein 2 (srGAP2) (Formin-binding protein 2) (Rho GTPase-activating protein 34),0.82
206,O94811,TPPP_HUMAN,Tubulin polymerization-promoting protein (TPPP) (EC 3.6.5.-) (25 kDa brain-specific protein) (TPPP/p25) (p24) (p25-alpha),0.82
207,Q6NVH7,SWAP1_HUMAN,ATPase SWSAP1 (SWIM-type zinc finger 7-associated protein 1) (SWS1-associated protein 1) (ZSWIM7-associated protein 1) (ZSWIM7AP1),0.82
208,C9JJH3,U17LA_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 10 (EC 3.4.19.12),0.82
209,A6NCW7,U17L4_HUMAN,Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 4,0.81
210,Q15058,KIF14_HUMAN,Kinesin-like protein KIF14,0.81
211,O43765,SGTA_HUMAN,Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Alpha-SGT) (Vpu-binding protein) (UBP),0.8
212,P0C7H9,U17L7_HUMAN,Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 7,0.8
213,Q9Y2X7,GIT1_HUMAN,ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1),0.8
214,Q15027,ACAP1_HUMAN,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Centaurin-beta-1) (Cnt-b1)",0.79
215,Q8TF40,FNIP1_HUMAN,Folliculin-interacting protein 1,0.79
216,Q6ZT07,TBCD9_HUMAN,TBC1 domain family member 9 (TBC1 domain family member 9A),0.79
217,Q8TBM8,DJB14_HUMAN,DnaJ homolog subfamily B member 14,0.79
218,Q8WU90,ZC3HF_HUMAN,Zinc finger CCCH domain-containing protein 15 (DRG family-regulatory protein 1) (Likely ortholog of mouse immediate early response erythropoietin 4),0.78
219,B9A6J9,TBC3L_HUMAN,TBC1 domain family member 3L,0.78
220,Q6R6M4,U17L2_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17 (USP17) (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 2) (Deubiquitinating protein 3) (DUB-3) (Ubiquitin carboxyl-terminal hydrolase 17-like protein 2) (Ubiquitin thioesterase 17-like protein 2) (Ubiquitin-specific-processing protease 17-like protein 2),0.78
221,P40818,UBP8_HUMAN,Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (hUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8),0.78
222,Q9UNZ2,NSF1C_HUMAN,NSFL1 cofactor p47 (UBX domain-containing protein 2C) (p97 cofactor p47),0.78
223,P21359,NF1_HUMAN,Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated],0.78
224,Q92888,ARHG1_HUMAN,Rho guanine nucleotide exchange factor 1 (115 kDa guanine nucleotide exchange factor) (p115-RhoGEF) (p115RhoGEF) (Sub1.5),0.78
225,Q13569,TDG_HUMAN,G/T mismatch-specific thymine DNA glycosylase (EC 3.2.2.29) (Thymine-DNA glycosylase) (hTDG),0.78
226,Q15477,SKIV2_HUMAN,Helicase SKI2W (Ski2) (EC 3.6.4.-) (Helicase-like protein) (HLP),0.78
227,P29083,T2EA_HUMAN,General transcription factor IIE subunit 1 (General transcription factor IIE 56 kDa subunit) (Transcription initiation factor IIE subunit alpha) (TFIIE-alpha),0.77
228,Q5VUJ5,AGAP7_HUMAN,"Putative Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 7 (AGAP-7) (Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 7 pseudogene) (Centaurin-gamma-like family member 4)",0.77
229,Q13608,PEX6_HUMAN,Peroxisome assembly factor 2 (PAF-2) (Peroxin-6) (Peroxisomal biogenesis factor 6) (Peroxisomal-type ATPase 1),0.77
230,D6RBQ6,U17LH_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 17 (EC 3.4.19.12),0.77
231,Q8N8W4,PLPL1_HUMAN,Patatin-like phospholipase domain-containing protein 1 (EC 3.1.1.-),0.77
232,Q96S55,WRIP1_HUMAN,ATPase WRNIP1 (EC 3.6.1.3) (Werner helicase-interacting protein 1),0.77
233,C9JPN9,UL17C_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 12 (EC 3.4.19.12),0.77
234,A8MUK1,U17L5_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 5 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 5) (Ubiquitin thioesterase 17-like protein 5) (Ubiquitin-specific-processing protease 17-like protein 5),0.76
235,Q13153,PAK1_HUMAN,Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (p21-activated kinase 1) (PAK-1) (p65-PAK),0.76
236,P78563,RED1_HUMAN,Double-stranded RNA-specific editase 1 (EC 3.5.4.37) (RNA-editing deaminase 1) (RNA-editing enzyme 1) (dsRNA adenosine deaminase),0.76
237,C9JLJ4,U17LD_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 13 (EC 3.4.19.12),0.76
238,Q8N5J2,MINY1_HUMAN,Ubiquitin carboxyl-terminal hydrolase MINDY-1 (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-1) (Protein FAM63A),0.76
239,D6RCP7,U17LJ_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 19 (EC 3.4.19.12),0.75
240,B2RTY4,MYO9A_HUMAN,Unconventional myosin-IXa (Unconventional myosin-9a),0.75
241,Q96P64,AGAP4_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 4 (AGAP-4) (Centaurin-gamma-like family member 1) (Centaurin-gamma-like family member 5)",0.75
242,Q3MII6,TBC25_HUMAN,TBC1 domain family member 25,0.75
243,Q9Y4D2,DGLA_HUMAN,Sn1-specific diacylglycerol lipase alpha (DGL-alpha) (EC 3.1.1.-) (Neural stem cell-derived dendrite regulator),0.75
244,Q8TBN0,R3GEF_HUMAN,Guanine nucleotide exchange factor for Rab-3A (Rab-3A-interacting-like protein 1) (Rab3A-interacting-like protein 1) (Rabin3-like 1),0.75
245,Q8IV04,TB10C_HUMAN,Carabin (TBC1 domain family member 10C),0.75
246,P05067,A4_HUMAN,Amyloid-beta precursor protein (APP) (ABPP) (APPI) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta A4 protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31],0.75
247,Q9UJ14,GGT7_HUMAN,Glutathione hydrolase 7 (EC 3.4.19.13) (Gamma-glutamyltransferase 7) (GGT 7) (EC 2.3.2.2) (Gamma-glutamyltransferase-like 3) (Gamma-glutamyltransferase-like 5) (Gamma-glutamyltranspeptidase 7) [Cleaved into: Glutathione hydrolase 7 heavy chain; Glutathione hydrolase 7 light chain],0.74
248,Q96RF0,SNX18_HUMAN,Sorting nexin-18 (SH3 and PX domain-containing protein 3B) (Sorting nexin-associated Golgi protein 1),0.74
249,O43665,RGS10_HUMAN,Regulator of G-protein signaling 10 (RGS10),0.74
250,A6NCW0,U17L3_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 3 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 3) (Ubiquitin thioesterase 17-like protein 3) (Ubiquitin-specific-processing protease 17-like protein 3),0.74
251,O94823,AT10B_HUMAN,Probable phospholipid-transporting ATPase VB (EC 7.6.2.1) (ATPase class V type 10B) (P4-ATPase flippase complex alpha subunit ATP10B),0.74
252,Q5VVW2,GARL3_HUMAN,GTPase-activating Rap/Ran-GAP domain-like protein 3,0.74
253,A6NER0,TBC3F_HUMAN,TBC1 domain family member 3F,0.74
254,Q9BXI6,TB10A_HUMAN,TBC1 domain family member 10A (EBP50-PDX interactor of 64 kDa) (EPI64 protein) (Rab27A-GAP-alpha),0.74
255,P18433,PTPRA_HUMAN,Receptor-type tyrosine-protein phosphatase alpha (Protein-tyrosine phosphatase alpha) (R-PTP-alpha) (EC 3.1.3.48),0.73
256,Q8WZ64,ARAP2_HUMAN,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 (Centaurin-delta-1) (Cnt-d1) (Protein PARX)",0.73
257,Q9NZZ3,CHMP5_HUMAN,Charged multivesicular body protein 5 (Chromatin-modifying protein 5) (SNF7 domain-containing protein 2) (Vacuolar protein sorting-associated protein 60) (Vps60) (hVps60),0.73
258,D6RA61,U17LM_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 22 (EC 3.4.19.12),0.73
259,C9J2P7,U17LF_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 15 (EC 3.4.19.12),0.73
260,Q9HBJ7,UBP29_HUMAN,Ubiquitin carboxyl-terminal hydrolase 29 (EC 3.4.19.12) (Deubiquitinating enzyme 29) (Ubiquitin thioesterase 29) (Ubiquitin-specific-processing protease 29),0.73
261,Q8IYD1,ERF3B_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B (Eukaryotic peptide chain release factor subunit 3b) (eRF3b) (G1 to S phase transition protein 2 homolog),0.73
262,Q9BRS2,RIOK1_HUMAN,Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (RIO kinase 1),0.72
263,Q5VW22,AGAP6_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 6 (AGAP-6) (Centaurin-gamma-like family member 3)",0.72
264,Q0WX57,U17LO_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 24 (EC 3.4.19.12) (Deubiquitinating enzyme 17) (Ubiquitin thioesterase 17) (Ubiquitin-specific-processing protease 17),0.72
265,Q16543,CDC37_HUMAN,"Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]",0.72
266,Q9P2H5,UBP35_HUMAN,Ubiquitin carboxyl-terminal hydrolase 35 (EC 3.4.19.12) (Deubiquitinating enzyme 35) (Ubiquitin thioesterase 35) (Ubiquitin-specific-processing protease 35),0.72
267,A0A087WXS9,TBC3I_HUMAN,TBC1 domain family member 3I,0.72
268,P43487,RANG_HUMAN,Ran-specific GTPase-activating protein (Ran-binding protein 1) (RanBP1),0.72
269,Q13107,UBP4_HUMAN,Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4) (Ubiquitous nuclear protein homolog),0.72
270,A0A087X1G2,TBC3K_HUMAN,TBC1 domain family member 3K,0.72
271,Q8NF50,DOCK8_HUMAN,Dedicator of cytokinesis protein 8,0.71
272,A0A087X179,TBC3E_HUMAN,TBC1 domain family member 3E,0.71
273,P19429,TNNI3_HUMAN,"Troponin I, cardiac muscle (Cardiac troponin I)",0.71
274,Q9H089,LSG1_HUMAN,Large subunit GTPase 1 homolog (hLsg1) (EC 3.6.1.-),0.71
275,Q9Y3P9,RBGP1_HUMAN,Rab GTPase-activating protein 1 (GAP and centrosome-associated protein) (Rab6 GTPase-activating protein GAPCenA),0.71
276,Q96CF2,CHM4C_HUMAN,Charged multivesicular body protein 4c (Chromatin-modifying protein 4c) (CHMP4c) (SNF7 homolog associated with Alix 3) (SNF7-3) (hSnf7-3) (Vacuolar protein sorting-associated protein 32-3) (Vps32-3) (hVps32-3),0.71
277,Q9HD67,MYO10_HUMAN,Unconventional myosin-X (Unconventional myosin-10),0.71
278,O60229,KALRN_HUMAN,Kalirin (EC 2.7.11.1) (Huntingtin-associated protein-interacting protein) (Protein Duo) (Serine/threonine-protein kinase with Dbl- and pleckstrin homology domain),0.71
279,P20020,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1 (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 1) (PMCA1) (Plasma membrane calcium pump isoform 1),0.7
280,Q9Y4E8,UBP15_HUMAN,Ubiquitin carboxyl-terminal hydrolase 15 (EC 3.4.19.12) (Deubiquitinating enzyme 15) (Ubiquitin thioesterase 15) (Ubiquitin-specific-processing protease 15) (Unph-2) (Unph4),0.7
281,Q8WZA9,IRGQ_HUMAN,Immunity-related GTPase family Q protein,0.7
282,P52701,MSH6_HUMAN,DNA mismatch repair protein Msh6 (hMSH6) (G/T mismatch-binding protein) (GTBP) (GTMBP) (MutS protein homolog 6) (MutS-alpha 160 kDa subunit) (p160),0.7
283,Q8N490,PNKD_HUMAN,Probable hydrolase PNKD (EC 3.-.-.-) (Myofibrillogenesis regulator 1) (MR-1) (Paroxysmal nonkinesiogenic dyskinesia protein) (Trans-activated by hepatitis C virus core protein 2),0.7
284,A6NDS4,TBC3B_HUMAN,TBC1 domain family member 3B,0.7
285,Q9H0H5,RGAP1_HUMAN,Rac GTPase-activating protein 1 (Male germ cell RacGap) (MgcRacGAP) (Protein CYK4 homolog) (CYK4) (HsCYK-4),0.7
286,P12883,MYH7_HUMAN,"Myosin-7 (Myosin heavy chain 7) (Myosin heavy chain slow isoform) (MyHC-slow) (Myosin heavy chain, cardiac muscle beta isoform) (MyHC-beta)",0.7
287,Q6DHY5,TBC3G_HUMAN,TBC1 domain family member 3G,0.69
288,A0A087WVF3,TBC3D_HUMAN,TBC1 domain family member 3D,0.69
289,Q9Y3E7,CHMP3_HUMAN,Charged multivesicular body protein 3 (Chromatin-modifying protein 3) (Neuroendocrine differentiation factor) (Vacuolar protein sorting-associated protein 24) (hVps24),0.69
290,Q9UPU7,TBD2B_HUMAN,TBC1 domain family member 2B,0.69
291,Q70EL2,UBP45_HUMAN,Ubiquitin carboxyl-terminal hydrolase 45 (EC 3.4.19.12) (Deubiquitinating enzyme 45) (Ubiquitin thioesterase 45) (Ubiquitin-specific-processing protease 45),0.69
292,P49736,MCM2_HUMAN,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28),0.69
293,Q9UJJ9,GNPTG_HUMAN,N-acetylglucosamine-1-phosphotransferase subunit gamma (GlcNAc-1-phosphotransferase subunit gamma) (UDP-N-acetylglucosamine-1-phosphotransferase subunit gamma),0.69
294,O75916,RGS9_HUMAN,Regulator of G-protein signaling 9 (RGS9),0.68
295,Q8IZD9,DOCK3_HUMAN,Dedicator of cytokinesis protein 3 (Modifier of cell adhesion) (Presenilin-binding protein) (PBP),0.68
296,Q5T9A4,ATD3B_HUMAN,ATPase family AAA domain-containing protein 3B (AAA-TOB3),0.68
297,Q15276,RABE1_HUMAN,Rab GTPase-binding effector protein 1 (Rabaptin-4) (Rabaptin-5) (Rabaptin-5alpha) (Renal carcinoma antigen NY-REN-17),0.68
298,Q8IZP1,TBC3A_HUMAN,TBC1 domain family member 3 (Prostate cancer gene 17 protein) (Protein TRE17-alpha) (Rab GTPase-activating protein PRC17),0.68
299,Q6IPX1,TBC3C_HUMAN,TBC1 domain family member 3C,0.68
300,A6NIR3,AGAP5_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5 (AGAP-5) (Centaurin-gamma-like family member 2)",0.68
301,P45974,UBP5_HUMAN,Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (Isopeptidase T) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5),0.68
302,P63218,GBG5_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,0.67
303,Q5T5X7,BEND3_HUMAN,BEN domain-containing protein 3,0.67
304,O60240,PLIN1_HUMAN,Perilipin-1 (Lipid droplet-associated protein),0.67
305,P0C7X1,TBC3H_HUMAN,TBC1 domain family member 3H,0.67
306,P61952,GBG11_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11,0.67
307,Q8NFA0,UBP32_HUMAN,Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32),0.67
308,Q6UVK1,CSPG4_HUMAN,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Melanoma chondroitin sulfate proteoglycan) (Melanoma-associated chondroitin sulfate proteoglycan),0.66
309,Q86T03,PP4P1_HUMAN,"Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase (Type 1 PtdIns-4,5-P2 4-Ptase) (EC 3.1.3.78) (PtdIns-4,5-P2 4-Ptase I) (Transmembrane protein 55B)",0.66
310,Q6P9H5,GIMA6_HUMAN,GTPase IMAP family member 6 (Immunity-associated nucleotide 2 protein) (IAN-2) (hIAN2) (Immunity-associated nucleotide 6 protein) (IAN-6) (hIAN6),0.66
311,D6RJB6,U17LK_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 20 (EC 3.4.19.12),0.66
312,Q92995,UBP13_HUMAN,Ubiquitin carboxyl-terminal hydrolase 13 (EC 3.4.19.12) (Deubiquitinating enzyme 13) (Isopeptidase T-3) (ISOT-3) (Ubiquitin thioesterase 13) (Ubiquitin-specific-processing protease 13),0.66
313,C9JVI0,U17LB_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 11 (EC 3.4.19.12),0.65
314,Q5VV41,ARHGG_HUMAN,Rho guanine nucleotide exchange factor 16 (Ephexin-4),0.65
315,Q07617,SPAG1_HUMAN,Sperm-associated antigen 1 (HSD-3.8) (Infertility-related sperm protein Spag-1),0.65
316,Q96NT0,CC115_HUMAN,Coiled-coil domain-containing protein 115,0.65
317,Q86X27,RGPS2_HUMAN,Ras-specific guanine nucleotide-releasing factor RalGPS2 (Ral GEF with PH domain and SH3-binding motif 2) (RalA exchange factor RalGPS2),0.65
318,D6R9N7,U17LI_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 18 (EC 3.4.19.12),0.65
319,Q9BX63,FANCJ_HUMAN,Fanconi anemia group J protein (Protein FACJ) (EC 3.6.4.13) (ATP-dependent RNA helicase BRIP1) (BRCA1-associated C-terminal helicase 1) (BRCA1-interacting protein C-terminal helicase 1) (BRCA1-interacting protein 1),0.65
320,O43933,PEX1_HUMAN,Peroxisome biogenesis factor 1 (Peroxin-1) (Peroxisome biogenesis disorder protein 1),0.65
321,Q7LBR1,CHM1B_HUMAN,Charged multivesicular body protein 1b (CHMP1.5) (Chromatin-modifying protein 1b) (CHMP1b) (Vacuolar protein sorting-associated protein 46-2) (Vps46-2) (hVps46-2),0.65
322,O95759,TBCD8_HUMAN,TBC1 domain family member 8 (AD 3) (Vascular Rab-GAP/TBC-containing protein),0.65
323,Q9UBU8,MO4L1_HUMAN,Mortality factor 4-like protein 1 (MORF-related gene 15 protein) (Protein MSL3-1) (Transcription factor-like protein MRG15),0.65
324,Q13286,CLN3_HUMAN,Battenin (Batten disease protein) (Protein CLN3),0.65
325,Q92900,RENT1_HUMAN,Regulator of nonsense transcripts 1 (EC 3.6.4.-) (ATP-dependent helicase RENT1) (Nonsense mRNA reducing factor 1) (NORF1) (Up-frameshift suppressor 1 homolog) (hUpf1),0.64
326,Q05397,FAK1_HUMAN,Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein phosphatase 1 regulatory subunit 71) (PPP1R71) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK),0.64
327,Q96P48,ARAP1_HUMAN,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 (Centaurin-delta-2) (Cnt-d2)",0.64
328,Q9ULX5,RN112_HUMAN,RING finger protein 112 (EC 2.3.2.27) (Brain finger protein) (Zinc finger protein 179),0.64
329,Q5R372,RBG1L_HUMAN,Rab GTPase-activating protein 1-like,0.64
