Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
389,Q96AA8,JKIP2_HUMAN,Janus kinase and microtubule-interacting protein 2 (CTCL tumor antigen HD-CL-04) (Neuroendocrine long coiled-coil protein 1),0.84
390,Q9NQU5,PAK6_HUMAN,Serine/threonine-protein kinase PAK 6 (EC 2.7.11.1) (PAK-5) (p21-activated kinase 6) (PAK-6),0.84
391,Q9C098,DCLK3_HUMAN,Serine/threonine-protein kinase DCLK3 (EC 2.7.11.1) (Doublecortin domain-containing protein 3C) (Doublecortin-like and CAM kinase-like 3) (Doublecortin-like kinase 3),0.84
392,Q9NRA0,SPHK2_HUMAN,Sphingosine kinase 2 (SK 2) (SPK 2) (EC 2.7.1.91),0.84
393,Q496M5,PLK5_HUMAN,Inactive serine/threonine-protein kinase PLK5 (Polo-like kinase 5) (PLK-5),0.83
394,Q15750,TAB1_HUMAN,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1),0.83
395,O00571,DDX3X_HUMAN,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",0.83
396,O75969,AKAP3_HUMAN,A-kinase anchor protein 3 (AKAP-3) (A-kinase anchor protein 110 kDa) (AKAP 110) (Cancer/testis antigen 82) (CT82) (Fibrous sheath protein of 95 kDa) (FSP95) (Fibrousheathin I) (Fibrousheathin-1) (Protein kinase A-anchoring protein 3) (PRKA3) (Sperm oocyte-binding protein),0.83
397,Q96GX5,GWL_HUMAN,Serine/threonine-protein kinase greatwall (GW) (GWL) (hGWL) (EC 2.7.11.1) (Microtubule-associated serine/threonine-protein kinase-like) (MAST-L),0.83
398,Q9H3P7,GCP60_HUMAN,"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]",0.83
399,Q9H2K8,TAOK3_HUMAN,Serine/threonine-protein kinase TAO3 (EC 2.7.11.1) (Cutaneous T-cell lymphoma-associated antigen HD-CL-09) (CTCL-associated antigen HD-CL-09) (Dendritic cell-derived protein kinase) (JNK/SAPK-inhibitory kinase) (Jun kinase-inhibitory kinase) (Kinase from chicken homolog A) (hKFC-A) (Thousand and one amino acid protein 3),0.83
400,Q6VAB6,KSR2_HUMAN,Kinase suppressor of Ras 2 (hKSR2) (EC 2.7.11.1),0.83
401,Q99755,PI51A_HUMAN,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha (PIP5K1-alpha) (PtdIns(4)P-5-kinase 1 alpha) (EC 2.7.1.68) (68 kDa type I phosphatidylinositol 4-phosphate 5-kinase alpha) (Phosphatidylinositol 4-phosphate 5-kinase type I alpha) (PIP5KIalpha),0.83
402,Q8IUX7,AEBP1_HUMAN,Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein),0.83
403,Q92551,IP6K1_HUMAN,Inositol hexakisphosphate kinase 1 (InsP6 kinase 1) (EC 2.7.4.21) (Inositol hexaphosphate kinase 1),0.82
404,P49761,CLK3_HUMAN,Dual specificity protein kinase CLK3 (EC 2.7.12.1) (CDC-like kinase 3),0.82
405,Q9NRH2,SNRK_HUMAN,SNF-related serine/threonine-protein kinase (EC 2.7.11.1) (SNF1-related kinase),0.82
406,Q15562,TEAD2_HUMAN,Transcriptional enhancer factor TEF-4 (TEA domain family member 2) (TEAD-2),0.82
407,Q99759,M3K3_HUMAN,Mitogen-activated protein kinase kinase kinase 3 (EC 2.7.11.25) (MAPK/ERK kinase kinase 3) (MEK kinase 3) (MEKK 3),0.82
408,Q8TEV9,SMCR8_HUMAN,Guanine nucleotide exchange protein SMCR8 (Smith-Magenis syndrome chromosomal region candidate gene 8 protein),0.82
409,P21580,TNAP3_HUMAN,Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37],0.82
410,Q96N16,JKIP1_HUMAN,Janus kinase and microtubule-interacting protein 1 (GABA-B receptor-binding protein) (Multiple alpha-helices and RNA-linker protein 1) (Marlin-1),0.82
411,P16471,PRLR_HUMAN,Prolactin receptor (PRL-R),0.81
412,Q5VT25,MRCKA_HUMAN,Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (CDC42-binding protein kinase alpha) (DMPK-like alpha) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (MRCK alpha) (Myotonic dystrophy protein kinase-like alpha),0.81
413,Q9H7T9,AUNIP_HUMAN,Aurora kinase A and ninein-interacting protein (AIBp),0.81
414,P35240,MERL_HUMAN,Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomerlin) (Schwannomin),0.81
415,Q08345,DDR1_HUMAN,Epithelial discoidin domain-containing receptor 1 (Epithelial discoidin domain receptor 1) (EC 2.7.10.1) (CD167 antigen-like family member A) (Cell adhesion kinase) (Discoidin receptor tyrosine kinase) (HGK2) (Mammary carcinoma kinase 10) (MCK-10) (Protein-tyrosine kinase 3A) (Protein-tyrosine kinase RTK-6) (TRK E) (Tyrosine kinase DDR) (Tyrosine-protein kinase CAK) (CD antigen CD167a),0.81
416,Q8TE67,ES8L3_HUMAN,Epidermal growth factor receptor kinase substrate 8-like protein 3 (EPS8-like protein 3) (Epidermal growth factor receptor pathway substrate 8-related protein 3) (EPS8-related protein 3),0.81
417,Q16082,HSPB2_HUMAN,Heat shock protein beta-2 (HspB2) (DMPK-binding protein) (MKBP),0.8
418,P0C1S8,WEE2_HUMAN,Wee1-like protein kinase 2 (EC 2.7.10.2) (Wee1-like protein kinase 1B) (Wee1B kinase),0.8
419,P55042,RAD_HUMAN,GTP-binding protein RAD (RAD1) (Ras associated with diabetes),0.8
420,O15105,SMAD7_HUMAN,Mothers against decapentaplegic homolog 7 (MAD homolog 7) (Mothers against DPP homolog 7) (Mothers against decapentaplegic homolog 8) (MAD homolog 8) (Mothers against DPP homolog 8) (SMAD family member 7) (SMAD 7) (Smad7) (hSMAD7),0.8
421,O14578,CTRO_HUMAN,Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Serine/threonine-protein kinase 21),0.8
422,Q9P2Y5,UVRAG_HUMAN,UV radiation resistance-associated gene protein (p63),0.8
423,Q13177,PAK2_HUMAN,Serine/threonine-protein kinase PAK 2 (EC 2.7.11.1) (Gamma-PAK) (PAK65) (S6/H4 kinase) (p21-activated kinase 2) (PAK-2) (p58) [Cleaved into: PAK-2p27 (p27); PAK-2p34 (p34) (C-t-PAK2)],0.8
424,Q96S38,KS6C1_HUMAN,Ribosomal protein S6 kinase delta-1 (S6K-delta-1) (EC 2.7.11.1) (52 kDa ribosomal protein S6 kinase) (Ribosomal S6 kinase-like protein with two PSK domains 118 kDa protein) (SPHK1-binding protein),0.79
425,Q8NFM7,I17RD_HUMAN,Interleukin-17 receptor D (IL-17 receptor D) (IL-17RD) (IL17Rhom) (Interleukin-17 receptor-like protein) (Sef homolog) (hSef),0.79
426,Q99717,SMAD5_HUMAN,Mothers against decapentaplegic homolog 5 (MAD homolog 5) (Mothers against DPP homolog 5) (JV5-1) (SMAD family member 5) (SMAD 5) (Smad5) (hSmad5),0.79
427,Q6ZUJ8,BCAP_HUMAN,Phosphoinositide 3-kinase adapter protein 1 (B-cell adapter for phosphoinositide 3-kinase) (B-cell phosphoinositide 3-kinase adapter protein 1),0.79
428,Q8TF40,FNIP1_HUMAN,Folliculin-interacting protein 1,0.79
429,O00443,P3C2A_HUMAN,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (PI3K-C2-alpha) (PtdIns-3-kinase C2 subunit alpha) (EC 2.7.1.154) (Phosphoinositide 3-kinase-C2-alpha),0.79
430,P21246,PTN_HUMAN,Pleiotrophin (PTN) (Heparin-binding brain mitogen) (HBBM) (Heparin-binding growth factor 8) (HBGF-8) (Heparin-binding growth-associated molecule) (HB-GAM) (Heparin-binding neurite outgrowth-promoting factor) (HBNF) (Heparin-binding neurite outgrowth-promoting factor 1) (HBNF-1) (Osteoblast-specific factor 1) (OSF-1),0.78
431,O43572,AKA10_HUMAN,"A-kinase anchor protein 10, mitochondrial (AKAP-10) (Dual specificity A kinase-anchoring protein 2) (D-AKAP-2) (Protein kinase A-anchoring protein 10) (PRKA10)",0.78
432,P49593,PPM1F_HUMAN,Protein phosphatase 1F (EC 3.1.3.16) (Ca(2+)/calmodulin-dependent protein kinase phosphatase) (CaM-kinase phosphatase) (CaMKPase) (Partner of PIX 2) (Protein fem-2 homolog) (hFem-2),0.78
433,Q8IWQ3,BRSK2_HUMAN,Serine/threonine-protein kinase BRSK2 (EC 2.7.11.1) (Brain-selective kinase 2) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 2) (BR serine/threonine-protein kinase 2) (Serine/threonine-protein kinase 29) (Serine/threonine-protein kinase SAD-A),0.78
434,Q99594,TEAD3_HUMAN,Transcriptional enhancer factor TEF-5 (DTEF-1) (TEA domain family member 3) (TEAD-3),0.78
435,P40818,UBP8_HUMAN,Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (hUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8),0.78
436,Q9UNZ2,NSF1C_HUMAN,NSFL1 cofactor p47 (UBX domain-containing protein 2C) (p97 cofactor p47),0.78
437,P48551,INAR2_HUMAN,Interferon alpha/beta receptor 2 (IFN-R-2) (IFN-alpha binding protein) (IFN-alpha/beta receptor 2) (Interferon alpha binding protein) (Type I interferon receptor 2),0.78
438,Q9UKZ4,TEN1_HUMAN,Teneurin-1 (Ten-1) (Protein Odd Oz/ten-m homolog 1) (Tenascin-M1) (Ten-m1) (Teneurin transmembrane protein 1) [Cleaved into: Ten-1 intracellular domain (IDten-1) (Ten-1 ICD); Teneurin C-terminal-associated peptide (TCPA-1) (Ten-1 extracellular domain) (Ten-1 ECD)],0.78
439,Q9UBE8,NLK_HUMAN,Serine/threonine-protein kinase NLK (EC 2.7.11.24) (Nemo-like kinase) (Protein LAK1),0.78
440,P49840,GSK3A_HUMAN,Glycogen synthase kinase-3 alpha (GSK-3 alpha) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3A) (EC 2.7.11.1),0.78
441,Q9UBU7,DBF4A_HUMAN,Protein DBF4 homolog A (Activator of S phase kinase) (Chiffon homolog A) (DBF4-type zinc finger-containing protein 1),0.78
442,Q96GN5,CDA7L_HUMAN,Cell division cycle-associated 7-like protein (Protein JPO2) (Transcription factor RAM2),0.77
443,P61925,IPKA_HUMAN,"cAMP-dependent protein kinase inhibitor alpha (PKI-alpha) (cAMP-dependent protein kinase inhibitor, muscle/brain isoform)",0.77
444,P29083,T2EA_HUMAN,General transcription factor IIE subunit 1 (General transcription factor IIE 56 kDa subunit) (Transcription initiation factor IIE subunit alpha) (TFIIE-alpha),0.77
445,P15927,RFA2_HUMAN,Replication protein A 32 kDa subunit (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34),0.77
446,Q96RG2,PASK_HUMAN,PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (hPASK) (EC 2.7.11.1),0.77
447,Q6ZVD8,PHLP2_HUMAN,PH domain leucine-rich repeat-containing protein phosphatase 2 (EC 3.1.3.16) (PH domain leucine-rich repeat-containing protein phosphatase-like) (PHLPP-like),0.77
448,Q9UJT2,TSKS_HUMAN,Testis-specific serine kinase substrate (Testis-specific kinase substrate) (STK22 substrate 1),0.77
449,Q6P3W7,SCYL2_HUMAN,SCY1-like protein 2 (Coated vesicle-associated kinase of 104 kDa),0.76
450,Q9NY61,AATF_HUMAN,Protein AATF (Apoptosis-antagonizing transcription factor) (Rb-binding protein Che-1),0.76
451,Q9Y2I1,NISCH_HUMAN,Nischarin (Imidazoline receptor 1) (I-1) (IR1) (Imidazoline receptor antisera-selected protein) (hIRAS) (Imidazoline-1 receptor) (I1R) (Imidazoline-1 receptor candidate protein) (I-1 receptor candidate protein) (I1R candidate protein),0.76
452,Q13153,PAK1_HUMAN,Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (p21-activated kinase 1) (PAK-1) (p65-PAK),0.76
453,P49959,MRE11_HUMAN,Double-strand break repair protein MRE11 (EC 3.1.-.-) (Double-strand break repair protein MRE11A) (Meiotic recombination 11 homolog 1) (MRE11 homolog 1) (Meiotic recombination 11 homolog A) (MRE11 homolog A),0.76
454,Q9Y5S2,MRCKB_HUMAN,Serine/threonine-protein kinase MRCK beta (EC 2.7.11.1) (CDC42-binding protein kinase beta) (CDC42BP-beta) (DMPK-like beta) (Myotonic dystrophy kinase-related CDC42-binding kinase beta) (MRCK beta) (Myotonic dystrophy protein kinase-like beta),0.76
455,Q96PR1,KCNC2_HUMAN,Potassium voltage-gated channel subfamily C member 2 (Shaw-like potassium channel) (Voltage-gated potassium channel Kv3.2),0.75
456,Q8TB45,DPTOR_HUMAN,DEP domain-containing mTOR-interacting protein (DEP domain-containing protein 6),0.75
457,Q02535,ID3_HUMAN,DNA-binding protein inhibitor ID-3 (Class B basic helix-loop-helix protein 25) (bHLHb25) (Helix-loop-helix protein HEIR-1) (ID-like protein inhibitor HLH 1R21) (Inhibitor of DNA binding 3) (Inhibitor of differentiation 3),0.75
458,Q9UM82,SPAT2_HUMAN,Spermatogenesis-associated protein 2,0.75
459,Q9HD43,PTPRH_HUMAN,Receptor-type tyrosine-protein phosphatase H (R-PTP-H) (EC 3.1.3.48) (Stomach cancer-associated protein tyrosine phosphatase 1) (SAP-1) (Transmembrane-type protein-tyrosine phosphatase type H),0.75
460,P05067,A4_HUMAN,Amyloid-beta precursor protein (APP) (ABPP) (APPI) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta A4 protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31],0.75
461,Q8NI60,COQ8A_HUMAN,"Atypical kinase COQ8A, mitochondrial (EC 2.7.-.-) (Chaperone activity of bc1 complex-like) (Chaperone-ABC1-like) (Coenzyme Q protein 8A) (aarF domain-containing protein kinase 3)",0.75
462,Q9UNF0,PACN2_HUMAN,Protein kinase C and casein kinase substrate in neurons protein 2 (Syndapin-2) (Syndapin-II) (SdpII),0.74
463,Q9BYT3,STK33_HUMAN,Serine/threonine-protein kinase 33 (EC 2.7.11.1),0.74
464,Q5VZ66,JKIP3_HUMAN,Janus kinase and microtubule-interacting protein 3 (Neuroendocrine long coiled-coil protein 2),0.74
465,Q9Y4B6,DCAF1_HUMAN,DDB1- and CUL4-associated factor 1 (HIV-1 Vpr-binding protein) (VprBP) (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1) (Vpr-interacting protein),0.74
466,Q96P31,FCRL3_HUMAN,Fc receptor-like protein 3 (FcR-like protein 3) (FcRL3) (Fc receptor homolog 3) (FcRH3) (IFGP family protein 3) (hIFGP3) (Immune receptor translocation-associated protein 3) (SH2 domain-containing phosphatase anchor protein 2) (CD antigen CD307c),0.73
467,Q9UBS0,KS6B2_HUMAN,Ribosomal protein S6 kinase beta-2 (S6K-beta-2) (S6K2) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 2) (P70S6K2) (p70-S6K 2) (S6 kinase-related kinase) (SRK) (Serine/threonine-protein kinase 14B) (p70 ribosomal S6 kinase beta) (S6K-beta) (p70 S6 kinase beta) (p70 S6K-beta) (p70 S6KB) (p70-beta),0.73
468,Q9Y6M4,KC1G3_HUMAN,Casein kinase I isoform gamma-3 (CKI-gamma 3) (EC 2.7.11.1),0.73
469,Q8TDY2,RBCC1_HUMAN,RB1-inducible coiled-coil protein 1 (FAK family kinase-interacting protein of 200 kDa) (FIP200),0.73
470,P21709,EPHA1_HUMAN,Ephrin type-A receptor 1 (hEpha1) (EC 2.7.10.1) (EPH tyrosine kinase) (EPH tyrosine kinase 1) (Erythropoietin-producing hepatoma receptor) (Tyrosine-protein kinase receptor EPH),0.73
471,Q13526,PIN1_HUMAN,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase Pin1) (PPIase Pin1) (Rotamase Pin1),0.73
472,P20138,CD33_HUMAN,Myeloid cell surface antigen CD33 (Sialic acid-binding Ig-like lectin 3) (Siglec-3) (gp67) (CD antigen CD33),0.73
473,Q9BRS2,RIOK1_HUMAN,Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (RIO kinase 1),0.72
474,Q9NPB6,PAR6A_HUMAN,Partitioning defective 6 homolog alpha (PAR-6) (PAR-6 alpha) (PAR-6A) (PAR6C) (Tax interaction protein 40) (TIP-40),0.72
475,Q5MJ70,SPDYA_HUMAN,Speedy protein A (Rapid inducer of G2/M progression in oocytes A) (RINGO A) (hSpy/Ringo A) (Speedy-1) (Spy1),0.72
476,Q9BUB5,MKNK1_HUMAN,MAP kinase-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (MAP kinase signal-integrating kinase 1) (MAPK signal-integrating kinase 1) (Mnk1),0.72
477,Q16829,DUS7_HUMAN,Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2),0.72
478,Q9BZ23,PANK2_HUMAN,"Pantothenate kinase 2, mitochondrial (hPanK2) (EC 2.7.1.33) (Pantothenic acid kinase 2)",0.72
479,Q5XPI4,RN123_HUMAN,E3 ubiquitin-protein ligase RNF123 (EC 2.3.2.27) (Kip1 ubiquitination-promoting complex protein 1) (RING finger protein 123) (RING-type E3 ubiquitin transferase RNF123),0.72
480,Q56UN5,M3K19_HUMAN,"Mitogen-activated protein kinase kinase kinase 19 (EC 2.7.11.1) (Regulated in COPD, protein kinase) (SPS1/STE20-related protein kinase YSK4)",0.72
481,Q9P2D0,IBTK_HUMAN,Inhibitor of Bruton tyrosine kinase (IBtk),0.72
482,Q6ZS72,PEAK3_HUMAN,Protein PEAK3,0.71
483,O43829,ZBT14_HUMAN,Zinc finger and BTB domain-containing protein 14 (Zinc finger protein 161 homolog) (Zfp-161) (Zinc finger protein 478) (Zinc finger protein 5 homolog) (ZF5) (Zfp-5) (hZF5),0.71
484,Q0VD86,INCA1_HUMAN,Protein INCA1 (Inhibitor of CDK interacting with cyclin A1),0.71
485,Q6P3R8,NEK5_HUMAN,Serine/threonine-protein kinase Nek5 (EC 2.7.11.1) (Never in mitosis A-related kinase 5) (NimA-related protein kinase 5),0.71
486,P22455,FGFR4_HUMAN,Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1) (CD antigen CD334),0.71
487,Q96RU8,TRIB1_HUMAN,Tribbles homolog 1 (TRB-1) (G-protein-coupled receptor-induced gene 2 protein) (GIG-2) (SKIP1),0.71
488,Q13485,SMAD4_HUMAN,Mothers against decapentaplegic homolog 4 (MAD homolog 4) (Mothers against DPP homolog 4) (Deletion target in pancreatic carcinoma 4) (SMAD family member 4) (SMAD 4) (Smad4) (hSMAD4),0.71
489,Q6UXT8,ALKL1_HUMAN,ALK and LTK ligand 1 (Augmentor beta) (AUG-beta) (Protein FAM150A),0.71
490,Q7Z699,SPRE1_HUMAN,"Sprouty-related, EVH1 domain-containing protein 1 (Spred-1) (hSpred1)",0.71
491,Q9NWT8,AKIP_HUMAN,"Aurora kinase A-interacting protein (AURKA-interacting protein) (28S ribosomal protein S38, mitochondrial) (MRP-S38) (Mitochondrial small ribosomal subunit protein mS38)",0.71
492,Q92844,TANK_HUMAN,TRAF family member-associated NF-kappa-B activator (TRAF-interacting protein) (I-TRAF),0.71
493,Q01973,ROR1_HUMAN,"Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)",0.71
494,Q86WV1,SKAP1_HUMAN,Src kinase-associated phosphoprotein 1 (Src family-associated phosphoprotein 1) (Src kinase-associated phosphoprotein of 55 kDa) (SKAP-55) (pp55),0.7
495,Q96PC2,IP6K3_HUMAN,Inositol hexakisphosphate kinase 3 (InsP6 kinase 3) (EC 2.7.4.21) (Inositol hexaphosphate kinase 3),0.7
496,O43602,DCX_HUMAN,Neuronal migration protein doublecortin (Doublin) (Lissencephalin-X) (Lis-X),0.7
497,Q9NSB8,HOME2_HUMAN,Homer protein homolog 2 (Homer-2) (Cupidin),0.7
498,Q9BSF0,SMAKA_HUMAN,Small membrane A-kinase anchor protein (Small membrane AKAP) (smAKAP),0.7
499,Q9H4B6,SAV1_HUMAN,Protein salvador homolog 1 (45 kDa WW domain protein) (hWW45),0.7
500,O43314,VIP2_HUMAN,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 (EC 2.7.4.21) (EC 2.7.4.24) (Diphosphoinositol pentakisphosphate kinase 2) (Histidine acid phosphatase domain-containing protein 1) (InsP6 and PP-IP5 kinase 2) (VIP1 homolog 2) (hsVIP2),0.7
501,Q9H714,PACER_HUMAN,Protein associated with UVRAG as autophagy enhancer (Pacer) (Protein Rubicon-like),0.69
502,Q00537,CDK17_HUMAN,Cyclin-dependent kinase 17 (EC 2.7.11.22) (Cell division protein kinase 17) (PCTAIRE-motif protein kinase 2) (Serine/threonine-protein kinase PCTAIRE-2),0.69
503,Q92630,DYRK2_HUMAN,Dual specificity tyrosine-phosphorylation-regulated kinase 2 (EC 2.7.12.1),0.69
504,P11362,FGFR1_HUMAN,Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331),0.69
505,Q02224,CENPE_HUMAN,Centromere-associated protein E (Centromere protein E) (CENP-E) (Kinesin-7) (Kinesin-related protein CENPE),0.68
506,O75914,PAK3_HUMAN,Serine/threonine-protein kinase PAK 3 (EC 2.7.11.1) (Beta-PAK) (Oligophrenin-3) (p21-activated kinase 3) (PAK-3),0.68
507,Q8TF76,HASP_HUMAN,Serine/threonine-protein kinase haspin (EC 2.7.11.1) (Germ cell-specific gene 2 protein) (H-haspin) (Haploid germ cell-specific nuclear protein kinase),0.68
508,Q8NC56,LEMD2_HUMAN,LEM domain-containing protein 2 (hLEM2),0.68
509,O75330,HMMR_HUMAN,Hyaluronan mediated motility receptor (Intracellular hyaluronic acid-binding protein) (Receptor for hyaluronan-mediated motility) (CD antigen CD168),0.68
510,P33981,TTK_HUMAN,Dual specificity protein kinase TTK (EC 2.7.12.1) (Phosphotyrosine picked threonine-protein kinase) (PYT),0.68
511,Q9UP38,FZD1_HUMAN,Frizzled-1 (Fz-1) (hFz1) (FzE1),0.68
512,Q9NQ31,AKIP1_HUMAN,A-kinase-interacting protein 1 (Breast cancer-associated gene 3 protein) (PKA-interacting protein) (Proline-rich protein BCA3),0.67
513,Q6ZWH5,NEK10_HUMAN,Serine/threonine-protein kinase Nek10 (EC 2.7.11.1) (Never in mitosis A-related kinase 10) (NimA-related protein kinase 10),0.67
514,Q9UH65,SWP70_HUMAN,Switch-associated protein 70 (SWAP-70),0.67
515,Q5UCC4,EMC10_HUMAN,ER membrane protein complex subunit 10 (Hematopoietic signal peptide-containing membrane domain-containing protein 1),0.67
516,Q5VTD9,GFI1B_HUMAN,Zinc finger protein Gfi-1b (Growth factor independent protein 1B) (Potential regulator of CDKN1A translocated in CML),0.67
517,P21860,ERBB3_HUMAN,Receptor tyrosine-protein kinase erbB-3 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-3) (Tyrosine kinase-type cell surface receptor HER3),0.67
518,P42356,PI4KA_HUMAN,Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha) (EC 2.7.1.67),0.67
519,Q99683,M3K5_HUMAN,Mitogen-activated protein kinase kinase kinase 5 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 1) (ASK-1) (MAPK/ERK kinase kinase 5) (MEK kinase 5) (MEKK 5),0.66
520,P32004,L1CAM_HUMAN,Neural cell adhesion molecule L1 (N-CAM-L1) (NCAM-L1) (CD antigen CD171),0.66
521,P32780,TF2H1_HUMAN,General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit),0.66
522,Q9H0K1,SIK2_HUMAN,Serine/threonine-protein kinase SIK2 (EC 2.7.11.1) (Qin-induced kinase) (Salt-inducible kinase 2) (SIK-2) (Serine/threonine-protein kinase SNF1-like kinase 2),0.66
523,O60469,DSCAM_HUMAN,Down syndrome cell adhesion molecule (CHD2),0.66
524,Q6ZN16,M3K15_HUMAN,Mitogen-activated protein kinase kinase kinase 15 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 3) (MAPK/ERK kinase kinase 15) (MEK kinase 15) (MEKK 15),0.65
525,Q92974,ARHG2_HUMAN,Rho guanine nucleotide exchange factor 2 (Guanine nucleotide exchange factor H1) (GEF-H1) (Microtubule-regulated Rho-GEF) (Proliferating cell nucleolar antigen p40),0.65
526,P20794,MAK_HUMAN,Serine/threonine-protein kinase MAK (EC 2.7.11.1) (Male germ cell-associated kinase),0.65
527,P78527,PRKDC_HUMAN,DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460),0.65
528,Q86UY5,FA83A_HUMAN,Protein FAM83A (Tumor antigen BJ-TSA-9) (Tumor-specific gene expressed in prostate protein),0.65
529,P33076,C2TA_HUMAN,MHC class II transactivator (CIITA) (EC 2.3.1.-) (EC 2.7.11.1),0.65
530,Q76MJ5,ERN2_HUMAN,Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (hIRE2p) (Ire1-beta) (IRE1b) [Includes: Serine/threonine-protein kinase (EC 2.7.11.1); Endoribonuclease (EC 3.1.26.-)],0.65
531,Q6P5Z2,PKN3_HUMAN,Serine/threonine-protein kinase N3 (EC 2.7.11.13) (Protein kinase PKN-beta) (Protein-kinase C-related kinase 3),0.65
532,Q8IXS8,F126B_HUMAN,Protein FAM126B,0.64
533,Q92900,RENT1_HUMAN,Regulator of nonsense transcripts 1 (EC 3.6.4.-) (ATP-dependent helicase RENT1) (Nonsense mRNA reducing factor 1) (NORF1) (Up-frameshift suppressor 1 homolog) (hUpf1),0.64
