Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
177,P30203,CD6_HUMAN,T-cell differentiation antigen CD6 (T12) (TP120) (CD antigen CD6) [Cleaved into: Soluble CD6],0.89
178,Q15678,PTN14_HUMAN,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),0.89
179,O95990,F107A_HUMAN,Actin-associated protein FAM107A (Down-regulated in renal cell carcinoma 1) (Protein TU3A),0.89
180,Q15834,CC85B_HUMAN,Coiled-coil domain-containing protein 85B (Hepatitis delta antigen-interacting protein A) (Delta-interacting protein A),0.89
181,P57059,SIK1_HUMAN,Serine/threonine-protein kinase SIK1 (EC 2.7.11.1) (Salt-inducible kinase 1) (SIK-1) (Serine/threonine-protein kinase SNF1-like kinase 1) (Serine/threonine-protein kinase SNF1LK),0.89
182,Q9Y6D6,BIG1_HUMAN,Brefeldin A-inhibited guanine nucleotide-exchange protein 1 (Brefeldin A-inhibited GEP 1) (ADP-ribosylation factor guanine nucleotide-exchange factor 1) (p200 ARF guanine nucleotide exchange factor) (p200 ARF-GEP1),0.88
183,P17931,LEG3_HUMAN,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),0.88
184,Q16270,IBP7_HUMAN,Insulin-like growth factor-binding protein 7 (IBP-7) (IGF-binding protein 7) (IGFBP-7) (IGFBP-rP1) (MAC25 protein) (PGI2-stimulating factor) (Prostacyclin-stimulating factor) (Tumor-derived adhesion factor) (TAF),0.88
185,Q86UP0,CAD24_HUMAN,Cadherin-24,0.87
186,Q8TD84,DSCL1_HUMAN,Down syndrome cell adhesion molecule-like protein 1 (Down syndrome cell adhesion molecule 2),0.87
187,Q86SQ6,AGRA1_HUMAN,Adhesion G protein-coupled receptor A1 (G-protein coupled receptor 123),0.87
188,P98172,EFNB1_HUMAN,Ephrin-B1 (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2) [Cleaved into: Ephrin-B1 C-terminal fragment (Ephrin-B1 CTF); Ephrin-B1 intracellular domain (Ephrin-B1 ICD)],0.86
189,P04196,HRG_HUMAN,Histidine-rich glycoprotein (Histidine-proline-rich glycoprotein) (HPRG),0.86
190,Q9Y5H4,PCDG1_HUMAN,Protocadherin gamma-A1 (PCDH-gamma-A1),0.86
191,O75116,ROCK2_HUMAN,"Rho-associated protein kinase 2 (EC 2.7.11.1) (Rho kinase 2) (Rho-associated, coiled-coil-containing protein kinase 2) (Rho-associated, coiled-coil-containing protein kinase II) (ROCK-II) (p164 ROCK-2)",0.86
192,Q92859,NEO1_HUMAN,Neogenin (Immunoglobulin superfamily DCC subclass member 2),0.86
193,Q13464,ROCK1_HUMAN,"Rho-associated protein kinase 1 (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-35) (Rho-associated, coiled-coil-containing protein kinase 1) (Rho-associated, coiled-coil-containing protein kinase I) (ROCK-I) (p160 ROCK-1) (p160ROCK)",0.86
194,O75563,SKAP2_HUMAN,Src kinase-associated phosphoprotein 2 (Pyk2/RAFTK-associated protein) (Retinoic acid-induced protein 70) (SKAP55 homolog) (SKAP-55HOM) (SKAP-HOM) (Src family-associated phosphoprotein 2) (Src kinase-associated phosphoprotein 55-related protein) (Src-associated adapter protein with PH and SH3 domains),0.86
195,O95600,KLF8_HUMAN,Krueppel-like factor 8 (Basic krueppel-like factor 3) (Zinc finger protein 741),0.85
196,O94910,AGRL1_HUMAN,Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),0.85
197,Q6DN90,IQEC1_HUMAN,IQ motif and SEC7 domain-containing protein 1 (ADP-ribosylation factors guanine nucleotide-exchange protein 100) (ADP-ribosylation factors guanine nucleotide-exchange protein 2) (Brefeldin-resistant Arf-GEF 2 protein) (BRAG2),0.85
198,P15924,DESP_HUMAN,Desmoplakin (DP) (250/210 kDa paraneoplastic pemphigus antigen),0.85
199,Q9HCU4,CELR2_HUMAN,Cadherin EGF LAG seven-pass G-type receptor 2 (Cadherin family member 10) (Epidermal growth factor-like protein 2) (EGF-like protein 2) (Flamingo homolog 3) (Multiple epidermal growth factor-like domains protein 3) (Multiple EGF-like domains protein 3),0.85
200,Q9HBG7,LY9_HUMAN,T-lymphocyte surface antigen Ly-9 (Cell surface molecule Ly-9) (Lymphocyte antigen 9) (SLAM family member 3) (SLAMF3) (Signaling lymphocytic activation molecule 3) (CD antigen CD229),0.84
201,Q15398,DLGP5_HUMAN,Disks large-associated protein 5 (DAP-5) (Discs large homolog 7) (Disks large-associated protein DLG7) (Hepatoma up-regulated protein) (HURP),0.84
202,Q6N022,TEN4_HUMAN,Teneurin-4 (Ten-4) (Protein Odd Oz/ten-m homolog 4) (Tenascin-M4) (Ten-m4) (Teneurin transmembrane protein 4),0.84
203,O60285,NUAK1_HUMAN,NUAK family SNF1-like kinase 1 (EC 2.7.11.1) (AMPK-related protein kinase 5) (ARK5) (Omphalocele kinase 1),0.84
204,Q9BZL6,KPCD2_HUMAN,Serine/threonine-protein kinase D2 (EC 2.7.11.13) (nPKC-D2),0.84
205,O15389,SIGL5_HUMAN,Sialic acid-binding Ig-like lectin 5 (Siglec-5) (CD33 antigen-like 2) (Obesity-binding protein 2) (OB-BP2) (OB-binding protein 2) (CD antigen CD170),0.84
206,P32926,DSG3_HUMAN,Desmoglein-3 (130 kDa pemphigus vulgaris antigen) (PVA) (Cadherin family member 6),0.84
207,Q96NY8,NECT4_HUMAN,Nectin-4 (Ig superfamily receptor LNIR) (Nectin cell adhesion molecule 4) (Poliovirus receptor-related protein 4) [Cleaved into: Processed poliovirus receptor-related protein 4],0.84
208,Q16625,OCLN_HUMAN,Occludin,0.83
209,O00571,DDX3X_HUMAN,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",0.83
210,Q86UP2,KTN1_HUMAN,Kinectin (CG-1 antigen) (Kinesin receptor),0.83
211,Q02413,DSG1_HUMAN,Desmoglein-1 (Cadherin family member 4) (Desmosomal glycoprotein 1) (DG1) (DGI) (Pemphigus foliaceus antigen),0.83
212,Q99755,PI51A_HUMAN,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha (PIP5K1-alpha) (PtdIns(4)P-5-kinase 1 alpha) (EC 2.7.1.68) (68 kDa type I phosphatidylinositol 4-phosphate 5-kinase alpha) (Phosphatidylinositol 4-phosphate 5-kinase type I alpha) (PIP5KIalpha),0.83
213,Q9Y5G3,PCDGD_HUMAN,Protocadherin gamma-B1 (PCDH-gamma-B1),0.83
214,O14917,PCD17_HUMAN,Protocadherin-17 (Protocadherin-68),0.81
215,Q8WUP2,FBLI1_HUMAN,Filamin-binding LIM protein 1 (FBLP-1) (Migfilin) (Mitogen-inducible 2-interacting protein) (MIG2-interacting protein),0.81
216,O75129,ASTN2_HUMAN,Astrotactin-2,0.81
217,Q9P0L0,VAPA_HUMAN,Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33),0.81
218,Q15058,KIF14_HUMAN,Kinesin-like protein KIF14,0.81
219,Q9Y5F7,PCDGL_HUMAN,Protocadherin gamma-C4 (PCDH-gamma-C4),0.8
220,Q9Y5I0,PCDAD_HUMAN,Protocadherin alpha-13 (PCDH-alpha-13),0.8
221,Q9Y2X7,GIT1_HUMAN,ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1),0.8
222,O60330,PCDGC_HUMAN,Protocadherin gamma-A12 (PCDH-gamma-A12) (Cadherin-21) (Fibroblast cadherin-3),0.8
223,Q14766,LTBP1_HUMAN,Latent-transforming growth factor beta-binding protein 1 (LTBP-1) (Transforming growth factor beta-1-binding protein 1) (TGF-beta1-BP-1),0.79
224,Q58EX2,SDK2_HUMAN,Protein sidekick-2,0.79
225,Q9NZQ3,SPN90_HUMAN,NCK-interacting protein with SH3 domain (54 kDa VacA-interacting protein) (54 kDa vimentin-interacting protein) (VIP54) (90 kDa SH3 protein interacting with Nck) (AF3p21) (Dia-interacting protein 1) (DIP-1) (Diaphanous protein-interacting protein) (SH3 adapter protein SPIN90) (WASP-interacting SH3-domain protein) (WISH) (Wiskott-Aldrich syndrome protein-interacting protein),0.79
226,O95490,AGRL2_HUMAN,Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1),0.79
227,P21246,PTN_HUMAN,Pleiotrophin (PTN) (Heparin-binding brain mitogen) (HBBM) (Heparin-binding growth factor 8) (HBGF-8) (Heparin-binding growth-associated molecule) (HB-GAM) (Heparin-binding neurite outgrowth-promoting factor) (HBNF) (Heparin-binding neurite outgrowth-promoting factor 1) (HBNF-1) (Osteoblast-specific factor 1) (OSF-1),0.78
228,Q9UKP3,ITBP2_HUMAN,Integrin beta-1-binding protein 2 (Melusin),0.78
229,Q9Y4C0,NRX3A_HUMAN,Neurexin-3 (Neurexin III-alpha) (Neurexin-3-alpha),0.78
230,Q9HAR2,AGRL3_HUMAN,Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3),0.77
231,Q9UN71,PCDGG_HUMAN,Protocadherin gamma-B4 (PCDH-gamma-B4) (Cadherin-20) (Fibroblast cadherin-2),0.77
232,Q9Y5G8,PCDG5_HUMAN,Protocadherin gamma-A5 (PCDH-gamma-A5),0.77
233,Q7Z7E8,UB2Q1_HUMAN,Ubiquitin-conjugating enzyme E2 Q1 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme Q1) (Protein NICE-5) (Ubiquitin carrier protein Q1) (Ubiquitin-protein ligase Q1),0.77
234,Q9Y5G5,PCDG8_HUMAN,Protocadherin gamma-A8 (PCDH-gamma-A8),0.76
235,Q9Y2I1,NISCH_HUMAN,Nischarin (Imidazoline receptor 1) (I-1) (IR1) (Imidazoline receptor antisera-selected protein) (hIRAS) (Imidazoline-1 receptor) (I1R) (Imidazoline-1 receptor candidate protein) (I-1 receptor candidate protein) (I1R candidate protein),0.76
236,Q9P273,TEN3_HUMAN,Teneurin-3 (Ten-3) (Protein Odd Oz/ten-m homolog 3) (Tenascin-M3) (Ten-m3) (Teneurin transmembrane protein 3),0.76
237,Q13153,PAK1_HUMAN,Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (p21-activated kinase 1) (PAK-1) (p65-PAK),0.76
238,Q9Y5H6,PCDA8_HUMAN,Protocadherin alpha-8 (PCDH-alpha-8),0.76
239,Q9HD43,PTPRH_HUMAN,Receptor-type tyrosine-protein phosphatase H (R-PTP-H) (EC 3.1.3.48) (Stomach cancer-associated protein tyrosine phosphatase 1) (SAP-1) (Transmembrane-type protein-tyrosine phosphatase type H),0.75
240,Q9HCL0,PCD18_HUMAN,Protocadherin-18,0.75
241,P05067,A4_HUMAN,Amyloid-beta precursor protein (APP) (ABPP) (APPI) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta A4 protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31],0.75
242,Q9Y5F9,PCDGI_HUMAN,Protocadherin gamma-B6 (PCDH-gamma-B6),0.74
243,Q9Y5G9,PCDG4_HUMAN,Protocadherin gamma-A4 (PCDH-gamma-A4),0.74
244,Q8WXG9,AGRV1_HUMAN,Adhesion G-protein coupled receptor V1 (ADGRV1) (EC 3.4.-.-) (G-protein coupled receptor 98) (Monogenic audiogenic seizure susceptibility protein 1 homolog) (Usher syndrome type-2C protein) (Very large G-protein coupled receptor 1) [Cleaved into: ADGRV1 subunit alpha; ADGRV1 subunit beta],0.74
245,O43623,SNAI2_HUMAN,Zinc finger protein SNAI2 (Neural crest transcription factor Slug) (Protein snail homolog 2),0.74
246,Q9Y5F6,PCDGM_HUMAN,Protocadherin gamma-C5 (PCDH-gamma-C5),0.73
247,P18433,PTPRA_HUMAN,Receptor-type tyrosine-protein phosphatase alpha (Protein-tyrosine phosphatase alpha) (R-PTP-alpha) (EC 3.1.3.48),0.73
248,Q9UN70,PCDGK_HUMAN,Protocadherin gamma-C3 (PCDH-gamma-C3) (Protocadherin-2) (Protocadherin-43) (PC-43),0.73
249,Q9HCN6,GPVI_HUMAN,Platelet glycoprotein VI (GPVI) (Glycoprotein 6),0.73
250,Q12913,PTPRJ_HUMAN,Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta) (EC 3.1.3.48) (Density-enhanced phosphatase 1) (DEP-1) (HPTP eta) (Protein-tyrosine phosphatase receptor type J) (R-PTP-J) (CD antigen CD148),0.73
251,O14967,CLGN_HUMAN,Calmegin,0.72
252,P34810,CD68_HUMAN,Macrosialin (Gp110) (CD antigen CD68),0.72
253,Q13444,ADA15_HUMAN,"Disintegrin and metalloproteinase domain-containing protein 15 (ADAM 15) (EC 3.4.24.-) (Metalloprotease RGD disintegrin protein) (Metalloproteinase-like, disintegrin-like, and cysteine-rich protein 15) (MDC-15) (Metargidin)",0.72
254,Q92692,NECT2_HUMAN,Nectin-2 (Herpes virus entry mediator B) (Herpesvirus entry mediator B) (HveB) (Nectin cell adhesion molecule 2) (Poliovirus receptor-related protein 2) (CD antigen CD112),0.71
255,Q9H6B4,CLMP_HUMAN,CXADR-like membrane protein (Adipocyte adhesion molecule) (Coxsackie- and adenovirus receptor-like membrane protein) (CAR-like membrane protein),0.71
256,Q9HD67,MYO10_HUMAN,Unconventional myosin-X (Unconventional myosin-10),0.71
257,Q86YL7,PDPN_HUMAN,Podoplanin (Aggrus) (Glycoprotein 36) (Gp36) (PA2.26 antigen) (T1-alpha) (T1A) [Cleaved into: 29kDa cytosolic podoplanin intracellular domain (PICD)],0.71
258,Q9Y5F8,PCDGJ_HUMAN,Protocadherin gamma-B7 (PCDH-gamma-B7),0.7
259,Q5SZK8,FREM2_HUMAN,FRAS1-related extracellular matrix protein 2 (ECM3 homolog),0.7
260,Q86WV1,SKAP1_HUMAN,Src kinase-associated phosphoprotein 1 (Src family-associated phosphoprotein 1) (Src kinase-associated phosphoprotein of 55 kDa) (SKAP-55) (pp55),0.7
261,Q5VV43,K0319_HUMAN,Dyslexia-associated protein KIAA0319,0.7
262,Q9Y5H0,PCDG3_HUMAN,Protocadherin gamma-A3 (PCDH-gamma-A3),0.7
263,O00548,DLL1_HUMAN,Delta-like protein 1 (Drosophila Delta homolog 1) (Delta1) (H-Delta-1),0.7
264,Q9Y5G0,PCDGH_HUMAN,Protocadherin gamma-B5 (PCDH-gamma-B5),0.7
265,Q14126,DSG2_HUMAN,Desmoglein-2 (Cadherin family member 5) (HDGC),0.69
266,Q9NT68,TEN2_HUMAN,"Teneurin-2 (Ten-2) (Protein Odd Oz/ten-m homolog 2) (Tenascin-M2) (Ten-m2) (Teneurin transmembrane protein 2) [Cleaved into: Ten-2, soluble form; Ten-2 intracellular domain (Ten-2 ICD)]",0.69
267,O94887,FARP2_HUMAN,"FERM, ARHGEF and pleckstrin domain-containing protein 2 (FERM domain-including RhoGEF) (FIR) (FERM, RhoGEF and pleckstrin domain-containing protein 2) (Pleckstrin homology domain-containing family C member 3) (PH domain-containing family C member 3)",0.69
268,Q16787,LAMA3_HUMAN,Laminin subunit alpha-3 (Epiligrin 170 kDa subunit) (E170) (Epiligrin subunit alpha) (Kalinin subunit alpha) (Laminin-5 subunit alpha) (Laminin-6 subunit alpha) (Laminin-7 subunit alpha) (Nicein subunit alpha),0.69
269,Q8IZD9,DOCK3_HUMAN,Dedicator of cytokinesis protein 3 (Modifier of cell adhesion) (Presenilin-binding protein) (PBP),0.68
270,O75309,CAD16_HUMAN,Cadherin-16 (Kidney-specific cadherin) (Ksp-cadherin),0.68
271,Q9Y5G7,PCDG6_HUMAN,Protocadherin gamma-A6 (PCDH-gamma-A6),0.68
272,P08865,RSSA_HUMAN,40S ribosomal protein SA (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (67 kDa laminin receptor) (67LR) (Colon carcinoma laminin-binding protein) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40) (Multidrug resistance-associated protein MGr1-Ag) (NEM/1CHD4) (Small ribosomal subunit protein uS2),0.68
273,O95727,CRTAM_HUMAN,Cytotoxic and regulatory T-cell molecule (Class-I MHC-restricted T-cell-associated molecule) (CD antigen CD355),0.68
274,P10301,RRAS_HUMAN,Ras-related protein R-Ras (p23),0.68
275,Q9BZA8,PC11Y_HUMAN,Protocadherin-11 Y-linked (Protocadherin-11) (Protocadherin on the Y chromosome) (PCDH-Y) (Protocadherin prostate cancer) (Protocadherin-PC) (Protocadherin-22),0.68
276,Q9UN72,PCDA7_HUMAN,Protocadherin alpha-7 (PCDH-alpha-7),0.68
277,Q9Y5H2,PCDGB_HUMAN,Protocadherin gamma-A11 (PCDH-gamma-A11),0.67
278,Q9UN73,PCDA6_HUMAN,Protocadherin alpha-6 (PCDH-alpha-6),0.67
279,Q6UVK1,CSPG4_HUMAN,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Melanoma chondroitin sulfate proteoglycan) (Melanoma-associated chondroitin sulfate proteoglycan),0.66
280,P32004,L1CAM_HUMAN,Neural cell adhesion molecule L1 (N-CAM-L1) (NCAM-L1) (CD antigen CD171),0.66
281,Q96KG7,MEG10_HUMAN,Multiple epidermal growth factor-like domains protein 10 (Multiple EGF-like domains protein 10),0.66
282,Q9Y5G6,PCDG7_HUMAN,Protocadherin gamma-A7 (PCDH-gamma-A7),0.66
283,Q96LC7,SIG10_HUMAN,Sialic acid-binding Ig-like lectin 10 (Siglec-10) (Siglec-like protein 2),0.66
284,Q92508,PIEZ1_HUMAN,Piezo-type mechanosensitive ion channel component 1 (Membrane protein induced by beta-amyloid treatment) (Mib) (Protein FAM38A),0.66
285,Q99062,CSF3R_HUMAN,Granulocyte colony-stimulating factor receptor (G-CSF receptor) (G-CSF-R) (CD antigen CD114),0.66
286,O60469,DSCAM_HUMAN,Down syndrome cell adhesion molecule (CHD2),0.66
287,Q9H158,PCDC1_HUMAN,Protocadherin alpha-C1 (PCDH-alpha-C1),0.65
288,Q9UN74,PCDA4_HUMAN,Protocadherin alpha-4 (PCDH-alpha-4),0.65
289,Q9Y5H7,PCDA5_HUMAN,Protocadherin alpha-5 (PCDH-alpha-5),0.65
290,O94868,FCSD2_HUMAN,F-BAR and double SH3 domains protein 2 (Carom) (Protein nervous wreck 1) (NWK1) (SH3 multiple domains protein 3),0.65
291,Q6UXG3,CLM9_HUMAN,CMRF35-like molecule 9 (CLM-9) (CD300 antigen-like family member G) (Triggering receptor expressed on myeloid cells 4) (TREM-4) (CD antigen CD300g),0.64
292,Q16513,PKN2_HUMAN,Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2),0.64
293,P35555,FBN1_HUMAN,Fibrillin-1 [Cleaved into: Asprosin],0.64
294,Q05397,FAK1_HUMAN,Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein phosphatase 1 regulatory subunit 71) (PPP1R71) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK),0.64
295,Q8N6Q3,CD177_HUMAN,CD177 antigen (Human neutrophil alloantigen 2a) (HNA-2a) (NB1 glycoprotein) (NB1 GP) (Polycythemia rubra vera protein 1) (PRV-1) (CD antigen CD177),0.64
296,Q7Z692,CEA19_HUMAN,Carcinoembryonic antigen-related cell adhesion molecule 19 (Carcinoembryonic antigen-like 1),0.64
297,P55291,CAD15_HUMAN,Cadherin-15 (Cadherin-14) (Muscle cadherin) (M-cadherin),0.64
298,Q9Y5I4,PCDC2_HUMAN,Protocadherin alpha-C2 (PCDH-alpha-C2),0.63
299,P78324,SHPS1_HUMAN,Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (Signal-regulatory protein alpha-2) (Sirp-alpha-2) (Signal-regulatory protein alpha-3) (Sirp-alpha-3) (p84) (CD antigen CD172a),0.63
300,Q86SJ6,DSG4_HUMAN,Desmoglein-4 (Cadherin family member 13),0.63
301,O60242,AGRB3_HUMAN,Adhesion G protein-coupled receptor B3 (Brain-specific angiogenesis inhibitor 3),0.63
302,Q9UMF0,ICAM5_HUMAN,Intercellular adhesion molecule 5 (ICAM-5) (Telencephalin),0.63
303,Q2TAL6,VWC2_HUMAN,Brorin (Brain-specific chordin-like protein) (von Willebrand factor C domain-containing protein 2),0.63
304,Q9BYX2,TBD2A_HUMAN,TBC1 domain family member 2A (Armus) (Prostate antigen recognized and identified by SEREX 1) (PARIS-1),0.63
305,Q9BZZ2,SN_HUMAN,Sialoadhesin (Sialic acid-binding Ig-like lectin 1) (Siglec-1) (CD antigen CD169),0.62
306,P55285,CADH6_HUMAN,Cadherin-6 (Kidney cadherin) (K-cadherin),0.62
307,Q9Y5I1,PCDAB_HUMAN,Protocadherin alpha-11 (PCDH-alpha-11),0.62
308,Q9HC56,PCDH9_HUMAN,Protocadherin-9,0.62
309,Q9Y2D8,ADIP_HUMAN,Afadin- and alpha-actinin-binding protein (ADIP) (Afadin DIL domain-interacting protein) (SSX2-interacting protein),0.62
310,O43914,TYOBP_HUMAN,TYRO protein tyrosine kinase-binding protein (DNAX-activation protein 12) (Killer-activating receptor-associated protein) (KAR-associated protein),0.62
311,Q9Y5G4,PCDG9_HUMAN,Protocadherin gamma-A9 (PCDH-gamma-A9),0.61
312,P50895,BCAM_HUMAN,Basal cell adhesion molecule (Auberger B antigen) (B-CAM cell surface glycoprotein) (F8/G253 antigen) (Lutheran antigen) (Lutheran blood group glycoprotein) (CD antigen CD239),0.61
313,Q9Y5H1,PCDG2_HUMAN,Protocadherin gamma-A2 (PCDH-gamma-A2),0.61
314,P52797,EFNA3_HUMAN,Ephrin-A3 (EFL-2) (EHK1 ligand) (EHK1-L) (EPH-related receptor tyrosine kinase ligand 3) (LERK-3),0.61
315,O95863,SNAI1_HUMAN,Zinc finger protein SNAI1 (Protein snail homolog 1) (Protein sna),0.61
316,Q9NQX1,PRDM5_HUMAN,PR domain zinc finger protein 5 (EC 2.1.1.-) (PR domain-containing protein 5),0.61
317,Q9Y5H3,PCDGA_HUMAN,Protocadherin gamma-A10 (PCDH-gamma-A10),0.6
318,Q13477,MADCA_HUMAN,Mucosal addressin cell adhesion molecule 1 (MAdCAM-1) (hMAdCAM-1),0.6
319,O00506,STK25_HUMAN,Serine/threonine-protein kinase 25 (EC 2.7.11.1) (Ste20-like kinase) (Sterile 20/oxidant stress-response kinase 1) (SOK-1) (Ste20/oxidant stress response kinase 1),0.6
320,O14525,ASTN1_HUMAN,Astrotactin-1,0.6
321,Q9NRY4,RHG35_HUMAN,Rho GTPase-activating protein 35 (Glucocorticoid receptor DNA-binding factor 1) (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A),0.6
322,Q9Y5H5,PCDA9_HUMAN,Protocadherin alpha-9 (PCDH-alpha-9),0.6
323,O75815,BCAR3_HUMAN,Breast cancer anti-estrogen resistance protein 3 (Novel SH2-containing protein 2) (SH2 domain-containing protein 3B),0.6
324,Q9Y5H8,PCDA3_HUMAN,Protocadherin alpha-3 (PCDH-alpha-3),0.59
325,Q08174,PCDH1_HUMAN,Protocadherin-1 (Cadherin-like protein 1) (Protocadherin-42) (PC42),0.59
326,P31749,AKT1_HUMAN,RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha),0.59
327,Q9BZA7,PC11X_HUMAN,Protocadherin-11 X-linked (Protocadherin-11) (Protocadherin on the X chromosome) (PCDH-X) (Protocadherin-S),0.59
328,Q96N96,SPT13_HUMAN,Spermatogenesis-associated protein 13 (APC-stimulated guanine nucleotide exchange factor 2) (Asef2),0.59
329,P43121,MUC18_HUMAN,Cell surface glycoprotein MUC18 (Cell surface glycoprotein P1H12) (Melanoma cell adhesion molecule) (Melanoma-associated antigen A32) (Melanoma-associated antigen MUC18) (S-endo 1 endothelial-associated antigen) (CD antigen CD146),0.58
330,Q9BTC8,MTA3_HUMAN,Metastasis-associated protein MTA3,0.58
331,O14713,ITBP1_HUMAN,Integrin beta-1-binding protein 1 (Integrin cytoplasmic domain-associated protein 1) (ICAP-1),0.58
332,Q16853,AOC3_HUMAN,Membrane primary amine oxidase (EC 1.4.3.21) (Copper amine oxidase) (HPAO) (Semicarbazide-sensitive amine oxidase) (SSAO) (Vascular adhesion protein 1) (VAP-1),0.58
333,Q8IXL6,FA20C_HUMAN,Extracellular serine/threonine protein kinase FAM20C (EC 2.7.11.1) (Dentin matrix protein 4) (DMP-4) (Golgi casein kinase) (Golgi-enriched fraction casein kinase) (GEF-CK),0.57
334,Q8IZP9,AGRG2_HUMAN,Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Human epididymis-specific protein 6) (He6),0.57
335,Q9NZI8,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IMP1) (Coding region determinant-binding protein) (CRD-BP) (IGF-II mRNA-binding protein 1) (VICKZ family member 1) (Zipcode-binding protein 1) (ZBP-1),0.57
336,Q9UN75,PCDAC_HUMAN,Protocadherin alpha-12 (PCDH-alpha-12),0.57
337,P55287,CAD11_HUMAN,Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin),0.56
338,Q8TAB3,PCD19_HUMAN,Protocadherin-19,0.56
339,P10586,PTPRF_HUMAN,Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR),0.56
340,Q8IWK6,AGRA3_HUMAN,Adhesion G protein-coupled receptor A3 (G-protein coupled receptor 125),0.56
341,P01344,IGF2_HUMAN,Insulin-like growth factor II (IGF-II) (Somatomedin-A) (T3M-11-derived growth factor) [Cleaved into: Insulin-like growth factor II; Insulin-like growth factor II Ala-25 Del; Preptin],0.56
342,Q9Y5G2,PCDGE_HUMAN,Protocadherin gamma-B2 (PCDH-gamma-B2),0.56
