Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
189,O75916,RGS9_HUMAN,Regulator of G-protein signaling 9 (RGS9),0.68
190,Q8IZD9,DOCK3_HUMAN,Dedicator of cytokinesis protein 3 (Modifier of cell adhesion) (Presenilin-binding protein) (PBP),0.68
191,Q15276,RABE1_HUMAN,Rab GTPase-binding effector protein 1 (Rabaptin-4) (Rabaptin-5) (Rabaptin-5alpha) (Renal carcinoma antigen NY-REN-17),0.68
192,Q8IZP1,TBC3A_HUMAN,TBC1 domain family member 3 (Prostate cancer gene 17 protein) (Protein TRE17-alpha) (Rab GTPase-activating protein PRC17),0.68
193,Q6IPX1,TBC3C_HUMAN,TBC1 domain family member 3C,0.68
194,A6NIR3,AGAP5_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5 (AGAP-5) (Centaurin-gamma-like family member 2)",0.68
195,P63218,GBG5_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,0.67
196,P0C7X1,TBC3H_HUMAN,TBC1 domain family member 3H,0.67
197,P61952,GBG11_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11,0.67
198,Q6UVK1,CSPG4_HUMAN,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Melanoma chondroitin sulfate proteoglycan) (Melanoma-associated chondroitin sulfate proteoglycan),0.66
199,Q6P9H5,GIMA6_HUMAN,GTPase IMAP family member 6 (Immunity-associated nucleotide 2 protein) (IAN-2) (hIAN2) (Immunity-associated nucleotide 6 protein) (IAN-6) (hIAN6),0.66
200,O60503,ADCY9_HUMAN,Adenylate cyclase type 9 (EC 4.6.1.1) (ATP pyrophosphate-lyase 9) (Adenylate cyclase type IX) (ACIX) (Adenylyl cyclase 9) (AC9),0.66
201,P80303,NUCB2_HUMAN,Nucleobindin-2 (DNA-binding protein NEFA) (Epididymis secretory protein Li 109) (Gastric cancer antigen Zg4) (Prepronesfatin) [Cleaved into: Nesfatin-1],0.66
202,Q5VV41,ARHGG_HUMAN,Rho guanine nucleotide exchange factor 16 (Ephexin-4),0.65
203,Q07617,SPAG1_HUMAN,Sperm-associated antigen 1 (HSD-3.8) (Infertility-related sperm protein Spag-1),0.65
204,Q86X27,RGPS2_HUMAN,Ras-specific guanine nucleotide-releasing factor RalGPS2 (Ral GEF with PH domain and SH3-binding motif 2) (RalA exchange factor RalGPS2),0.65
205,O95759,TBCD8_HUMAN,TBC1 domain family member 8 (AD 3) (Vascular Rab-GAP/TBC-containing protein),0.65
206,Q16513,PKN2_HUMAN,Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2),0.64
207,Q05397,FAK1_HUMAN,Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein phosphatase 1 regulatory subunit 71) (PPP1R71) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK),0.64
208,Q96P48,ARAP1_HUMAN,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 (Centaurin-delta-2) (Cnt-d2)",0.64
209,Q9ULX5,RN112_HUMAN,RING finger protein 112 (EC 2.3.2.27) (Brain finger protein) (Zinc finger protein 179),0.64
210,Q5R372,RBG1L_HUMAN,Rab GTPase-activating protein 1-like,0.64
211,O00602,FCN1_HUMAN,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),0.64
212,O60242,AGRB3_HUMAN,Adhesion G protein-coupled receptor B3 (Brain-specific angiogenesis inhibitor 3),0.63
213,Q15042,RB3GP_HUMAN,Rab3 GTPase-activating protein catalytic subunit (RAB3 GTPase-activating protein 130 kDa subunit) (Rab3-GAP p130) (Rab3-GAP),0.63
214,Q9BYX2,TBD2A_HUMAN,TBC1 domain family member 2A (Armus) (Prostate antigen recognized and identified by SEREX 1) (PARIS-1),0.63
215,Q66K14,TBC9B_HUMAN,TBC1 domain family member 9B,0.62
216,P49795,RGS19_HUMAN,Regulator of G-protein signaling 19 (RGS19) (G-alpha-interacting protein) (GAIP),0.62
217,Q8TF27,AGA11_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 11 (AGAP-11) (Centaurin-gamma-like protein KIAA1975)",0.62
218,Q8N392,RHG18_HUMAN,Rho GTPase-activating protein 18 (MacGAP) (Rho-type GTPase-activating protein 18),0.62
219,Q8N122,RPTOR_HUMAN,Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein),0.61
220,B7ZAP0,RBG10_HUMAN,"Rab GTPase-activating protein 1-like, isoform 10",0.61
221,Q9H814,PHAX_HUMAN,Phosphorylated adapter RNA export protein (RNA U small nuclear RNA export adapter protein),0.61
222,O14908,GIPC1_HUMAN,PDZ domain-containing protein GIPC1 (GAIP C-terminus-interacting protein) (RGS-GAIP-interacting protein) (RGS19-interacting protein 1) (Synectin) (Tax interaction protein 2) (TIP-2),0.61
223,P20936,RASA1_HUMAN,Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP),0.61
224,O95800,GPR75_HUMAN,Probable G-protein coupled receptor 75,0.61
225,P16389,KCNA2_HUMAN,Potassium voltage-gated channel subfamily A member 2 (NGK1) (Voltage-gated K(+) channel HuKIV) (Voltage-gated potassium channel HBK5) (Voltage-gated potassium channel subunit Kv1.2),0.61
226,P41220,RGS2_HUMAN,Regulator of G-protein signaling 2 (RGS2) (Cell growth-inhibiting gene 31 protein) (G0/G1 switch regulatory protein 8),0.61
227,Q6ZUT3,FRMD7_HUMAN,FERM domain-containing protein 7,0.6
228,Q9NRY4,RHG35_HUMAN,Rho GTPase-activating protein 35 (Glucocorticoid receptor DNA-binding factor 1) (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A),0.6
229,O14610,GBGT2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2 (G gamma-C) (G-gamma-8) (G-gamma-9) (Guanine nucleotide binding protein gamma transducing activity polypeptide 2),0.59
230,P31749,AKT1_HUMAN,RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha),0.59
231,Q9NX09,DDIT4_HUMAN,DNA damage-inducible transcript 4 protein (HIF-1 responsive protein RTP801) (Protein regulated in development and DNA damage response 1) (REDD-1),0.58
232,O43374,RASL2_HUMAN,Ras GTPase-activating protein 4 (Calcium-promoted Ras inactivator) (Ras p21 protein activator 4) (RasGAP-activating-like protein 2),0.58
233,P22466,GALA_HUMAN,Galanin peptides [Cleaved into: Galanin; Galanin message-associated peptide (GMAP)],0.58
234,Q9NU19,TB22B_HUMAN,TBC1 domain family member 22B,0.58
235,C9J798,RAS4B_HUMAN,Ras GTPase-activating protein 4B,0.58
236,Q15057,ACAP2_HUMAN,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 (Centaurin-beta-2) (Cnt-b2)",0.58
237,P51810,GP143_HUMAN,G-protein coupled receptor 143 (Ocular albinism type 1 protein),0.57
238,Q96B67,ARRD3_HUMAN,Arrestin domain-containing protein 3 (TBP-2-like inducible membrane protein) (TLIMP),0.56
239,Q8IWK6,AGRA3_HUMAN,Adhesion G protein-coupled receptor A3 (G-protein coupled receptor 125),0.56
240,Q9HA65,TBC17_HUMAN,TBC1 domain family member 17,0.56
241,Q8NFG4,FLCN_HUMAN,Folliculin (BHD skin lesion fibrofolliculoma protein) (Birt-Hogg-Dube syndrome protein),0.55
242,Q99653,CHP1_HUMAN,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22),0.55
243,Q70Z35,PREX2_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein (P-Rex2) (PtdIns(3,4,5)-dependent Rac exchanger 2) (DEP domain-containing protein 2)",0.53
244,P15104,GLNA_HUMAN,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Palmitoyltransferase GLUL) (EC 2.3.1.225),0.53
245,Q9H7X7,IFT22_HUMAN,Intraflagellar transport protein 22 homolog (Rab-like protein 5),0.52
246,Q7Z628,ARHG8_HUMAN,Neuroepithelial cell-transforming gene 1 protein (Proto-oncogene p65 Net1) (Rho guanine nucleotide exchange factor 8),0.52
247,P11234,RALB_HUMAN,Ras-related protein Ral-B,0.5
248,Q9NUY8,TBC23_HUMAN,TBC1 domain family member 23 (HCV non-structural protein 4A-transactivated protein 1),0.5
249,Q96CN4,EVI5L_HUMAN,EVI5-like protein (Ecotropic viral integration site 5-like protein),0.49
250,Q15283,RASA2_HUMAN,Ras GTPase-activating protein 2 (GTPase-activating protein 1m) (GAP1m),0.48
251,P24386,RAE1_HUMAN,Rab proteins geranylgeranyltransferase component A 1 (Choroideremia protein) (Rab escort protein 1) (REP-1) (TCD protein),0.48
252,Q5S007,LRRK2_HUMAN,Leucine-rich repeat serine/threonine-protein kinase 2 (EC 2.7.11.1) (EC 3.6.5.-) (Dardarin),0.48
253,O75386,TULP3_HUMAN,Tubby-related protein 3 (Tubby-like protein 3),0.47
254,A1A4S6,RHG10_HUMAN,Rho GTPase-activating protein 10 (GTPase regulator associated with focal adhesion kinase 2) (Graf-related protein 2) (Rho-type GTPase-activating protein 10),0.47
255,Q15043,S39AE_HUMAN,Metal cation symporter ZIP14 (LIV-1 subfamily of ZIP zinc transporter 4) (LZT-Hs4) (Solute carrier family 39 member 14) (Zrt- and Irt-like protein 14) (ZIP-14),0.46
256,Q9Y5X1,SNX9_HUMAN,Sorting nexin-9 (SH3 and PX domain-containing protein 1) (Protein SDP1) (SH3 and PX domain-containing protein 3A),0.46
257,P59768,GBG2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I),0.46
258,P53667,LIMK1_HUMAN,LIM domain kinase 1 (LIMK-1) (EC 2.7.11.1),0.45
259,Q08116,RGS1_HUMAN,Regulator of G-protein signaling 1 (RGS1) (B-cell activation protein BL34) (Early response protein 1R20),0.45
260,P08908,5HT1A_HUMAN,5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A),0.45
261,Q8N6S4,AN13C_HUMAN,Ankyrin repeat domain-containing protein 13C,0.45
262,Q9P0V3,SH3B4_HUMAN,SH3 domain-binding protein 4 (EH-binding protein 10) (Transferrin receptor-trafficking protein),0.44
263,Q16181,SEPT7_HUMAN,Septin-7 (CDC10 protein homolog),0.44
264,Q8IZF2,AGRF5_HUMAN,Adhesion G protein-coupled receptor F5 (G-protein coupled receptor 116),0.44
265,Q8WUA7,TB22A_HUMAN,TBC1 domain family member 22A,0.43
266,Q60I27,AL2CL_HUMAN,ALS2 C-terminal-like protein,0.43
267,O00178,GTPB1_HUMAN,GTP-binding protein 1 (G-protein 1) (GP-1) (GP1),0.43
268,Q8TC07,TBC15_HUMAN,TBC1 domain family member 15 (GTPase-activating protein RAB7) (GAP for RAB7) (Rab7-GAP),0.43
269,Q92599,SEPT8_HUMAN,Septin-8,0.43
270,A4D1E9,GTPBA_HUMAN,GTP-binding protein 10 (Protein obg homolog 2) (ObgH2),0.42
271,Q09470,KCNA1_HUMAN,Potassium voltage-gated channel subfamily A member 1 (Voltage-gated K(+) channel HuKI) (Voltage-gated potassium channel HBK1) (Voltage-gated potassium channel subunit Kv1.1),0.42
272,O43306,ADCY6_HUMAN,Adenylate cyclase type 6 (EC 4.6.1.1) (ATP pyrophosphate-lyase 6) (Adenylate cyclase type VI) (Adenylyl cyclase 6) (Ca(2+)-inhibitable adenylyl cyclase),0.41
273,P46060,RAGP1_HUMAN,Ran GTPase-activating protein 1 (RanGAP1),0.41
274,P49703,ARL4D_HUMAN,ADP-ribosylation factor-like protein 4D (ADP-ribosylation factor-like protein 4L),0.41
275,Q14CB8,RHG19_HUMAN,Rho GTPase-activating protein 19 (Rho-type GTPase-activating protein 19),0.4
276,Q9UH03,SEPT3_HUMAN,Neuronal-specific septin-3,0.4
277,Q9UNA1,RHG26_HUMAN,Rho GTPase-activating protein 26 (GTPase regulator associated with focal adhesion kinase) (Oligophrenin-1-like protein) (Rho-type GTPase-activating protein 26),0.4
278,Q5UE93,PI3R6_HUMAN,Phosphoinositide 3-kinase regulatory subunit 6 (Phosphoinositide 3-kinase gamma adapter protein of 87 kDa) (p84 PI3K adapter protein) (p84 PIKAP) (p87 PI3K adapter protein) (p87PIKAP),0.4
279,O15303,GRM6_HUMAN,Metabotropic glutamate receptor 6 (mGluR6),0.4
280,O00429,DNM1L_HUMAN,Dynamin-1-like protein (EC 3.6.5.5) (Dnm1p/Vps1p-like protein) (DVLP) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-like protein) (Dynamin-like protein 4) (Dynamin-like protein IV) (HdynIV) (Dynamin-related protein 1),0.39
281,Q6NXR0,IIGP5_HUMAN,Interferon-inducible GTPase 5 (EC 3.6.5.-) (Immunity-related GTPase cinema 1),0.39
282,Q9HB90,RRAGC_HUMAN,Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929),0.39
283,P34947,GRK5_HUMAN,G protein-coupled receptor kinase 5 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK5),0.38
284,Q12979,ABR_HUMAN,Active breakpoint cluster region-related protein,0.38
285,O75899,GABR2_HUMAN,Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20),0.38
286,Q9NUV9,GIMA4_HUMAN,GTPase IMAP family member 4 (Immunity-associated nucleotide 1 protein) (IAN-1) (hIAN1) (Immunity-associated protein 4),0.38
287,Q8NE09,RGS22_HUMAN,Regulator of G-protein signaling 22 (RGS22),0.37
288,O96011,PX11B_HUMAN,Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta),0.37
289,Q9NQG6,MID51_HUMAN,Mitochondrial dynamics protein MID51 (Mitochondrial dynamics protein of 51 kDa) (Mitochondrial elongation factor 1) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein-like) (SMCR7-like protein),0.37
290,P49802,RGS7_HUMAN,Regulator of G-protein signaling 7 (RGS7),0.37
291,O15287,FANCG_HUMAN,Fanconi anemia group G protein (Protein FACG) (DNA repair protein XRCC9),0.37
292,Q0IIM8,TBC8B_HUMAN,TBC1 domain family member 8B,0.37
293,Q9UIJ5,ZDHC2_HUMAN,Palmitoyltransferase ZDHHC2 (EC 2.3.1.225) (Reduced expression associated with metastasis protein) (Ream) (Reduced expression in cancer protein) (Rec) (Zinc finger DHHC domain-containing protein 2) (DHHC-2) (Zinc finger protein 372),0.37
294,Q8IVH4,MMAA_HUMAN,"Methylmalonic aciduria type A protein, mitochondrial (EC 3.6.-.-)",0.37
295,P49755,TMEDA_HUMAN,Transmembrane emp24 domain-containing protein 10 (21 kDa transmembrane-trafficking protein) (S31III125) (S31I125) (Tmp-21-I) (Transmembrane protein Tmp21) (p23) (p24 family protein delta-1) (p24delta1) (p24delta),0.37
296,Q9Y5M8,SRPRB_HUMAN,Signal recognition particle receptor subunit beta (SR-beta) (Protein APMCF1),0.36
297,Q9HCU5,PREB_HUMAN,Prolactin regulatory element-binding protein (Mammalian guanine nucleotide exchange factor mSec12),0.36
298,Q7Z2Z2,EFL1_HUMAN,Elongation factor-like GTPase 1 (Elongation factor Tu GTP-binding domain-containing protein 1) (Elongation factor-like 1) (Protein FAM42A),0.36
299,Q9NVN8,GNL3L_HUMAN,Guanine nucleotide-binding protein-like 3-like protein,0.35
300,Q96C03,MID49_HUMAN,Mitochondrial dynamics protein MID49 (Mitochondrial dynamics protein of 49 kDa) (Mitochondrial elongation factor 2) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein),0.35
301,Q7L0Q8,RHOU_HUMAN,Rho-related GTP-binding protein RhoU (CDC42-like GTPase 1) (GTP-binding protein-like 1) (Rho GTPase-like protein ARHU) (Ryu GTPase) (Wnt-1 responsive Cdc42 homolog 1) (WRCH-1),0.35
302,Q14416,GRM2_HUMAN,Metabotropic glutamate receptor 2 (mGluR2),0.35
303,O75616,ERAL1_HUMAN,"GTPase Era, mitochondrial (H-ERA) (hERA) (Conserved ERA-like GTPase) (CEGA) (ERA-W) (ERA-like protein 1)",0.35
304,P52735,VAV2_HUMAN,Guanine nucleotide exchange factor VAV2 (VAV-2),0.34
305,P52757,CHIO_HUMAN,Beta-chimaerin (Beta-chimerin) (Rho GTPase-activating protein 3),0.34
306,Q9C0E2,XPO4_HUMAN,Exportin-4 (Exp4),0.34
307,Q13255,GRM1_HUMAN,Metabotropic glutamate receptor 1 (mGluR1),0.34
308,Q07960,RHG01_HUMAN,Rho GTPase-activating protein 1 (CDC42 GTPase-activating protein) (GTPase-activating protein rhoGAP) (Rho-related small GTPase protein activator) (Rho-type GTPase-activating protein 1) (p50-RhoGAP),0.34
309,P52630,STAT2_HUMAN,Signal transducer and activator of transcription 2 (p113),0.34
310,P50151,GBG10_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10,0.33
311,Q9H2M9,RBGPR_HUMAN,Rab3 GTPase-activating protein non-catalytic subunit (RGAP-iso) (Rab3 GTPase-activating protein 150 kDa subunit) (Rab3-GAP p150) (Rab3-GAP150) (Rab3-GAP regulatory subunit),0.33
312,Q969Y2,GTPB3_HUMAN,"tRNA modification GTPase GTPBP3, mitochondrial (GTP-binding protein 3) (Mitochondrial GTP-binding protein 1)",0.33
313,Q13017,RHG05_HUMAN,Rho GTPase-activating protein 5 (Rho-type GTPase-activating protein 5) (p190-B),0.33
314,Q6ZRI8,RHG36_HUMAN,Rho GTPase-activating protein 36,0.33
315,Q6DD88,ATLA3_HUMAN,Atlastin-3 (EC 3.6.5.-),0.33
316,O43236,SEPT4_HUMAN,Septin-4 (Apoptosis-related protein in the TGF-beta signaling pathway) (ARTS) (Bradeion beta) (Brain protein H5) (CE5B3 beta) (Cell division control-related protein 2) (hCDCREL-2) (Cerebral protein 7) (Peanut-like protein 2),0.33
317,Q9Y272,RASD1_HUMAN,Dexamethasone-induced Ras-related protein 1 (Activator of G-protein signaling 1),0.32
318,Q7Z2Y8,GVIN1_HUMAN,Interferon-induced very large GTPase 1 (Interferon-induced very large GTPase pseudogene 1),0.32
319,Q9UBS5,GABR1_HUMAN,Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1),0.32
320,Q15835,GRK1_HUMAN,Rhodopsin kinase GRK1 (RK) (EC 2.7.11.14) (G protein-coupled receptor kinase 1),0.32
321,P85298,RHG08_HUMAN,Rho GTPase-activating protein 8 (Rho-type GTPase-activating protein 8),0.32
322,Q6ZS82,R9BP_HUMAN,Regulator of G-protein signaling 9-binding protein (RGS9-anchoring protein),0.31
323,P63215,GBG3_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3,0.31
324,Q99972,MYOC_HUMAN,"Myocilin (Myocilin 55 kDa subunit) (Trabecular meshwork-induced glucocorticoid response protein) [Cleaved into: Myocilin, N-terminal fragment (Myocilin 20 kDa N-terminal fragment); Myocilin, C-terminal fragment (Myocilin 35 kDa N-terminal fragment)]",0.31
325,O00590,ACKR2_HUMAN,Atypical chemokine receptor 2 (C-C chemokine receptor D6) (Chemokine receptor CCR-10) (Chemokine receptor CCR-9) (Chemokine-binding protein 2) (Chemokine-binding protein D6),0.31
326,P63211,GBG1_HUMAN,Guanine nucleotide-binding protein G(T) subunit gamma-T1 (Transducin gamma chain),0.3
327,Q86VI3,IQGA3_HUMAN,Ras GTPase-activating-like protein IQGAP3,0.3
328,Q9H4K7,MTG2_HUMAN,Mitochondrial ribosome-associated GTPase 2 (GTP-binding protein 5) (Protein obg homolog 1) (ObgH1),0.3
329,P31751,AKT2_HUMAN,RAC-beta serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase Akt-2) (Protein kinase B beta) (PKB beta) (RAC-PK-beta),0.3
330,P13501,CCL5_HUMAN,C-C motif chemokine 5 (EoCP) (Eosinophil chemotactic cytokine) (SIS-delta) (Small-inducible cytokine A5) (T cell-specific protein P228) (TCP228) (T-cell-specific protein RANTES) [Cleaved into: RANTES(3-68); RANTES(4-68)],0.29
331,P53671,LIMK2_HUMAN,LIM domain kinase 2 (LIMK-2) (EC 2.7.11.1),0.29
332,P15882,CHIN_HUMAN,N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2),0.29
333,P30679,GNA15_HUMAN,Guanine nucleotide-binding protein subunit alpha-15 (G alpha-15) (G-protein subunit alpha-15) (Epididymis tissue protein Li 17E) (Guanine nucleotide-binding protein subunit alpha-16) (G alpha-16) (G-protein subunit alpha-16),0.29
334,P00533,EGFR_HUMAN,Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1),0.28
335,Q8WYJ6,SEPT1_HUMAN,Septin-1 (LARP) (Peanut-like protein 3) (Serologically defined breast cancer antigen NY-BR-24),0.28
336,Q9NVA2,SEP11_HUMAN,Septin-11,0.28
337,Q8NCT1,ARRD4_HUMAN,Arrestin domain-containing protein 4,0.28
338,P20339,RAB5A_HUMAN,Ras-related protein Rab-5A (EC 3.6.5.2),0.27
339,Q9UHX3,AGRE2_HUMAN,Adhesion G protein-coupled receptor E2 (EGF-like module receptor 2) (EGF-like module-containing mucin-like hormone receptor-like 2) (CD antigen CD312),0.27
340,P50150,GBG4_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4,0.27
341,P48960,AGRE5_HUMAN,Adhesion G protein-coupled receptor E5 (Leukocyte antigen CD97) (CD antigen CD97) [Cleaved into: Adhesion G protein-coupled receptor E5 subunit alpha; Adhesion G protein-coupled receptor E5 subunit beta],0.27
342,P28223,5HT2A_HUMAN,5-hydroxytryptamine receptor 2A (5-HT-2) (5-HT-2A) (Serotonin receptor 2A),0.27
343,O60883,G37L1_HUMAN,G-protein coupled receptor 37-like 1 (Endothelin B receptor-like protein 2) (ETBR-LP-2),0.26
344,P61586,RHOA_HUMAN,Transforming protein RhoA (EC 3.6.5.2) (Rho cDNA clone 12) (h12),0.26
345,Q9UBI6,GBG12_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,0.26
346,Q9NS28,RGS18_HUMAN,Regulator of G-protein signaling 18 (RGS18),0.26
347,P46940,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 (p195),0.26
348,P51828,ADCY7_HUMAN,Adenylate cyclase type 7 (EC 4.6.1.1) (ATP pyrophosphate-lyase 7) (Adenylate cyclase type VII) (Adenylyl cyclase 7),0.26
349,Q9UGC6,RGS17_HUMAN,Regulator of G-protein signaling 17 (RGS17),0.26
350,Q9ULP9,TBC24_HUMAN,TBC1 domain family member 24,0.26
351,Q13371,PHLP_HUMAN,Phosducin-like protein (PHLP),0.26
352,O00746,NDKM_HUMAN,"Nucleoside diphosphate kinase, mitochondrial (NDK) (NDP kinase, mitochondrial) (EC 2.7.4.6) (Nucleoside diphosphate kinase D) (NDPKD) (nm23-H4)",0.25
353,Q9BRC7,PLCD4_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (hPLCD4) (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)",0.25
354,P48549,KCNJ3_HUMAN,"G protein-activated inward rectifier potassium channel 1 (GIRK-1) (Inward rectifier K(+) channel Kir3.1) (Potassium channel, inwardly rectifying subfamily J member 3)",0.25
355,Q9HCN4,GPN1_HUMAN,GPN-loop GTPase 1 (EC 3.6.5.-) (MBD2-interacting protein) (MBDin) (RNAPII-associated protein 4) (XPA-binding protein 1),0.25
356,Q8ND71,GIMA8_HUMAN,GTPase IMAP family member 8 (Immune-associated nucleotide-binding protein 9) (IAN-9) (Protein IanT),0.25
357,Q9UI14,PRAF1_HUMAN,Prenylated Rab acceptor protein 1 (PRA1 family protein 1),0.25
358,Q14831,GRM7_HUMAN,Metabotropic glutamate receptor 7 (mGluR7),0.25
359,O15529,GPR42_HUMAN,G-protein coupled receptor 42,0.24
360,P41143,OPRD_HUMAN,Delta-type opioid receptor (D-OR-1) (DOR-1),0.24
361,O00194,RB27B_HUMAN,Ras-related protein Rab-27B (EC 3.6.5.2) (C25KG),0.24
362,P20827,EFNA1_HUMAN,"Ephrin-A1 (EPH-related receptor tyrosine kinase ligand 1) (LERK-1) (Immediate early response protein B61) (Tumor necrosis factor alpha-induced protein 4) (TNF alpha-induced protein 4) [Cleaved into: Ephrin-A1, secreted form]",0.24
363,O14843,FFAR3_HUMAN,Free fatty acid receptor 3 (G-protein coupled receptor 41),0.24
364,Q86Y34,AGRG3_HUMAN,Adhesion G protein-coupled receptor G3 (G-protein coupled receptor 97) (G-protein coupled receptor PGR26),0.24
365,Q9HBG6,IF122_HUMAN,Intraflagellar transport protein 122 homolog (WD repeat-containing protein 10) (WD repeat-containing protein 140),0.24
366,O75695,XRP2_HUMAN,Protein XRP2,0.24
367,Q96FG2,ELMD3_HUMAN,ELMO domain-containing protein 3 (RNA-binding motif and ELMO domain-containing protein 1) (RNA-binding motif protein 29) (RNA-binding protein 29),0.24
368,O94810,RGS11_HUMAN,Regulator of G-protein signaling 11 (RGS11),0.23
369,Q7Z5A7,TAFA5_HUMAN,Chemokine-like protein TAFA-5,0.23
370,O14980,XPO1_HUMAN,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),0.23
371,Q53QZ3,RHG15_HUMAN,Rho GTPase-activating protein 15 (ArhGAP15) (Rho-type GTPase-activating protein 15),0.23
372,Q8NE79,POPD1_HUMAN,Blood vessel epicardial substance (hBVES) (Popeye domain-containing protein 1) (Popeye protein 1),0.23
373,P19087,GNAT2_HUMAN,Guanine nucleotide-binding protein G(t) subunit alpha-2 (Transducin alpha-2 chain),0.23
374,P49798,RGS4_HUMAN,Regulator of G-protein signaling 4 (RGP4) (RGS4),0.23
375,Q96BZ9,TBC20_HUMAN,TBC1 domain family member 20,0.23
376,P17252,KPCA_HUMAN,Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13),0.23
377,Q3KRB8,RHGBB_HUMAN,Rho GTPase-activating protein 11B (Protein FAM7B1) (Rho-type GTPase-activating protein 11B),0.23
378,A1A4Y4,IRGM_HUMAN,Immunity-related GTPase family M protein (EC 3.6.5.-) (Immunity-related GTPase family M protein 1) (Interferon-inducible protein 1) (LPS-stimulated RAW 264.7 macrophage protein 47 homolog) (LRG-47),0.22
379,P28221,5HT1D_HUMAN,5-hydroxytryptamine receptor 1D (5-HT-1D) (5-HT1D) (Serotonin 1D alpha receptor) (5-HT-1D-alpha) (Serotonin receptor 1D),0.22
380,P63092,GNAS2_HUMAN,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short (Adenylate cyclase-stimulating G alpha protein),0.22
381,P20592,MX2_HUMAN,Interferon-induced GTP-binding protein Mx2 (Interferon-regulated resistance GTP-binding protein MxB) (Myxovirus resistance protein 2) (p78-related protein),0.22
