Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
168,P52569,CTR2_HUMAN,Cationic amino acid transporter 2 (CAT-2) (CAT2) (Low affinity cationic amino acid transporter 2) (Solute carrier family 7 member 2),0.28
169,Q86VL8,S47A2_HUMAN,Multidrug and toxin extrusion protein 2 (MATE-2) (hMATE-2) (Kidney-specific H(+)/organic cation antiporter) (Solute carrier family 47 member 2),0.28
170,Q8N357,S35F6_HUMAN,Solute carrier family 35 member F6 (ANT2-binding protein) (ANT2BP) (Transport and Golgi organization 9 homolog),0.28
171,Q96A46,MFRN2_HUMAN,Mitoferrin-2 (Mitochondrial RNA-splicing protein 3/4 homolog) (MRS3/4) (hMRS3/4) (Mitochondrial iron transporter 2) (Solute carrier family 25 member 28),0.28
172,Q8IY34,S15A3_HUMAN,Solute carrier family 15 member 3 (Osteoclast transporter) (Peptide transporter 3) (Peptide/histidine transporter 2),0.28
173,Q8WWT9,S13A3_HUMAN,Solute carrier family 13 member 3 (Na(+)/dicarboxylate cotransporter 3) (NaDC-3) (hNaDC3) (Sodium-dependent high-affinity dicarboxylate transporter 2),0.28
174,Q6P4Q7,CNNM4_HUMAN,Metal transporter CNNM4 (Ancient conserved domain-containing protein 4) (Cyclin-M4),0.28
175,Q13183,S13A2_HUMAN,Solute carrier family 13 member 2 (Na(+)/dicarboxylate cotransporter 1) (NaDC-1) (Renal sodium/dicarboxylate cotransporter),0.27
176,Q6XR72,ZNT10_HUMAN,Zinc transporter 10 (ZnT-10) (Manganese transporter SLC30A10) (Solute carrier family 30 member 10),0.27
177,Q9UHW9,S12A6_HUMAN,Solute carrier family 12 member 6 (Electroneutral potassium-chloride cotransporter 3) (K-Cl cotransporter 3),0.27
178,P43007,SATT_HUMAN,Neutral amino acid transporter A (Alanine/serine/cysteine/threonine transporter 1) (ASCT-1) (SATT) (Solute carrier family 1 member 4),0.27
179,Q99808,S29A1_HUMAN,"Equilibrative nucleoside transporter 1 (Equilibrative nitrobenzylmercaptopurine riboside-sensitive nucleoside transporter) (Equilibrative NBMPR-sensitive nucleoside transporter) (Nucleoside transporter, es-type) (Solute carrier family 29 member 1)",0.27
180,Q9BXS9,S26A6_HUMAN,Solute carrier family 26 member 6 (Anion exchange transporter) (Pendrin-like protein 1) (Pendrin-L1),0.27
181,Q4U2R8,S22A6_HUMAN,Solute carrier family 22 member 6 (Organic anion transporter 1) (hOAT1) (PAH transporter) (hPAHT) (Renal organic anion transporter 1) (hROAT1),0.27
182,Q9UGH3,S23A2_HUMAN,Solute carrier family 23 member 2 (Na(+)/L-ascorbic acid transporter 2) (Nucleobase transporter-like 1 protein) (Sodium-dependent vitamin C transporter 2) (hSVCT2) (Yolk sac permease-like molecule 2),0.27
183,P16260,GDC_HUMAN,Graves disease carrier protein (GDC) (Graves disease autoantigen) (GDA) (Mitochondrial solute carrier protein homolog) (Solute carrier family 25 member 16),0.27
184,Q92911,SC5A5_HUMAN,Sodium/iodide cotransporter (Na(+)/I(-) cotransporter) (Sodium-iodide symporter) (Na(+)/I(-) symporter) (Solute carrier family 5 member 5),0.27
185,Q9HAB3,S52A2_HUMAN,"Solute carrier family 52, riboflavin transporter, member 2 (Porcine endogenous retrovirus A receptor 1) (PERV-A receptor 1) (Protein GPR172A) (Riboflavin transporter 3) (hRFT3)",0.27
186,Q8NEW0,ZNT7_HUMAN,Zinc transporter 7 (ZnT-7) (Solute carrier family 30 member 7) (Znt-like transporter 2),0.27
187,O14910,LIN7A_HUMAN,Protein lin-7 homolog A (Lin-7A) (hLin-7) (Mammalian lin-seven protein 1) (MALS-1) (Tax interaction protein 33) (TIP-33) (Vertebrate lin-7 homolog 1) (Veli-1),0.26
188,O43772,MCAT_HUMAN,Mitochondrial carnitine/acylcarnitine carrier protein (Carnitine/acylcarnitine translocase) (CAC) (Solute carrier family 25 member 20),0.26
189,Q15758,AAAT_HUMAN,Neutral amino acid transporter B(0) (ATB(0)) (Baboon M7 virus receptor) (RD114/simian type D retrovirus receptor) (Sodium-dependent neutral amino acid transporter type 2) (Solute carrier family 1 member 5),0.26
190,Q8WWI5,CTL1_HUMAN,Choline transporter-like protein 1 (CDw92) (Solute carrier family 44 member 1) (CD antigen CD92),0.26
191,P11309,PIM1_HUMAN,Serine/threonine-protein kinase pim-1 (EC 2.7.11.1),0.26
192,A0AV02,S12A8_HUMAN,Solute carrier family 12 member 8 (Cation-chloride cotransporter 9),0.26
193,Q6J4K2,NCLX_HUMAN,"Mitochondrial sodium/calcium exchanger protein (Na(+)/K(+)/Ca(2+)-exchange protein 6) (Sodium/calcium exchanger protein, mitochondrial) (Sodium/potassium/calcium exchanger 6) (Solute carrier family 24 member 6) (Solute carrier family 8 member B1)",0.26
194,P54219,VMAT1_HUMAN,Chromaffin granule amine transporter (Solute carrier family 18 member 1) (Vesicular amine transporter 1) (VAT1),0.26
195,Q9BZV2,S19A3_HUMAN,Thiamine transporter 2 (ThTr-2) (ThTr2) (Solute carrier family 19 member 3),0.26
196,Q9H936,GHC1_HUMAN,Mitochondrial glutamate carrier 1 (GC-1) (Glutamate/H(+) symporter 1) (Solute carrier family 25 member 22),0.26
197,Q9C0K1,S39A8_HUMAN,Metal cation symporter ZIP8 (BCG-induced integral membrane protein in monocyte clone 103 protein) (LIV-1 subfamily of ZIP zinc transporter 6) (LZT-Hs6) (Solute carrier family 39 member 8) (Zrt- and Irt-like protein 8) (ZIP-8),0.25
198,Q96H72,S39AD_HUMAN,Zinc transporter ZIP13 (LIV-1 subfamily of ZIP zinc transporter 9) (LZT-Hs9) (Solute carrier family 39 member 13) (Zrt- and Irt-like protein 13) (ZIP-13),0.25
199,O14863,ZNT4_HUMAN,Zinc transporter 4 (ZnT-4) (Solute carrier family 30 member 4),0.25
200,Q8NA29,NLS1_HUMAN,Sodium-dependent lysophosphatidylcholine symporter 1 (NLS1) (Sodium-dependent LPC symporter 1) (Major facilitator superfamily domain-containing protein 2A),0.25
201,Q8WV83,S35F5_HUMAN,Solute carrier family 35 member F5 (Hepatitis C virus NS5A-transactivated protein 3) (HCV NS5A-transactivated protein 3),0.25
202,Q9Y345,SC6A5_HUMAN,Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5),0.25
203,Q6ZQN7,SO4C1_HUMAN,Solute carrier organic anion transporter family member 4C1 (OATP-H) (Organic anion transporter M1) (OATP-M1) (Solute carrier family 21 member 20),0.25
204,Q9H598,VIAAT_HUMAN,Vesicular inhibitory amino acid transporter (GABA and glycine transporter) (Solute carrier family 32 member 1) (Vesicular GABA transporter) (hVIAAT),0.25
205,O43246,CTR4_HUMAN,Cationic amino acid transporter 4 (CAT-4) (CAT4) (Solute carrier family 7 member 4),0.24
206,Q96EP9,NTCP4_HUMAN,Sodium/bile acid cotransporter 4 (Na(+)/bile acid cotransporter 4) (Solute carrier family 10 member 4),0.24
207,Q9BPX6,MICU1_HUMAN,"Calcium uptake protein 1, mitochondrial (Atopy-related autoantigen CALC) (ara CALC) (Calcium-binding atopy-related autoantigen 1) (allergen Hom s 4)",0.24
208,Q9NY26,S39A1_HUMAN,Zinc transporter ZIP1 (Solute carrier family 39 member 1) (Zinc-iron-regulated transporter-like) (Zrt- and Irt-like protein 1) (ZIP-1) (hZIP1),0.24
209,P36021,MOT8_HUMAN,Monocarboxylate transporter 8 (MCT 8) (Monocarboxylate transporter 7) (MCT 7) (Solute carrier family 16 member 2) (X-linked PEST-containing transporter),0.24
210,Q9BYF1,ACE2_HUMAN,Angiotensin-converting enzyme 2 (EC 3.4.17.23) (Angiotensin-converting enzyme homolog) (ACEH) (Angiotensin-converting enzyme-related carboxypeptidase) (ACE-related carboxypeptidase) (EC 3.4.17.-) (Metalloprotease MPROT15) [Cleaved into: Processed angiotensin-converting enzyme 2],0.24
211,P61026,RAB10_HUMAN,Ras-related protein Rab-10 (EC 3.6.5.2),0.24
212,Q9NWR8,MCUB_HUMAN,"Calcium uniporter regulatory subunit MCUb, mitochondrial (MCUb) (Coiled-coil domain-containing protein 109B)",0.23
213,P19634,SL9A1_HUMAN,"Sodium/hydrogen exchanger 1 (APNH) (Na(+)/H(+) antiporter, amiloride-sensitive) (Na(+)/H(+) exchanger 1) (NHE-1) (Solute carrier family 9 member 1)",0.23
214,O43520,AT8B1_HUMAN,Phospholipid-transporting ATPase IC (EC 7.6.2.1) (ATPase class I type 8B member 1) (Familial intrahepatic cholestasis type 1) (P4-ATPase flippase complex alpha subunit ATP8B1),0.23
215,Q9UHJ3,SMBT1_HUMAN,Scm-like with four MBT domains protein 1 (hSFMBT) (Renal ubiquitous protein 1),0.23
216,Q8N4T8,CBR4_HUMAN,Carbonyl reductase family member 4 (EC 1.-.-.-) (3-ketoacyl-[acyl-carrier-protein] reductase beta subunit) (KAR beta subunit) (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.-) (Quinone reductase CBR4) (Short chain dehydrogenase/reductase family 45C member 1),0.23
217,Q8NBI5,S43A3_HUMAN,Solute carrier family 43 member 3 (Protein FOAP-13),0.23
218,Q96G79,S35A4_HUMAN,Probable UDP-sugar transporter protein SLC35A4 (Solute carrier family 35 member A4),0.23
219,Q16348,S15A2_HUMAN,"Solute carrier family 15 member 2 (Kidney H(+)/peptide cotransporter) (Oligopeptide transporter, kidney isoform) (Peptide transporter 2)",0.23
220,Q96GZ6,S41A3_HUMAN,Solute carrier family 41 member 3,0.23
221,Q9UHI5,LAT2_HUMAN,Large neutral amino acids transporter small subunit 2 (L-type amino acid transporter 2) (hLAT2) (Solute carrier family 7 member 8),0.23
222,Q86UG4,SO6A1_HUMAN,Solute carrier organic anion transporter family member 6A1 (Cancer/testis antigen 48) (CT48) (Gonad-specific transporter) (GST) (Organic anion-transporting polypeptide 6A1) (Organic anion-transporting polypeptide I) (OATP-I) (Solute carrier family 21 member 19),0.23
223,Q9P2U7,VGLU1_HUMAN,Vesicular glutamate transporter 1 (VGluT1) (Brain-specific Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 7),0.23
224,Q9UMX9,S45A2_HUMAN,Membrane-associated transporter protein (Melanoma antigen AIM1) (Protein AIM-1) (Solute carrier family 45 member 2),0.22
225,P30531,SC6A1_HUMAN,Sodium- and chloride-dependent GABA transporter 1 (GAT-1) (Solute carrier family 6 member 1),0.22
226,Q2M3G0,ABCB5_HUMAN,ATP-binding cassette sub-family B member 5 (ABCB5 P-gp) (P-glycoprotein ABCB5),0.22
227,Q8WWZ4,ABCAA_HUMAN,ATP-binding cassette sub-family A member 10,0.22
228,Q9BV79,MECR_HUMAN,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial (EC 1.3.1.104) (2-enoyl thioester reductase) (Nuclear receptor-binding factor 1) (HsNrbf-1) (NRBF-1)",0.22
229,Q9UGQ3,GTR6_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 6 (Glucose transporter type 6) (GLUT-6)",0.22
230,Q9BSK2,S2533_HUMAN,Solute carrier family 25 member 33 (Bone marrow stromal cell mitochondrial carrier protein) (BMSC-MCP) (HuBMSC-MCP) (Protein PNC1),0.22
231,Q9BRI3,ZNT2_HUMAN,Zinc transporter 2 (ZnT-2) (Solute carrier family 30 member 2),0.22
232,O00476,NPT4_HUMAN,Sodium-dependent phosphate transport protein 4 (Na(+)/PI cotransporter 4) (Sodium/phosphate cotransporter 4) (Solute carrier family 17 member 3),0.22
233,P51798,CLCN7_HUMAN,H(+)/Cl(-) exchange transporter 7 (Chloride channel 7 alpha subunit) (Chloride channel protein 7) (ClC-7),0.22
234,Q96BI1,S22AI_HUMAN,Solute carrier family 22 member 18 (Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene A protein) (Efflux transporter-like protein) (Imprinted multi-membrane-spanning polyspecific transporter-related protein 1) (Organic cation transporter-like protein 2) (ORCTL-2) (Solute carrier family 22 member 1-like) (Tumor-suppressing STF cDNA 5 protein) (Tumor-suppressing subchromosomal transferable fragment candidate gene 5 protein) (p45-Beckwith-Wiedemann region 1 A) (p45-BWR1A),0.22
235,P50443,S26A2_HUMAN,Sulfate transporter (Diastrophic dysplasia protein) (Solute carrier family 26 member 2),0.22
236,Q9HC07,TM165_HUMAN,Transmembrane protein 165 (Transmembrane protein PT27) (Transmembrane protein TPARL),0.22
237,Q8TDB8,GTR14_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 14 (Glucose transporter type 14) (GLUT-14)",0.22
238,Q9H1K4,GHC2_HUMAN,Mitochondrial glutamate carrier 2 (GC-2) (Glutamate/H(+) symporter 2) (Solute carrier family 25 member 18),0.22
239,Q7RTX9,MOT14_HUMAN,Monocarboxylate transporter 14 (MCT 14) (Solute carrier family 16 member 14),0.22
240,Q14542,S29A2_HUMAN,"Equilibrative nucleoside transporter 2 (36 kDa nucleolar protein HNP36) (Delayed-early response protein 12) (Equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter) (Equilibrative NBMPR-insensitive nucleoside transporter) (Hydrophobic nucleolar protein, 36 kDa) (Nucleoside transporter, ei-type) (Solute carrier family 29 member 2)",0.22
241,Q9UPI3,FLVC2_HUMAN,Feline leukemia virus subgroup C receptor-related protein 2 (Calcium-chelate transporter) (CCT),0.22
242,Q9NVG8,TBC13_HUMAN,TBC1 domain family member 13,0.21
243,Q9NUN5,LMBD1_HUMAN,Lysosomal cobalamin transport escort protein LMBD1 (LMBD1) (HDAg-L-interacting protein NESI) (LMBR1 domain-containing protein 1) (Nuclear export signal-interacting protein),0.21
244,Q9NY91,SC5A4_HUMAN,Solute carrier family 5 member 4,0.21
245,Q8MH63,LAT1N_HUMAN,Putative L-type amino acid transporter 1-like protein MLAS (hLAT1 3-transmembrane protein MLAS) (hLAT1 3TM MLAS),0.21
246,Q7RTY0,MOT13_HUMAN,Monocarboxylate transporter 13 (MCT 13) (Solute carrier family 16 member 13),0.21
247,P0C7Q6,S35G6_HUMAN,Solute carrier family 35 member G6 (Acyl-malonyl-condensing enzyme 1-like protein 3) (Transmembrane protein 21B),0.21
248,O15427,MOT4_HUMAN,Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3),0.21
249,O76082,S22A5_HUMAN,Solute carrier family 22 member 5 (High-affinity sodium-dependent carnitine cotransporter) (Organic cation/carnitine transporter 2),0.21
250,Q8TD22,SFXN5_HUMAN,Sideroflexin-5,0.21
251,Q92887,MRP2_HUMAN,Canalicular multispecific organic anion transporter 1 (ATP-binding cassette sub-family C member 2) (Canalicular multidrug resistance protein) (Multidrug resistance-associated protein 2) (EC 7.6.2.2),0.21
252,Q7LBE3,S26A9_HUMAN,Solute carrier family 26 member 9 (Anion transporter/exchanger protein 9),0.21
253,Q9NSD5,S6A13_HUMAN,Sodium- and chloride-dependent GABA transporter 2 (GAT-2) (Solute carrier family 6 member 13),0.21
254,Q96QD8,S38A2_HUMAN,Sodium-coupled neutral amino acid transporter 2 (Amino acid transporter A2) (Protein 40-9-1) (Solute carrier family 38 member 2) (System A amino acid transporter 2) (System A transporter 1) (System N amino acid transporter 2),0.21
255,Q9NXF8,ZDHC7_HUMAN,Palmitoyltransferase ZDHHC7 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 7) (DHHC-7),0.21
256,Q9H1V8,S6A17_HUMAN,Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17),0.21
257,Q8IVS2,FABD_HUMAN,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial (MCT) (EC 2.3.1.39) (Mitochondrial malonyl CoA:ACP acyltransferase) (Mitochondrial malonyltransferase) ([Acyl-carrier-protein] malonyltransferase)",0.21
258,Q3KNW5,SOAT_HUMAN,Solute carrier family 10 member 6 (Sodium-dependent organic anion transporter),0.21
259,Q8N808,S35G3_HUMAN,Solute carrier family 35 member G3 (Acyl-malonyl-condensing enzyme 1) (Transmembrane protein 21A),0.21
260,Q9UJS0,CMC2_HUMAN,Calcium-binding mitochondrial carrier protein Aralar2 (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13),0.21
261,P55017,S12A3_HUMAN,Solute carrier family 12 member 3 (Na-Cl cotransporter) (NCC) (Na-Cl symporter) (Thiazide-sensitive sodium-chloride cotransporter),0.21
262,Q9Y226,S22AD_HUMAN,Solute carrier family 22 member 13 (Organic cation transporter-like 3) (ORCTL-3),0.21
263,P51793,CLCN4_HUMAN,H(+)/Cl(-) exchange transporter 4 (Chloride channel protein 4) (ClC-4) (Chloride transporter ClC-4),0.2
264,O43868,S28A2_HUMAN,Sodium/nucleoside cotransporter 2 (Concentrative nucleoside transporter 2) (CNT 2) (hCNT2) (Na(+)/nucleoside cotransporter 2) (Sodium-coupled nucleoside transporter 2) (Sodium/purine nucleoside co-transporter) (SPNT) (Solute carrier family 28 member 2),0.2
265,Q6Q0C1,S2547_HUMAN,Solute carrier family 25 member 47 (Hepatocellular carcinoma down-regulated mitochondrial carrier protein),0.2
266,Q96KT7,S35G5_HUMAN,Solute carrier family 35 member G5 (Acyl-malonyl-condensing enzyme 1-like protein 2),0.2
267,Q6YBV0,S36A4_HUMAN,Proton-coupled amino acid transporter 4 (Proton/amino acid transporter 4) (Solute carrier family 36 member 4),0.2
268,Q8N5S1,S2541_HUMAN,Solute carrier family 25 member 41,0.2
269,Q6P4A7,SFXN4_HUMAN,Sideroflexin-4 (Breast cancer resistance marker 1),0.2
270,A8MTJ3,GNAT3_HUMAN,Guanine nucleotide-binding protein G(t) subunit alpha-3 (Gustducin alpha-3 chain),0.2
271,Q9H310,RHBG_HUMAN,Ammonium transporter Rh type B (Rhesus blood group family type B glycoprotein) (Rh family type B glycoprotein) (Rh type B glycoprotein),0.2
272,Q96S37,S22AC_HUMAN,Solute carrier family 22 member 12 (Organic anion transporter 4-like protein) (Renal-specific transporter) (RST) (Urate anion exchanger 1),0.2
273,A4IF30,S35F4_HUMAN,Solute carrier family 35 member F4,0.2
274,Q76EJ3,S35D2_HUMAN,UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter (Homolog of Fringe connection protein 1) (HFRC1) (SQV7-like protein) (SQV7L) (Solute carrier family 35 member D2) (UDP-galactose transporter-related protein 8) (UGTrel8),0.2
275,Q6NT16,S18B1_HUMAN,MFS-type transporter SLC18B1 (Solute carrier family 18 member B1),0.2
276,P57057,G6PT2_HUMAN,Glucose-6-phosphate exchanger SLC37A1 (Glycerol-3-phosphate permease) (G-3-P permease) (Solute carrier family 37 member 1),0.2
277,Q9NP78,ABCB9_HUMAN,ATP-binding cassette sub-family B member 9 (ATP-binding cassette transporter 9) (ABC transporter 9 protein) (hABCB9) (TAP-like protein) (TAPL),0.2
278,Q8NG04,S2610_HUMAN,Solute carrier family 26 member 10,0.2
279,Q8N697,S15A4_HUMAN,Solute carrier family 15 member 4 (Peptide transporter 4) (Peptide/histidine transporter 1) (hPHT1),0.19
280,P31639,SC5A2_HUMAN,Sodium/glucose cotransporter 2 (Na(+)/glucose cotransporter 2) (Low affinity sodium-glucose cotransporter) (Solute carrier family 5 member 2),0.19
281,Q3KQZ1,S2535_HUMAN,Solute carrier family 25 member 35,0.19
282,Q00325,MPCP_HUMAN,"Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)",0.19
283,P49279,NRAM1_HUMAN,Natural resistance-associated macrophage protein 1 (NRAMP 1) (Solute carrier family 11 member 1),0.19
284,O75746,CMC1_HUMAN,Calcium-binding mitochondrial carrier protein Aralar1 (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12),0.19
285,Q6UWJ1,TMCO3_HUMAN,Transmembrane and coiled-coil domain-containing protein 3 (Putative LAG1-interacting protein),0.19
286,P43003,EAA1_HUMAN,Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3),0.19
287,O15374,MOT5_HUMAN,Monocarboxylate transporter 5 (MCT 5) (Monocarboxylate transporter 4) (MCT 4) (Solute carrier family 16 member 4),0.19
288,Q8N4F4,S22AO_HUMAN,Steroid transmembrane transporter SLC22A24 (Solute carrier family 22 member 24),0.19
289,Q495N2,S36A3_HUMAN,Proton-coupled amino acid transporter 3 (Proton/amino acid transporter 3) (Solute carrier family 36 member 3) (Tramdorin-2),0.19
290,Q15849,UT2_HUMAN,"Urea transporter 2 (Solute carrier family 14 member 2) (Urea transporter, kidney)",0.19
291,Q8IVJ1,S41A1_HUMAN,Solute carrier family 41 member 1,0.19
292,Q9P2U8,VGLU2_HUMAN,Vesicular glutamate transporter 2 (VGluT2) (Differentiation-associated BNPI) (Differentiation-associated Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 6),0.19
293,A6NK97,S22AK_HUMAN,Solute carrier family 22 member 20 (Organic anion transporter 6) (Solute carrier family 22 member 20 pseudogene),0.19
294,Q9NSA0,S22AB_HUMAN,Solute carrier family 22 member 11 (Organic anion transporter 4),0.19
295,Q15436,SC23A_HUMAN,Protein transport protein Sec23A (hSec23A) (SEC23-related protein A),0.19
296,O00159,MYO1C_HUMAN,Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb),0.19
297,P28288,ABCD3_HUMAN,ATP-binding cassette sub-family D member 3 (70 kDa peroxisomal membrane protein) (PMP70),0.19
298,P58743,S26A5_HUMAN,Prestin (Solute carrier family 26 member 5),0.19
299,Q9Y6L6,SO1B1_HUMAN,Solute carrier organic anion transporter family member 1B1 (Liver-specific organic anion transporter 1) (LST-1) (OATP-C) (Sodium-independent organic anion-transporting polypeptide 2) (OATP-2) (Solute carrier family 21 member 6),0.19
300,P43004,EAA2_HUMAN,Excitatory amino acid transporter 2 (Glutamate/aspartate transporter II) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2),0.19
301,Q9NPD5,SO1B3_HUMAN,Solute carrier organic anion transporter family member 1B3 (Liver-specific organic anion transporter 2) (LST-2) (Organic anion transporter 8) (Organic anion-transporting polypeptide 8) (OATP-8) (Solute carrier family 21 member 8),0.19
302,Q8IY50,S35F3_HUMAN,Putative thiamine transporter SLC35F3 (Solute carrier family 35 member F3),0.18
303,Q9Y267,S22AE_HUMAN,Solute carrier family 22 member 14 (Organic cation transporter-like 4) (ORCTL-4),0.18
304,O43826,G6PT1_HUMAN,Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19),0.18
305,P48029,SC6A8_HUMAN,Sodium- and chloride-dependent creatine transporter 1 (CT1) (Creatine transporter 1) (Solute carrier family 6 member 8),0.18
306,O76054,S14L2_HUMAN,SEC14-like protein 2 (Alpha-tocopherol-associated protein) (TAP) (hTAP) (Squalene transfer protein) (Supernatant protein factor) (SPF),0.18
307,Q9BV35,SCMC3_HUMAN,Calcium-binding mitochondrial carrier protein SCaMC-3 (Mitochondrial ATP-Mg/Pi carrier protein 2) (Mitochondrial Ca(2+)-dependent solute carrier protein 2) (Small calcium-binding mitochondrial carrier protein 3) (Solute carrier family 25 member 23),0.18
308,O94911,ABCA8_HUMAN,ATP-binding cassette sub-family A member 8,0.18
309,Q92506,DHB8_HUMAN,Estradiol 17-beta-dehydrogenase 8 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 8) (17-beta-HSD 8) (3-ketoacyl-[acyl-carrier-protein] reductase alpha subunit) (KAR alpha subunit) (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.-) (Protein Ke6) (Ke-6) (Really interesting new gene 2 protein) (Short chain dehydrogenase/reductase family 30C member 1) (Testosterone 17-beta-dehydrogenase 8) (EC 1.1.1.239),0.18
310,P0C7Q5,S35G4_HUMAN,Putative solute carrier family 35 member G4 (Acyl-malonyl-condensing enzyme 1-like protein 1),0.18
311,P25874,UCP1_HUMAN,Mitochondrial brown fat uncoupling protein 1 (UCP 1) (Solute carrier family 25 member 7) (Thermogenin),0.18
312,Q8N2U9,S66A2_HUMAN,Solute carrier family 66 member 2 (PQ-loop repeat-containing protein 1),0.18
313,Q96FL8,S47A1_HUMAN,Multidrug and toxin extrusion protein 1 (MATE-1) (hMATE-1) (Solute carrier family 47 member 1),0.18
314,O75387,LAT3_HUMAN,Large neutral amino acids transporter small subunit 3 (L-type amino acid transporter 3) (Prostate cancer overexpressed gene 1 protein) (Solute carrier family 43 member 1),0.18
315,P48066,S6A11_HUMAN,Sodium- and chloride-dependent GABA transporter 3 (GAT-3) (Solute carrier family 6 member 11),0.18
316,Q86WA9,S2611_HUMAN,Sodium-independent sulfate anion transporter (Solute carrier family 26 member 11),0.18
317,Q7RTP0,NIPA1_HUMAN,Magnesium transporter NIPA1 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 1) (Spastic paraplegia 6 protein),0.18
318,Q9NVC3,S38A7_HUMAN,Putative sodium-coupled neutral amino acid transporter 7 (Solute carrier family 38 member 7),0.18
319,Q9H2V7,SPNS1_HUMAN,Protein spinster homolog 1 (HSpin1) (Spinster-like protein 1),0.18
320,P11168,GTR2_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 2 (Glucose transporter type 2, liver) (GLUT-2)",0.18
321,P51153,RAB13_HUMAN,Ras-related protein Rab-13 (Cell growth-inhibiting gene 4 protein),0.18
322,Q9BZW2,S13A1_HUMAN,Solute carrier family 13 member 1 (Renal sodium/sulfate cotransporter) (Na(+)/sulfate cotransporter) (hNaSi-1),0.18
323,A2RUS2,DEND3_HUMAN,DENN domain-containing protein 3,0.18
324,Q8TED4,G6PT3_HUMAN,Glucose-6-phosphate exchanger SLC37A2 (Solute carrier family 37 member 2),0.18
325,Q9NS82,AAA1_HUMAN,Asc-type amino acid transporter 1 (Asc-1) (Solute carrier family 7 member 10),0.18
326,P46059,S15A1_HUMAN,"Solute carrier family 15 member 1 (Intestinal H(+)/peptide cotransporter) (Oligopeptide transporter, small intestine isoform) (Peptide transporter 1)",0.18
327,Q9Y694,S22A7_HUMAN,Solute carrier family 22 member 7 (Novel liver transporter) (Organic anion transporter 2) (hOAT2),0.17
328,Q8N8R3,MCATL_HUMAN,Mitochondrial basic amino acids transporter (Carnitine/acylcarnitine translocase-like) (CACT-like) (Mitochondrial carnitine/acylcarnitine carrier protein CACL) (Mitochondrial ornithine transporter 3) (Solute carrier family 25 member 29),0.17
329,Q9HAS3,S28A3_HUMAN,Solute carrier family 28 member 3 (Concentrative Na(+)-nucleoside cotransporter 3) (CNT 3) (hCNT3),0.17
330,Q9UM01,YLAT1_HUMAN,Y+L amino acid transporter 1 (Monocyte amino acid permease 2) (MOP-2) (Solute carrier family 7 member 7) (y(+)L-type amino acid transporter 1) (Y+LAT1) (y+LAT-1),0.17
331,O00400,ACATN_HUMAN,Acetyl-coenzyme A transporter 1 (AT-1) (Acetyl-CoA transporter 1) (Solute carrier family 33 member 1),0.17
332,Q8N370,LAT4_HUMAN,Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2),0.17
333,Q8IZM9,S38A6_HUMAN,Probable sodium-coupled neutral amino acid transporter 6 (N-system amino acid transporter 1) (NAT-1) (Na(+)-coupled neutral amino acid transporter 6) (Solute carrier family 38 member 6),0.17
334,Q5H9E4,S2553_HUMAN,Solute carrier family 25 member 53 (Mitochondrial carrier triple repeat protein 6),0.17
335,Q8NDX2,VGLU3_HUMAN,Vesicular glutamate transporter 3 (VGluT3) (Solute carrier family 17 member 8),0.17
336,Q96QE2,MYCT_HUMAN,Proton myo-inositol cotransporter (H(+)-myo-inositol cotransporter) (Hmit) (H(+)-myo-inositol symporter) (Solute carrier family 2 member 13),0.17
