Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
179,Q15743,OGR1_HUMAN,Ovarian cancer G-protein coupled receptor 1 (OGR-1) (G-protein coupled receptor 68) (GPR12A) (Sphingosylphosphorylcholine receptor),0.16
180,Q6TCH4,PAQR6_HUMAN,Membrane progestin receptor delta (mPR delta) (Membrane progesterone P4 receptor delta) (Membrane progesterone receptor delta) (Progesterone and adipoQ receptor family member 6) (Progestin and adipoQ receptor family member 6),0.16
181,P41587,VIPR2_HUMAN,Vasoactive intestinal polypeptide receptor 2 (VIP-R-2) (Helodermin-preferring VIP receptor) (Pituitary adenylate cyclase-activating polypeptide type III receptor) (PACAP type III receptor) (PACAP-R-3) (PACAP-R3) (VPAC2),0.16
182,Q02643,GHRHR_HUMAN,Growth hormone-releasing hormone receptor (GHRH receptor) (Growth hormone-releasing factor receptor) (GRF receptor) (GRFR),0.15
183,P49758,RGS6_HUMAN,Regulator of G-protein signaling 6 (RGS6) (S914),0.15
184,P30872,SSR1_HUMAN,Somatostatin receptor type 1 (SS-1-R) (SS1-R) (SS1R) (SRIF-2),0.15
185,P32298,GRK4_HUMAN,G protein-coupled receptor kinase 4 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK4) (ITI1),0.15
186,Q9Y2T5,GPR52_HUMAN,G-protein coupled receptor 52,0.15
187,Q99680,GPR22_HUMAN,G-protein coupled receptor 22,0.15
188,Q15391,P2Y14_HUMAN,P2Y purinoceptor 14 (P2Y14) (G-protein coupled receptor 105) (UDP-glucose receptor),0.15
189,P57771,RGS8_HUMAN,Regulator of G-protein signaling 8 (RGS8),0.15
190,Q96LA9,MRGX4_HUMAN,Mas-related G-protein coupled receptor member X4 (Sensory neuron-specific G-protein coupled receptor 5/6),0.15
191,Q5T601,AGRF1_HUMAN,Adhesion G-protein coupled receptor F1 (G protein-coupled receptor 110) (G protein-coupled receptor KPG_012) (G protein-coupled receptor PGR19),0.14
192,Q9NYM4,GPR83_HUMAN,Probable G-protein coupled receptor 83 (G-protein coupled receptor 72),0.14
193,P30874,SSR2_HUMAN,Somatostatin receptor type 2 (SS-2-R) (SS2-R) (SS2R) (SRIF-1),0.14
194,Q9UJ42,GP160_HUMAN,Probable G-protein coupled receptor 160 (G-protein coupled receptor GPCR1) (hGPCR1),0.14
195,Q99679,GPR21_HUMAN,Probable G-protein coupled receptor 21,0.14
196,P49685,GPR15_HUMAN,G-protein coupled receptor 15 (Brother of Bonzo) (BoB),0.14
197,O00270,GPR31_HUMAN,"12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor (12-(S)-HETE receptor) (12-HETER) (G-protein coupled receptor 31) (GPR31/12-HETER)",0.14
198,P34972,CNR2_HUMAN,Cannabinoid receptor 2 (CB-2) (CB2) (hCB2) (CX5),0.14
199,Q13507,TRPC3_HUMAN,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),0.14
200,Q92847,GHSR_HUMAN,Growth hormone secretagogue receptor type 1 (GHS-R) (GH-releasing peptide receptor) (GHRP) (Ghrelin receptor),0.14
201,Q8NFJ5,RAI3_HUMAN,Retinoic acid-induced protein 3 (G-protein coupled receptor family C group 5 member A) (Phorbol ester induced gene 1) (PEIG-1) (Retinoic acid-induced gene 1 protein) (RAIG-1),0.13
202,Q9UPC5,GPR34_HUMAN,Probable G-protein coupled receptor 34,0.13
203,Q5NUL3,FFAR4_HUMAN,Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1),0.13
204,Q96CH1,GP146_HUMAN,Probable G-protein coupled receptor 146 (G-protein coupled receptor PGR8),0.13
205,Q9H2F3,3BHS7_HUMAN,"3 beta-hydroxysteroid dehydrogenase type 7 (3 beta-hydroxysteroid dehydrogenase type VII) (3-beta-HSD VII) (3-beta-hydroxy-Delta(5)-C27 steroid oxidoreductase) (C(27) 3-beta-HSD) (EC 1.1.1.-) (Cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase) (EC 1.1.1.181)",0.13
206,Q86SM5,MRGRG_HUMAN,Mas-related G-protein coupled receptor member G (G-protein coupled receptor 169),0.13
207,P35372,OPRM_HUMAN,Mu-type opioid receptor (M-OR-1) (MOR-1) (Mu opiate receptor) (Mu opioid receptor) (MOP) (hMOP),0.13
208,Q86WK9,PAQR7_HUMAN,Membrane progestin receptor alpha (mPR alpha) (Membrane progesterone P4 receptor alpha) (Membrane progesterone receptor alpha) (Progesterone and adipoQ receptor family member 7) (Progestin and adipoQ receptor family member 7) (Progestin and adipoQ receptor family member VII),0.13
209,P25106,ACKR3_HUMAN,Atypical chemokine receptor 3 (C-X-C chemokine receptor type 7) (CXC-R7) (CXCR-7) (Chemokine orphan receptor 1) (G-protein coupled receptor 159) (G-protein coupled receptor RDC1 homolog) (RDC-1),0.13
210,O00180,KCNK1_HUMAN,Potassium channel subfamily K member 1 (Inward rectifying potassium channel protein TWIK-1) (Potassium channel K2P1) (Potassium channel KCNO1),0.13
211,Q8NGA4,G32P1_HUMAN,Putative G-protein coupled receptor GPR32P1 (G-protein coupled 32 pseudogene) (G-protein coupled 32 pseudogene 1) (G-protein coupled receptor GPCR39) (hGPCR39),0.12
212,P62166,NCS1_HUMAN,Neuronal calcium sensor 1 (NCS-1) (Frequenin homolog) (Frequenin-like protein) (Frequenin-like ubiquitous protein),0.12
213,O75473,LGR5_HUMAN,Leucine-rich repeat-containing G-protein coupled receptor 5 (G-protein coupled receptor 49) (G-protein coupled receptor 67) (G-protein coupled receptor HG38),0.12
214,P25116,PAR1_HUMAN,Proteinase-activated receptor 1 (PAR-1) (Coagulation factor II receptor) (Thrombin receptor),0.12
215,Q86SQ3,AGRE4_HUMAN,Putative adhesion G protein-coupled receptor E4P (EGF-like module receptor 4) (EGF-like module-containing mucin-like hormone receptor-like 4) (G-protein coupled receptor 127) (G-protein coupled receptor PGR16),0.12
216,Q9HCX4,TRPC7_HUMAN,Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7),0.12
217,Q9NXK6,PAQR5_HUMAN,Membrane progestin receptor gamma (mPR gamma) (Membrane progesterone P4 receptor gamma) (Membrane progesterone receptor gamma) (Progesterone and adipoQ receptor family member 5) (Progestin and adipoQ receptor family member 5) (Progestin and adipoQ receptor family member V),0.12
218,P23945,FSHR_HUMAN,Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor),0.12
219,Q9BZJ6,GPR63_HUMAN,Probable G-protein coupled receptor 63 (PSP24-2) (PSP24-beta),0.12
220,Q9HBW9,AGRL4_HUMAN,"Adhesion G protein-coupled receptor L4 (EGF, latrophilin and seven transmembrane domain-containing protein 1) (EGF-TM7-latrophilin-related protein) (ETL protein)",0.12
221,Q9HBW0,LPAR2_HUMAN,Lysophosphatidic acid receptor 2 (LPA receptor 2) (LPA-2) (Lysophosphatidic acid receptor Edg-4),0.12
222,Q9UNW8,GP132_HUMAN,Probable G-protein coupled receptor 132 (G2 accumulation protein),0.12
223,Q9NYG2,ZDHC3_HUMAN,Palmitoyltransferase ZDHHC3 (EC 2.3.1.225) (Protein DHHC1) (Zinc finger DHHC domain-containing protein 3) (DHHC-3),0.12
224,O95992,CH25H_HUMAN,Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase) (h25OH),0.12
225,Q96LB2,MRGX1_HUMAN,Mas-related G-protein coupled receptor member X1 (Sensory neuron-specific G-protein coupled receptor 3/4),0.12
226,Q15760,GPR19_HUMAN,Probable G-protein coupled receptor 19 (GPR-NGA),0.11
227,Q49SQ1,GPR33_HUMAN,Probable G-protein coupled receptor 33,0.11
228,Q96LB0,MRGX3_HUMAN,Mas-related G-protein coupled receptor member X3 (Sensory neuron-specific G-protein coupled receptor 1/2),0.11
229,Q96LB1,MRGX2_HUMAN,Mas-related G-protein coupled receptor member X2,0.11
230,P60893,GPR85_HUMAN,Probable G-protein coupled receptor 85 (Super conserved receptor expressed in brain 2),0.11
231,P46093,GPR4_HUMAN,G-protein coupled receptor 4 (G-protein coupled receptor 6C.l) (GPR6C.l),0.11
232,O75388,GPR32_HUMAN,Probable G-protein coupled receptor 32,0.11
233,Q8TEZ7,PAQR8_HUMAN,Membrane progestin receptor beta (mPR beta) (Lysosomal membrane protein in brain 1) (Membrane progesterone P4 receptor beta) (Membrane progesterone receptor beta) (Progesterone and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member VIII),0.11
234,Q9Y5Y3,GPR45_HUMAN,Probable G-protein coupled receptor 45 (PSP24-1) (PSP24-alpha),0.11
235,Q96P67,GPR82_HUMAN,Probable G-protein coupled receptor 82,0.11
236,P01225,FSHB_HUMAN,Follitropin subunit beta (Follicle-stimulating hormone beta subunit) (FSH-B) (FSH-beta) (Follitropin beta chain),0.11
237,P47775,GPR12_HUMAN,G-protein coupled receptor 12,0.1
238,P47804,RGR_HUMAN,RPE-retinal G protein-coupled receptor,0.1
239,P46091,GPR1_HUMAN,G-protein coupled receptor 1,0.1
240,Q9Y2T6,GPR55_HUMAN,G-protein coupled receptor 55,0.1
241,Q969V1,MCHR2_HUMAN,Melanin-concentrating hormone receptor 2 (MCH receptor 2) (MCH-R2) (MCHR-2) (G-protein coupled receptor 145) (GPRv17) (MCH-2R) (MCH2) (MCH2R),0.1
242,O14626,GP171_HUMAN,Probable G-protein coupled receptor 171 (G-protein coupled receptor H963),0.1
243,Q7Z602,GP141_HUMAN,Probable G-protein coupled receptor 141 (G-protein coupled receptor PGR13),0.1
