Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
161,Q6ZRF8,RN207_HUMAN,RING finger protein 207,0.43
162,Q8TDN2,KCNV2_HUMAN,Potassium voltage-gated channel subfamily V member 2 (Voltage-gated potassium channel subunit Kv8.2),0.43
163,Q8TC29,ENKUR_HUMAN,Enkurin,0.42
164,Q09470,KCNA1_HUMAN,Potassium voltage-gated channel subfamily A member 1 (Voltage-gated K(+) channel HuKI) (Voltage-gated potassium channel HBK1) (Voltage-gated potassium channel subunit Kv1.1),0.42
165,Q9Y6H6,KCNE3_HUMAN,Potassium voltage-gated channel subfamily E member 3 (MinK-related peptide 2) (Minimum potassium ion channel-related peptide 2) (Potassium channel subunit beta MiRP2),0.42
166,P48730,KC1D_HUMAN,Casein kinase I isoform delta (CKI-delta) (CKId) (EC 2.7.11.1) (Tau-protein kinase CSNK1D) (EC 2.7.11.26),0.42
167,Q9BT67,NFIP1_HUMAN,NEDD4 family-interacting protein 1 (Breast cancer-associated protein SGA-1M) (NEDD4 WW domain-binding protein 5) (Putative MAPK-activating protein PM13) (Putative NF-kappa-B-activating protein 164) (Putative NFKB and MAPK-activating protein),0.41
168,P35498,SCN1A_HUMAN,Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1),0.41
169,P63027,VAMP2_HUMAN,Vesicle-associated membrane protein 2 (VAMP-2) (Synaptobrevin-2),0.4
170,P57103,NAC3_HUMAN,Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3),0.4
171,O95259,KCNH1_HUMAN,Potassium voltage-gated channel subfamily H member 1 (Ether-a-go-go potassium channel 1) (EAG channel 1) (h-eag) (hEAG1) (Voltage-gated potassium channel subunit Kv10.1),0.4
172,Q9ULQ1,TPC1_HUMAN,Two pore calcium channel protein 1 (Voltage-dependent calcium channel protein TPC1),0.4
173,A0A087WTH5,KCE1B_HUMAN,Potassium voltage-gated channel subfamily E member 1B,0.4
174,O14936,CSKP_HUMAN,Peripheral plasma membrane protein CASK (hCASK) (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase) (Protein lin-2 homolog),0.4
175,O15547,P2RX6_HUMAN,P2X purinoceptor 6 (P2X6) (ATP receptor) (P2XM) (Purinergic receptor) (Purinergic receptor P2X-like 1),0.39
176,Q9UHC3,ASIC3_HUMAN,Acid-sensing ion channel 3 (ASIC3) (hASIC3) (Amiloride-sensitive cation channel 3) (Neuronal amiloride-sensitive cation channel 3) (Testis sodium channel 1) (hTNaC1),0.39
177,Q9UI33,SCNBA_HUMAN,Sodium channel protein type 11 subunit alpha (Peripheral nerve sodium channel 5) (PN5) (Sensory neuron sodium channel 2) (Sodium channel protein type XI subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.9) (hNaN),0.39
178,Q8IU99,CAHM1_HUMAN,Calcium homeostasis modulator protein 1 (Protein FAM26C),0.39
179,A8K7I4,CLCA1_HUMAN,Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel family member 1) (hCLCA1) (Calcium-activated chloride channel protein 1) (CaCC-1) (hCaCC-1),0.38
180,O94886,CSCL1_HUMAN,CSC1-like protein 1 (Transmembrane protein 63A),0.38
181,P15382,KCNE1_HUMAN,Potassium voltage-gated channel subfamily E member 1 (Delayed rectifier potassium channel subunit IsK) (IKs producing slow voltage-gated potassium channel subunit beta Mink) (Minimal potassium channel),0.38
182,P48058,GRIA4_HUMAN,"Glutamate receptor 4 (GluR-4) (GluR4) (AMPA-selective glutamate receptor 4) (GluR-D) (Glutamate receptor ionotropic, AMPA 4) (GluA4)",0.38
183,Q16322,KCA10_HUMAN,Potassium voltage-gated channel subfamily A member 10 (Voltage-gated potassium channel subunit Kv1.8),0.37
184,P48547,KCNC1_HUMAN,Potassium voltage-gated channel subfamily C member 1 (NGK2) (Voltage-gated potassium channel subunit Kv3.1) (Voltage-gated potassium channel subunit Kv4),0.37
185,Q5XXA6,ANO1_HUMAN,Anoctamin-1 (Discovered on gastrointestinal stromal tumors protein 1) (Oral cancer overexpressed protein 2) (Transmembrane protein 16A) (Tumor-amplified and overexpressed sequence 2),0.37
186,Q32M45,ANO4_HUMAN,Anoctamin-4 (Transmembrane protein 16D),0.36
187,Q9BYT9,ANO3_HUMAN,Anoctamin-3 (Transmembrane protein 16C),0.36
188,Q9Y6J6,KCNE2_HUMAN,Potassium voltage-gated channel subfamily E member 2 (MinK-related peptide 1) (Minimum potassium ion channel-related peptide 1) (Potassium channel subunit beta MiRP1),0.36
189,Q92823,NRCAM_HUMAN,Neuronal cell adhesion molecule (Nr-CAM) (Neuronal surface protein Bravo) (hBravo) (NgCAM-related cell adhesion molecule) (Ng-CAM-related),0.36
190,Q9UN88,GBRT_HUMAN,Gamma-aminobutyric acid receptor subunit theta (GABA(A) receptor subunit theta),0.35
191,Q96ER9,MITOK_HUMAN,Mitochondrial potassium channel (MITOK) (Coiled-coil domain-containing protein 51),0.34
192,P42262,GRIA2_HUMAN,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2) (GluA2)",0.34
193,Q8N144,CXD3_HUMAN,Gap junction delta-3 protein (Connexin-31.9) (Cx31.9) (Gap junction alpha-11 protein) (Gap junction chi-1 protein),0.33
194,P17302,CXA1_HUMAN,Gap junction alpha-1 protein (Connexin-43) (Cx43) (Gap junction 43 kDa heart protein),0.33
195,P23415,GLRA1_HUMAN,Glycine receptor subunit alpha-1 (Glycine receptor 48 kDa subunit) (Glycine receptor strychnine-binding subunit),0.33
196,P39086,GRIK1_HUMAN,"Glutamate receptor ionotropic, kainate 1 (GluK1) (Excitatory amino acid receptor 3) (EAA3) (Glutamate receptor 5) (GluR-5) (GluR5)",0.33
197,O43448,KCAB3_HUMAN,Voltage-gated potassium channel subunit beta-3 (K(+) channel subunit beta-3) (Kv-beta-3),0.33
198,Q9Y2U2,KCNK7_HUMAN,Potassium channel subfamily K member 7,0.32
199,Q9H427,KCNKF_HUMAN,Potassium channel subfamily K member 15 (Acid-sensitive potassium channel protein TASK-5) (TWIK-related acid-sensitive K(+) channel 5) (Two pore potassium channel KT3.3) (Two pore K(+) channel KT3.3),0.32
200,Q14500,KCJ12_HUMAN,"ATP-sensitive inward rectifier potassium channel 12 (Inward rectifier K(+) channel Kir2.2) (IRK-2) (Inward rectifier K(+) channel Kir2.2v) (Potassium channel, inwardly rectifying subfamily J member 12)",0.32
201,Q6UVM3,KCNT2_HUMAN,Potassium channel subfamily T member 2 (Sequence like an intermediate conductance potassium channel subunit) (Sodium and chloride-activated ATP-sensitive potassium channel Slo2.1),0.31
202,Q9UQC9,CLCA2_HUMAN,"Calcium-activated chloride channel regulator 2 (EC 3.4.-.-) (Calcium-activated chloride channel family member 2) (hCLCA2) (Calcium-activated chloride channel protein 3) (CaCC-3) (hCaCC-3) [Cleaved into: Calcium-activated chloride channel regulator 2, 109 kDa form; Calcium-activated chloride channel regulator 2, 35 kDa form]",0.31
203,Q5T2W1,NHRF3_HUMAN,Na(+)/H(+) exchange regulatory cofactor NHE-RF3 (NHERF-3) (CFTR-associated protein of 70 kDa) (Na(+)/H(+) exchanger regulatory factor 3) (Na/Pi cotransporter C-terminal-associated protein 1) (NaPi-Cap1) (PDZ domain-containing protein 1) (Sodium-hydrogen exchanger regulatory factor 3),0.31
204,Q13520,AQP6_HUMAN,Aquaporin-6 (AQP-6) (Aquaporin-2-like) (Kidney-specific aquaporin) (hKID),0.31
205,O15247,CLIC2_HUMAN,Chloride intracellular channel protein 2 (XAP121),0.31
206,P78334,GBRE_HUMAN,Gamma-aminobutyric acid receptor subunit epsilon (GABA(A) receptor subunit epsilon),0.3
207,Q9P0M2,AKA7G_HUMAN,A-kinase anchor protein 7 isoform gamma (AKAP-7 isoform gamma) (A-kinase anchor protein 18 kDa) (AKAP 18) (Protein kinase A-anchoring protein 7 isoform gamma) (PRKA7 isoform gamma),0.3
208,Q14CN2,CLCA4_HUMAN,"Calcium-activated chloride channel regulator 4 (EC 3.4.-.-) (Calcium-activated chloride channel family member 4) (hCLCA4) (Calcium-activated chloride channel protein 2) (CaCC-2) (hCaCC-2) (Chloride channel accessory 4) [Cleaved into: Calcium-activated chloride channel regulator 4, 110 kDa form; Calcium-activated chloride channel regulator 4, 30 kDa form]",0.3
209,Q86XJ0,CAHM3_HUMAN,Calcium homeostasis modulator protein 3 (Protein A),0.3
210,P24046,GBRR1_HUMAN,Gamma-aminobutyric acid receptor subunit rho-1 (GABA(A) receptor subunit rho-1) (GABA(C) receptor),0.3
211,O94759,TRPM2_HUMAN,Transient receptor potential cation channel subfamily M member 2 (Estrogen-responsive element-associated gene 1 protein) (Long transient receptor potential channel 2) (LTrpC-2) (LTrpC2) (Transient receptor potential channel 7) (TrpC7) (Transient receptor potential melastatin 2),0.3
212,P29973,CNGA1_HUMAN,"cGMP-gated cation channel alpha-1 (Cyclic nucleotide-gated cation channel 1) (Cyclic nucleotide-gated channel alpha-1) (CNG channel alpha-1) (CNG-1) (CNG1) (Cyclic nucleotide-gated channel, photoreceptor) (Rod photoreceptor cGMP-gated channel subunit alpha)",0.3
213,Q96P56,CTSR2_HUMAN,Cation channel sperm-associated protein 2 (CatSper2),0.3
214,Q86WK6,AMGO1_HUMAN,Amphoterin-induced protein 1 (AMIGO-1) (Alivin-2),0.3
215,P48995,TRPC1_HUMAN,Short transient receptor potential channel 1 (TrpC1) (Transient receptor protein 1) (TRP-1),0.3
216,Q9UL62,TRPC5_HUMAN,Short transient receptor potential channel 5 (TrpC5) (Transient receptor protein 5) (TRP-5) (hTRP-5) (hTRP5),0.29
217,Q96BR1,SGK3_HUMAN,Serine/threonine-protein kinase Sgk3 (EC 2.7.11.1) (Cytokine-independent survival kinase) (Serum/glucocorticoid-regulated kinase 3) (Serum/glucocorticoid-regulated kinase-like),0.29
218,Q7L1W4,LRC8D_HUMAN,Volume-regulated anion channel subunit LRRC8D (Leucine-rich repeat-containing protein 5) (Leucine-rich repeat-containing protein 8D),0.29
219,Q8WXA8,5HT3C_HUMAN,5-hydroxytryptamine receptor 3C (5-HT3-C) (5-HT3C) (Serotonin receptor 3C),0.28
220,Q14289,FAK2_HUMAN,Protein-tyrosine kinase 2-beta (EC 2.7.10.2) (Calcium-dependent tyrosine kinase) (CADTK) (Calcium-regulated non-receptor proline-rich tyrosine kinase) (Cell adhesion kinase beta) (CAK-beta) (CAKB) (Focal adhesion kinase 2) (FADK 2) (Proline-rich tyrosine kinase 2) (Related adhesion focal tyrosine kinase) (RAFTK),0.28
221,Q01118,SCN7A_HUMAN,Sodium channel protein type 7 subunit alpha (Putative voltage-gated sodium channel subunit alpha Nax) (Sodium channel protein cardiac and skeletal muscle subunit alpha) (Sodium channel protein type VII subunit alpha),0.28
222,Q70Z44,5HT3D_HUMAN,5-hydroxytryptamine receptor 3D (5-HT3-D) (5-HT3D) (Serotonin receptor 3D),0.28
223,Q7Z402,TMC7_HUMAN,Transmembrane channel-like protein 7,0.28
224,Q9BVC6,TM109_HUMAN,Transmembrane protein 109 (Mitsugumin-23) (Mg23),0.28
225,Q7Z403,TMC6_HUMAN,Transmembrane channel-like protein 6 (Epidermodysplasia verruciformis protein 1) (Protein LAK-4),0.28
226,Q8TAV4,STML3_HUMAN,Stomatin-like protein 3 (SLP-3),0.28
227,P35212,CXA4_HUMAN,Gap junction alpha-4 protein (Connexin-37) (Cx37),0.28
228,P36382,CXA5_HUMAN,Gap junction alpha-5 protein (Connexin-40) (Cx40),0.28
229,Q7Z3S7,CA2D4_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-4 (Voltage-gated calcium channel subunit alpha-2/delta-4) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-4; Voltage-dependent calcium channel subunit delta-4],0.28
230,P21796,VDAC1_HUMAN,Voltage-dependent anion-selective channel protein 1 (VDAC-1) (hVDAC1) (Outer mitochondrial membrane protein porin 1) (Plasmalemmal porin) (Porin 31HL) (Porin 31HM),0.27
231,Q9H813,PACC1_HUMAN,Proton-activated chloride channel (PAC) (hPAC) (Acid-sensitive outwardly-rectifying anion channel) (ASOR) (Proton-activated outwardly rectifying anion channel) (PAORAC) (Transmembrane protein 206) (hTMEM206),0.27
232,Q13002,GRIK2_HUMAN,"Glutamate receptor ionotropic, kainate 2 (GluK2) (Excitatory amino acid receptor 4) (EAA4) (Glutamate receptor 6) (GluR-6) (GluR6)",0.27
233,Q9BQ31,KCNS3_HUMAN,Potassium voltage-gated channel subfamily S member 3 (Delayed-rectifier K(+) channel alpha subunit 3) (Voltage-gated potassium channel subunit Kv9.3),0.27
234,P31644,GBRA5_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-5 (GABA(A) receptor subunit alpha-5),0.27
235,P51168,SCNNB_HUMAN,Amiloride-sensitive sodium channel subunit beta (Beta-NaCH) (Epithelial Na(+) channel subunit beta) (Beta-ENaC) (ENaCB) (Nonvoltage-gated sodium channel 1 subunit beta) (SCNEB),0.27
236,Q8IWT1,SCN4B_HUMAN,Sodium channel subunit beta-4,0.27
237,Q9UNX9,KCJ14_HUMAN,"ATP-sensitive inward rectifier potassium channel 14 (Inward rectifier K(+) channel Kir2.4) (IRK-4) (Potassium channel, inwardly rectifying subfamily J member 14)",0.27
238,Q9HBA0,TRPV4_HUMAN,Transient receptor potential cation channel subfamily V member 4 (TrpV4) (Osm-9-like TRP channel 4) (OTRPC4) (Transient receptor potential protein 12) (TRP12) (Vanilloid receptor-like channel 2) (Vanilloid receptor-like protein 2) (VRL-2) (Vanilloid receptor-related osmotically-activated channel) (VR-OAC),0.26
239,A1A5B4,ANO9_HUMAN,Anoctamin-9 (Transmembrane protein 16J) (Tumor protein p53-inducible protein 5) (p53-induced gene 5 protein),0.26
240,Q16445,GBRA6_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-6 (GABA(A) receptor subunit alpha-6),0.26
241,Q05586,NMDZ1_HUMAN,"Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1)",0.26
242,A8MYU2,KCNU1_HUMAN,"Potassium channel subfamily U member 1 (Calcium-activated potassium channel subunit alpha-3) (Calcium-activated potassium channel, subfamily M subunit alpha-3) (KCa5) (Slowpoke homolog 3)",0.26
243,P61586,RHOA_HUMAN,Transforming protein RhoA (EC 3.6.5.2) (Rho cDNA clone 12) (h12),0.26
244,P05129,KPCG_HUMAN,Protein kinase C gamma type (PKC-gamma) (EC 2.7.11.13),0.26
245,B7U540,KCJ18_HUMAN,"Inward rectifier potassium channel 18 (Inward rectifier K(+) channel Kir2.6) (Potassium channel, inwardly rectifying subfamily J member 18)",0.26
246,Q92952,KCNN1_HUMAN,Small conductance calcium-activated potassium channel protein 1 (SK1) (SKCa 1) (SKCa1) (KCa2.1),0.26
247,Q16651,PRSS8_HUMAN,Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain],0.25
248,P48549,KCNJ3_HUMAN,"G protein-activated inward rectifier potassium channel 1 (GIRK-1) (Inward rectifier K(+) channel Kir3.1) (Potassium channel, inwardly rectifying subfamily J member 3)",0.25
249,P60880,SNP25_HUMAN,Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein),0.25
250,Q16281,CNGA3_HUMAN,Cyclic nucleotide-gated cation channel alpha-3 (Cone photoreceptor cGMP-gated channel subunit alpha) (Cyclic nucleotide-gated channel alpha-3) (CNG channel alpha-3) (CNG-3) (CNG3),0.25
251,Q93086,P2RX5_HUMAN,P2X purinoceptor 5 (P2X5) (ATP receptor) (Purinergic receptor),0.25
252,Q8N668,COMD1_HUMAN,COMM domain-containing protein 1 (Protein Murr1),0.25
253,Q8NFK1,CXG3_HUMAN,Gap junction gamma-3 protein (Connexin-30.2) (Cx30.2) (Connexin-31.3) (Cx31.3) (Gap junction epsilon-1 protein),0.25
254,Q96NL6,SCLT1_HUMAN,Sodium channel and clathrin linker 1 (Sodium channel-associated protein 1),0.25
255,Q7RTX7,CTSR4_HUMAN,Cation channel sperm-associated protein 4 (CatSper4),0.25
256,Q02156,KPCE_HUMAN,Protein kinase C epsilon type (EC 2.7.11.13) (nPKC-epsilon),0.25
257,Q9UM00,TMCO1_HUMAN,Calcium load-activated calcium channel (CLAC channel) (Transmembrane and coiled-coil domain-containing protein 1) (Transmembrane and coiled-coil domains protein 4) (Xenogeneic cross-immune protein PCIA3),0.25
258,A6NM10,AQ12B_HUMAN,Aquaporin-12B (AQP-12B),0.24
259,Q8TDW0,LRC8C_HUMAN,Volume-regulated anion channel subunit LRRC8C (Factor for adipocyte differentiation 158) (Leucine-rich repeat-containing protein 8C),0.24
260,Q9Y210,TRPC6_HUMAN,Short transient receptor potential channel 6 (TrpC6) (Transient receptor protein 6) (TRP-6),0.24
261,P42658,DPP6_HUMAN,Dipeptidyl aminopeptidase-like protein 6 (DPPX) (Dipeptidyl aminopeptidase-related protein) (Dipeptidyl peptidase 6) (Dipeptidyl peptidase IV-like protein) (Dipeptidyl peptidase VI) (DPP VI),0.24
262,Q7Z443,PK1L3_HUMAN,Polycystic kidney disease protein 1-like 3 (PC1-like 3 protein) (Polycystin-1L3),0.24
263,Q9BSA9,TM175_HUMAN,Endosomal/lysosomal potassium channel TMEM175 (Transmembrane protein 175) (hTMEM175),0.24
264,Q8TBG9,SYNPR_HUMAN,Synaptoporin,0.24
265,P55064,AQP5_HUMAN,Aquaporin-5 (AQP-5),0.24
266,Q6PI78,TMM65_HUMAN,Transmembrane protein 65,0.24
267,P23416,GLRA2_HUMAN,Glycine receptor subunit alpha-2,0.24
268,P19957,ELAF_HUMAN,Elafin (Elastase-specific inhibitor) (ESI) (Peptidase inhibitor 3) (PI-3) (Protease inhibitor WAP3) (Skin-derived antileukoproteinase) (SKALP) (WAP four-disulfide core domain protein 14),0.24
269,Q9ULS6,KCNS2_HUMAN,Potassium voltage-gated channel subfamily S member 2 (Delayed-rectifier K(+) channel alpha subunit 2) (Voltage-gated potassium channel subunit Kv9.2),0.24
270,P51170,SCNNG_HUMAN,Amiloride-sensitive sodium channel subunit gamma (Epithelial Na(+) channel subunit gamma) (ENaCG) (Gamma-ENaC) (Gamma-NaCH) (Nonvoltage-gated sodium channel 1 subunit gamma) (SCNEG),0.24
271,Q9HB15,KCNKC_HUMAN,Potassium channel subfamily K member 12 (Tandem pore domain halothane-inhibited potassium channel 2) (THIK-2),0.24
272,Q9NP55,BPIA1_HUMAN,BPI fold-containing family A member 1 (Lung-specific protein X) (Nasopharyngeal carcinoma-related protein) (Palate lung and nasal epithelium clone protein) (Secretory protein in upper respiratory tracts) (Short PLUNC1) (SPLUNC1) (Tracheal epithelium-enriched protein) (Von Ebner protein Hl),0.23
273,Q96KK3,KCNS1_HUMAN,Potassium voltage-gated channel subfamily S member 1 (Delayed-rectifier K(+) channel alpha subunit 1) (Voltage-gated potassium channel subunit Kv9.1),0.23
274,Q9Y696,CLIC4_HUMAN,Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1),0.23
275,Q8NE79,POPD1_HUMAN,Blood vessel epicardial substance (hBVES) (Popeye domain-containing protein 1) (Popeye protein 1),0.23
276,Q8IW00,VSTM4_HUMAN,V-set and transmembrane domain-containing protein 4 [Cleaved into: Peptide Lv],0.23
277,Q9NS61,KCIP2_HUMAN,Kv channel-interacting protein 2 (KChIP2) (A-type potassium channel modulatory protein 2) (Cardiac voltage-gated potassium channel modulatory subunit) (Potassium channel-interacting protein 2),0.23
278,Q9H6F2,TM38A_HUMAN,Trimeric intracellular cation channel type A (TRIC-A) (TRICA) (Transmembrane protein 38A),0.23
279,P45880,VDAC2_HUMAN,Voltage-dependent anion-selective channel protein 2 (VDAC-2) (hVDAC2) (Outer mitochondrial membrane protein porin 2),0.23
280,Q8IXF9,AQ12A_HUMAN,Aquaporin-12A (AQP-12),0.23
281,P08034,CXB1_HUMAN,Gap junction beta-1 protein (Connexin-32) (Cx32) (GAP junction 28 kDa liver protein),0.22
282,Q9UBL9,P2RX2_HUMAN,P2X purinoceptor 2 (P2X2) (ATP receptor) (Purinergic receptor),0.22
283,O14520,AQP7_HUMAN,Aquaporin-7 (AQP-7) (Aquaglyceroporin-7) (Aquaporin adipose) (AQPap) (Aquaporin-7-like),0.22
284,P28472,GBRB3_HUMAN,Gamma-aminobutyric acid receptor subunit beta-3 (GABA(A) receptor subunit beta-3),0.22
285,Q9NPB3,CABP2_HUMAN,Calcium-binding protein 2 (CaBP2),0.22
286,Q8TDI8,TMC1_HUMAN,Transmembrane channel-like protein 1 (Transmembrane cochlear-expressed protein 1),0.22
287,Q8NET8,TRPV3_HUMAN,Transient receptor potential cation channel subfamily V member 3 (TrpV3) (Vanilloid receptor-like 3) (VRL-3),0.22
288,Q9Y5S1,TRPV2_HUMAN,Transient receptor potential cation channel subfamily V member 2 (TrpV2) (Osm-9-like TRP channel 2) (OTRPC2) (Vanilloid receptor-like protein 1) (VRL-1),0.22
289,Q9H1D0,TRPV6_HUMAN,Transient receptor potential cation channel subfamily V member 6 (TrpV6) (CaT-like) (CaT-L) (Calcium transport protein 1) (CaT1) (Epithelial calcium channel 2) (ECaC2),0.22
290,Q9BXT2,CCG6_HUMAN,Voltage-dependent calcium channel gamma-6 subunit (Neuronal voltage-gated calcium channel gamma-6 subunit),0.22
291,P34903,GBRA3_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-3 (GABA(A) receptor subunit alpha-3),0.22
292,Q6ZRH7,CTSRG_HUMAN,Cation channel sperm-associated protein subunit gamma,0.22
293,P51798,CLCN7_HUMAN,H(+)/Cl(-) exchange transporter 7 (Chloride channel 7 alpha subunit) (Chloride channel protein 7) (ClC-7),0.22
294,Q7Z2W7,TRPM8_HUMAN,Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8),0.22
295,Q9NY47,CA2D2_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-2 (Voltage-gated calcium channel subunit alpha-2/delta-2) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-2; Voltage-dependent calcium channel subunit delta-2],0.22
296,Q96T54,KCNKH_HUMAN,Potassium channel subfamily K member 17 (2P domain potassium channel Talk-2) (Acid-sensitive potassium channel protein TASK-4) (TWIK-related acid-sensitive K(+) channel 4) (TWIK-related alkaline pH-activated K(+) channel 2) (TALK-2),0.22
297,P12931,SRC_HUMAN,Proto-oncogene tyrosine-protein kinase Src (EC 2.7.10.2) (Proto-oncogene c-Src) (pp60c-src) (p60-Src),0.22
298,O95377,CXB5_HUMAN,Gap junction beta-5 protein (Connexin-31.1) (Cx31.1),0.21
299,A5X5Y0,5HT3E_HUMAN,5-hydroxytryptamine receptor 3E (5-HT3-E) (5-HT3E) (Serotonin receptor 3E),0.21
300,Q9BSA4,TTYH2_HUMAN,Protein tweety homolog 2 (hTTY2),0.21
301,Q4KMQ2,ANO6_HUMAN,Anoctamin-6 (Small-conductance calcium-activated nonselective cation channel) (SCAN channel) (Transmembrane protein 16F),0.21
302,Q96T55,KCNKG_HUMAN,Potassium channel subfamily K member 16 (2P domain potassium channel Talk-1) (TWIK-related alkaline pH-activated K(+) channel 1) (TALK-1),0.21
303,Q99712,KCJ15_HUMAN,"ATP-sensitive inward rectifier potassium channel 15 (Inward rectifier K(+) channel Kir1.3) (Inward rectifier K(+) channel Kir4.2) (Potassium channel, inwardly rectifying subfamily J member 15)",0.21
304,A6NL99,AQP73_HUMAN,Putative aquaporin-7-like protein 3,0.21
305,P48544,KCNJ5_HUMAN,"G protein-activated inward rectifier potassium channel 4 (GIRK-4) (Cardiac inward rectifier) (CIR) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (IRK-4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)",0.21
306,P20591,MX1_HUMAN,"Interferon-induced GTP-binding protein Mx1 (Interferon-induced protein p78) (IFI-78K) (Interferon-regulated resistance GTP-binding protein MxA) (Myxoma resistance protein 1) (Myxovirus resistance protein 1) [Cleaved into: Interferon-induced GTP-binding protein Mx1, N-terminally processed]",0.21
307,P27105,STOM_HUMAN,Erythrocyte band 7 integral membrane protein (Protein 7.2b) (Stomatin),0.21
308,Q9HBU9,POPD2_HUMAN,Popeye domain-containing protein 2 (Popeye protein 2),0.2
309,Q6PIU1,KCNV1_HUMAN,Potassium voltage-gated channel subfamily V member 1 (Neuronal potassium channel alpha subunit HNKA) (Voltage-gated potassium channel subunit Kv8.1),0.2
310,Q5T3F8,CSCL2_HUMAN,CSC1-like protein 2 (Transmembrane protein 63B),0.2
311,A8MTJ3,GNAT3_HUMAN,Guanine nucleotide-binding protein G(t) subunit alpha-3 (Gustducin alpha-3 chain),0.2
312,Q9NZN1,IRPL1_HUMAN,Interleukin-1 receptor accessory protein-like 1 (IL-1-RAPL-1) (IL-1RAPL-1) (IL1RAPL-1) (EC 3.2.2.6) (Oligophrenin-4) (Three immunoglobulin domain-containing IL-1 receptor-related 2) (TIGIRR-2) (X-linked interleukin-1 receptor accessory protein-like 1),0.2
313,Q92806,KCNJ9_HUMAN,"G protein-activated inward rectifier potassium channel 3 (GIRK-3) (Inward rectifier K(+) channel Kir3.3) (Potassium channel, inwardly rectifying subfamily J member 9)",0.2
314,O75712,CXB3_HUMAN,Gap junction beta-3 protein (Connexin-31) (Cx31),0.2
315,O60939,SCN2B_HUMAN,Sodium channel subunit beta-2,0.2
316,Q8IU68,TMC8_HUMAN,Transmembrane channel-like protein 8 (Epidermodysplasia verruciformis protein 2),0.2
317,Q9H3M0,KCNF1_HUMAN,Potassium voltage-gated channel subfamily F member 1 (Voltage-gated potassium channel subunit Kv5.1) (kH1),0.2
318,Q9NPI9,KCJ16_HUMAN,"Inward rectifier potassium channel 16 (Inward rectifier K(+) channel Kir5.1) (Potassium channel, inwardly rectifying subfamily J member 16)",0.2
319,P14867,GBRA1_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1),0.2
320,Q9NPC2,KCNK9_HUMAN,Potassium channel subfamily K member 9 (Acid-sensitive potassium channel protein TASK-3) (TWIK-related acid-sensitive K(+) channel 3) (Two pore potassium channel KT3.2) (Two pore K(+) channel KT3.2),0.2
321,P78348,ASIC1_HUMAN,"Acid-sensing ion channel 1 (ASIC1) (Amiloride-sensitive cation channel 2, neuronal) (Brain sodium channel 2) (BNaC2)",0.2
322,P51800,CLCKA_HUMAN,Chloride channel protein ClC-Ka (Chloride channel Ka) (ClC-K1),0.2
323,O75311,GLRA3_HUMAN,Glycine receptor subunit alpha-3,0.19
324,Q14654,KCJ11_HUMAN,"ATP-sensitive inward rectifier potassium channel 11 (IKATP) (Inward rectifier K(+) channel Kir6.2) (Potassium channel, inwardly rectifying subfamily J member 11)",0.19
325,Q9NVV0,TM38B_HUMAN,Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B),0.19
326,Q6P9F7,LRC8B_HUMAN,Volume-regulated anion channel subunit LRRC8B (Leucine-rich repeat-containing protein 8B) (T-cell activation leucine repeat-rich protein) (TA-LRRP),0.19
327,P46098,5HT3A_HUMAN,5-hydroxytryptamine receptor 3A (5-HT3-A) (5-HT3A) (5-hydroxytryptamine receptor 3) (5-HT-3) (5-HT3R) (Serotonin receptor 3A) (Serotonin-gated ion channel receptor),0.19
