UniProt_ID,approach,region,seg_idx,score
P05067,segment,Extracellular/Lumenal,0.0,0.7344462138568033
Q8WXG9,segment,Extracellular/Lumenal,0.0,0.3292210678497136
Q8WXG9,segment,Extracellular/Lumenal,1.0,0.3967601261340254
Q8WXG9,segment,Extracellular/Lumenal,2.0,0.3286594036664543
P11362,segment,Extracellular/Lumenal,0.0,0.6714096776654154
P40967,segment,Extracellular/Lumenal,0.0,0.25866911989389096
P07766,segment,Extracellular/Lumenal,0.0,0.12401129113837125
P04626,segment,Extracellular/Lumenal,0.0,0.371540899707839
O75460,segment,Extracellular/Lumenal,0.0,0.5441549576535176
P35968,segment,Extracellular/Lumenal,0.0,0.433320467243543
Q12879,segment,Extracellular/Lumenal,0.0,0.254320174752012
Q12879,segment,Extracellular/Lumenal,1.0,0.14678701093280422
Q86WV6,segment,Extracellular/Lumenal,0.0,0.42410705272434723
Q86WV6,segment,Extracellular/Lumenal,1.0,0.44418801558753007
P07949,segment,Extracellular/Lumenal,0.0,0.3891213420903651
P08908,segment,Extracellular/Lumenal,0.0,0.4685983139770673
P08908,segment,Extracellular/Lumenal,2.0,0.3940724823622619
P01857,segment,Extracellular/Lumenal,0.0,0.3871847853274284
Q7Z3C6,segment,Extracellular/Lumenal,0.0,0.21239248303265712
O75581,segment,Extracellular/Lumenal,0.0,0.5408543358093589
Q04671,segment,Extracellular/Lumenal,0.0,0.15621251143642167
Q04671,segment,Extracellular/Lumenal,1.0,0.3345918546997285
Q04671,segment,Extracellular/Lumenal,2.0,0.13573803981441301
Q04671,segment,Extracellular/Lumenal,3.0,0.46249129113970733
Q04671,segment,Extracellular/Lumenal,4.0,0.2650547169085405
Q04671,segment,Extracellular/Lumenal,5.0,0.33826526475069985
P15529,segment,Extracellular/Lumenal,0.0,0.6511131984232761
Q8TEM1,segment,Extracellular/Lumenal,0.0,0.4535371524144104
P00533,segment,Extracellular/Lumenal,0.0,0.3910713978721543
P21802,segment,Extracellular/Lumenal,0.0,0.5698252106351545
P08247,segment,Extracellular/Lumenal,0.0,0.2417181267059232
P08247,segment,Extracellular/Lumenal,1.0,0.5057345802988062
Q14739,segment,Extracellular/Lumenal,0.0,0.6145968140295306
P29317,segment,Extracellular/Lumenal,0.0,0.48884167589687844
P17948,segment,Extracellular/Lumenal,0.0,0.41871509754001285
P05556,segment,Extracellular/Lumenal,0.0,0.6231271349866099
P10747,segment,Extracellular/Lumenal,0.0,0.21363393999867802
Q16635,segment,Extracellular/Lumenal,0.0,0.4269373860634512
Q16635,segment,Extracellular/Lumenal,1.0,0.17064911049802822
P61073,segment,Extracellular/Lumenal,0.0,0.30325417853682946
P61073,segment,Extracellular/Lumenal,1.0,0.47371358965390165
P61073,segment,Extracellular/Lumenal,2.0,0.3767964172129052
P61073,segment,Extracellular/Lumenal,3.0,0.2958469144575905
Q15303,segment,Extracellular/Lumenal,0.0,0.458293112797872
O00254,segment,Extracellular/Lumenal,0.0,0.24027362890598022
O00254,segment,Extracellular/Lumenal,1.0,0.34199818740794846
O00254,segment,Extracellular/Lumenal,2.0,0.2713222014656633
O00254,segment,Extracellular/Lumenal,3.0,0.4445244508145022
Q9Y624,segment,Extracellular/Lumenal,0.0,0.21450736784179883
P31645,segment,Extracellular/Lumenal,1.0,0.16990893585217046
P31645,segment,Extracellular/Lumenal,2.0,0.3613601876615552
P31645,segment,Extracellular/Lumenal,3.0,0.2363230987702733
P31645,segment,Extracellular/Lumenal,4.0,0.4007611705826413
P31645,segment,Extracellular/Lumenal,5.0,0.48154373807436446
P49146,segment,Extracellular/Lumenal,0.0,0.487534203837666
P49146,segment,Extracellular/Lumenal,2.0,0.31784105448822675
P15954,segment,Extracellular/Lumenal,0.0,0.42302922904556656
P13569,segment,Extracellular/Lumenal,0.0,0.33246590210296467
P13569,segment,Extracellular/Lumenal,2.0,0.41516299953505986
P13569,segment,Extracellular/Lumenal,3.0,0.35460620401176657
P13569,segment,Extracellular/Lumenal,5.0,0.4451860207827125
