UniProt_ID,tool,approach,region,seg_idx,score
P07766,ESpritz,segment,Cytoplasmic,0,0.5528
P07766,SEG,segment,Cytoplasmic,0,0.2182
P07766,catGRANULE,segment,Transmembrane,0,3.8376
P07766,PLAAC,segment,Transmembrane,0,0.0001
P07766,PScore,segment,Transmembrane,0,-0.0142
P07766,ESpritz,segment,Transmembrane,0,0.1717
P07766,SEG,segment,Transmembrane,0,0.0
P07766,catGRANULE,segment,Extracellular/Lumenal,0,-2.7536
P07766,PLAAC,segment,Extracellular/Lumenal,0,0.0004
P07766,PScore,segment,Extracellular/Lumenal,0,0.7128
P07766,ESpritz,segment,Extracellular/Lumenal,0,0.1798
P07766,SEG,segment,Extracellular/Lumenal,0,0.0
P20963,catGRANULE,segment,Cytoplasmic,0,5.915
P20963,PLAAC,segment,Cytoplasmic,0,0.053
P20963,PScore,segment,Cytoplasmic,0,-0.1788
P20963,ESpritz,segment,Cytoplasmic,0,0.5369
P20963,SEG,segment,Cytoplasmic,0,0.0
P20963,catGRANULE,segment,Transmembrane,0,-0.8481
P20963,PLAAC,segment,Transmembrane,0,0.0001
P20963,PScore,segment,Transmembrane,0,0.4507
P20963,ESpritz,segment,Transmembrane,0,0.2331
P20963,SEG,segment,Transmembrane,0,0.0
P20963,catGRANULE,segment,Extracellular/Lumenal,0,-4.371
P20963,PLAAC,segment,Extracellular/Lumenal,0,0.0002
P20963,PScore,segment,Extracellular/Lumenal,0,-0.2284
P20963,ESpritz,segment,Extracellular/Lumenal,0,0.2198
P20963,SEG,segment,Extracellular/Lumenal,0,0.0
P04626,catGRANULE,segment,Cytoplasmic,0,-3.6331
P04626,PLAAC,segment,Cytoplasmic,0,0.0023
P04626,PScore,segment,Cytoplasmic,0,0.7229
P04626,ESpritz,segment,Cytoplasmic,0,0.2335
P04626,SEG,segment,Cytoplasmic,0,0.0672
P04626,catGRANULE,segment,Transmembrane,0,-6.5002
P04626,PLAAC,segment,Transmembrane,0,0.0
P04626,PScore,segment,Transmembrane,0,-1.2011
P04626,ESpritz,segment,Transmembrane,0,0.0421
P04626,SEG,segment,Transmembrane,0,0.7826
P04626,catGRANULE,segment,Extracellular/Lumenal,0,-6.227
P04626,PLAAC,segment,Extracellular/Lumenal,0,0.0006
P04626,PScore,segment,Extracellular/Lumenal,0,0.4798
P04626,ESpritz,segment,Extracellular/Lumenal,0,0.0487
P04626,SEG,segment,Extracellular/Lumenal,0,0.0238
O75460,catGRANULE,segment,Cytoplasmic,0,-4.1865
O75460,PLAAC,segment,Cytoplasmic,0,0.0221
O75460,PScore,segment,Cytoplasmic,0,0.0394
O75460,ESpritz,segment,Cytoplasmic,0,0.1111
O75460,SEG,segment,Cytoplasmic,0,0.152
O75460,catGRANULE,segment,Transmembrane,0,-8.5229
O75460,PLAAC,segment,Transmembrane,0,0.0108
O75460,PScore,segment,Transmembrane,0,-1.7486
O75460,ESpritz,segment,Transmembrane,0,0.1611
O75460,SEG,segment,Transmembrane,0,0.0
O75460,catGRANULE,segment,Extracellular/Lumenal,0,-5.2376
O75460,PLAAC,segment,Extracellular/Lumenal,0,0.0003
O75460,PScore,segment,Extracellular/Lumenal,0,0.1103
O75460,ESpritz,segment,Extracellular/Lumenal,0,0.0805
O75460,SEG,segment,Extracellular/Lumenal,0,0.0
P35968,catGRANULE,segment,Cytoplasmic,0,-3.9125
P35968,PLAAC,segment,Cytoplasmic,0,0.0038
P35968,PScore,segment,Cytoplasmic,0,0.0828
P35968,ESpritz,segment,Cytoplasmic,0,0.1863
P35968,SEG,segment,Cytoplasmic,0,0.042
P35968,catGRANULE,segment,Transmembrane,0,-6.564
P35968,PLAAC,segment,Transmembrane,0,0.0
P35968,PScore,segment,Transmembrane,0,-0.5778
P35968,ESpritz,segment,Transmembrane,0,0.0412
P35968,SEG,segment,Transmembrane,0,0.0
P35968,catGRANULE,segment,Extracellular/Lumenal,0,-4.7206
P35968,PLAAC,segment,Extracellular/Lumenal,0,0.0007
P35968,PScore,segment,Extracellular/Lumenal,0,0.1291
P35968,ESpritz,segment,Extracellular/Lumenal,0,0.0497
P35968,SEG,segment,Extracellular/Lumenal,0,0.0215
Q12879,catGRANULE,segment,Cytoplasmic,0,-2.0467
Q12879,catGRANULE,segment,Cytoplasmic,1,-8.1037
Q12879,catGRANULE,segment,Cytoplasmic,2,-2.2946
Q12879,PLAAC,segment,Cytoplasmic,0,0.0017
Q12879,PLAAC,segment,Cytoplasmic,1,0.0067
Q12879,PLAAC,segment,Cytoplasmic,2,0.0058
Q12879,PScore,segment,Cytoplasmic,0,-0.3682
Q12879,PScore,segment,Cytoplasmic,1,-0.1752
Q12879,PScore,segment,Cytoplasmic,2,0.3926
Q12879,ESpritz,segment,Cytoplasmic,0,0.0415
Q12879,ESpritz,segment,Cytoplasmic,1,0.0415
Q12879,ESpritz,segment,Cytoplasmic,2,0.2761
Q12879,SEG,segment,Cytoplasmic,0,0.0
Q12879,SEG,segment,Cytoplasmic,1,0.0
Q12879,SEG,segment,Cytoplasmic,2,0.0461
Q12879,catGRANULE,segment,Transmembrane,0,-1.9551
Q12879,catGRANULE,segment,Transmembrane,1,-6.0232
Q12879,catGRANULE,segment,Transmembrane,2,-7.9347
Q12879,PLAAC,segment,Transmembrane,0,0.0001
Q12879,PLAAC,segment,Transmembrane,1,0.0003
Q12879,PLAAC,segment,Transmembrane,2,0.0005
Q12879,PScore,segment,Transmembrane,0,-0.4909
Q12879,PScore,segment,Transmembrane,1,-0.7891
Q12879,PScore,segment,Transmembrane,2,-0.5117
Q12879,ESpritz,segment,Transmembrane,0,0.0398
Q12879,ESpritz,segment,Transmembrane,1,0.0406
Q12879,ESpritz,segment,Transmembrane,2,0.0431
Q12879,SEG,segment,Transmembrane,0,0.0
Q12879,SEG,segment,Transmembrane,1,0.0
Q12879,SEG,segment,Transmembrane,2,0.0
Q12879,catGRANULE,segment,Extracellular/Lumenal,0,-5.6203
Q12879,catGRANULE,segment,Extracellular/Lumenal,1,-2.2402
Q12879,PLAAC,segment,Extracellular/Lumenal,0,0.0007
Q12879,PLAAC,segment,Extracellular/Lumenal,1,0.02
Q12879,PScore,segment,Extracellular/Lumenal,0,-0.1239
Q12879,PScore,segment,Extracellular/Lumenal,1,0.1204
Q12879,ESpritz,segment,Extracellular/Lumenal,0,0.0521
Q12879,ESpritz,segment,Extracellular/Lumenal,1,0.0423
Q12879,SEG,segment,Extracellular/Lumenal,0,0.0
Q12879,SEG,segment,Extracellular/Lumenal,1,0.0
Q86WV6,catGRANULE,segment,Cytoplasmic,0,-8.1478
Q86WV6,catGRANULE,segment,Cytoplasmic,1,-7.717
Q86WV6,catGRANULE,segment,Cytoplasmic,2,-5.6581
Q86WV6,PLAAC,segment,Cytoplasmic,0,0.0034
Q86WV6,PLAAC,segment,Cytoplasmic,1,0.0002
Q86WV6,PLAAC,segment,Cytoplasmic,2,0.0042
Q86WV6,PScore,segment,Cytoplasmic,0,0.026
Q86WV6,PScore,segment,Cytoplasmic,1,-0.2515
Q86WV6,PScore,segment,Cytoplasmic,2,-0.3559
Q86WV6,ESpritz,segment,Cytoplasmic,0,0.2353
Q86WV6,ESpritz,segment,Cytoplasmic,1,0.068
Q86WV6,ESpritz,segment,Cytoplasmic,2,0.1978
Q86WV6,SEG,segment,Cytoplasmic,0,0.0
Q86WV6,SEG,segment,Cytoplasmic,1,0.0
Q86WV6,SEG,segment,Cytoplasmic,2,0.0
Q86WV6,catGRANULE,segment,Transmembrane,0,-7.9554
Q86WV6,catGRANULE,segment,Transmembrane,1,-6.3466
Q86WV6,catGRANULE,segment,Transmembrane,2,-6.5737
Q86WV6,catGRANULE,segment,Transmembrane,3,-3.4182
Q86WV6,PLAAC,segment,Transmembrane,0,0.0002
Q86WV6,PLAAC,segment,Transmembrane,1,0.0001
Q86WV6,PLAAC,segment,Transmembrane,2,0.0004
Q86WV6,PLAAC,segment,Transmembrane,3,0.0003
Q86WV6,PScore,segment,Transmembrane,0,-0.3536
Q86WV6,PScore,segment,Transmembrane,1,0.1048
Q86WV6,PScore,segment,Transmembrane,2,0.6919
Q86WV6,PScore,segment,Transmembrane,3,-0.4566
Q86WV6,ESpritz,segment,Transmembrane,0,0.1556
Q86WV6,ESpritz,segment,Transmembrane,1,0.0893
Q86WV6,ESpritz,segment,Transmembrane,2,0.0522
Q86WV6,ESpritz,segment,Transmembrane,3,0.0402
Q86WV6,SEG,segment,Transmembrane,0,0.0
Q86WV6,SEG,segment,Transmembrane,1,0.84
Q86WV6,SEG,segment,Transmembrane,2,0.6
Q86WV6,SEG,segment,Transmembrane,3,0.0
Q86WV6,catGRANULE,segment,Extracellular/Lumenal,0,-6.79
Q86WV6,catGRANULE,segment,Extracellular/Lumenal,1,-4.0346
Q86WV6,PLAAC,segment,Extracellular/Lumenal,0,0.0001
Q86WV6,PLAAC,segment,Extracellular/Lumenal,1,0.0018
Q86WV6,PScore,segment,Extracellular/Lumenal,0,-0.9667
Q86WV6,PScore,segment,Extracellular/Lumenal,1,0.5321
Q86WV6,ESpritz,segment,Extracellular/Lumenal,0,0.1204
Q86WV6,ESpritz,segment,Extracellular/Lumenal,1,0.042
Q86WV6,SEG,segment,Extracellular/Lumenal,0,0.0
Q86WV6,SEG,segment,Extracellular/Lumenal,1,0.3
P07949,catGRANULE,segment,Cytoplasmic,0,-3.1131
P07949,PLAAC,segment,Cytoplasmic,0,0.001
P07949,PScore,segment,Cytoplasmic,0,0.4388
P07949,ESpritz,segment,Cytoplasmic,0,0.1256
P07949,SEG,segment,Cytoplasmic,0,0.0219
P07949,catGRANULE,segment,Transmembrane,0,-10.4928
P07949,PLAAC,segment,Transmembrane,0,0.0
P07949,PScore,segment,Transmembrane,0,-0.1238
P07949,ESpritz,segment,Transmembrane,0,0.0622
P07949,SEG,segment,Transmembrane,0,0.0
P07949,catGRANULE,segment,Extracellular/Lumenal,0,-5.8819
P07949,PLAAC,segment,Extracellular/Lumenal,0,0.0008
P07949,PScore,segment,Extracellular/Lumenal,0,0.5717
P07949,ESpritz,segment,Extracellular/Lumenal,0,0.0518
P07949,SEG,segment,Extracellular/Lumenal,0,0.0264
P08908,catGRANULE,segment,Cytoplasmic,0,-11.4561
P08908,catGRANULE,segment,Cytoplasmic,1,-8.7551
P08908,catGRANULE,segment,Cytoplasmic,2,-1.7739
P08908,catGRANULE,segment,Cytoplasmic,3,
P08908,PLAAC,segment,Cytoplasmic,0,0.0019
P08908,PLAAC,segment,Cytoplasmic,1,0.0001
P08908,PLAAC,segment,Cytoplasmic,2,0.0004
P08908,PLAAC,segment,Cytoplasmic,3,0.0013
P08908,PScore,segment,Cytoplasmic,0,-1.8769
P08908,PScore,segment,Cytoplasmic,1,-0.4388
P08908,PScore,segment,Cytoplasmic,2,0.4607
P08908,PScore,segment,Cytoplasmic,3,0.814
P08908,ESpritz,segment,Cytoplasmic,0,0.0869
P08908,ESpritz,segment,Cytoplasmic,1,0.0444
P08908,ESpritz,segment,Cytoplasmic,2,0.1802
P08908,ESpritz,segment,Cytoplasmic,3,0.17
P08908,SEG,segment,Cytoplasmic,0,0.0
P08908,SEG,segment,Cytoplasmic,1,0.0
P08908,SEG,segment,Cytoplasmic,2,0.0846
P08908,SEG,segment,Cytoplasmic,3,0.0
P08908,catGRANULE,segment,Transmembrane,0,-11.3671
P08908,catGRANULE,segment,Transmembrane,1,-15.183
P08908,catGRANULE,segment,Transmembrane,2,-12.9265
P08908,catGRANULE,segment,Transmembrane,3,-7.189
P08908,catGRANULE,segment,Transmembrane,4,-1.7457
P08908,catGRANULE,segment,Transmembrane,5,-9.1659
P08908,catGRANULE,segment,Transmembrane,6,
P08908,PLAAC,segment,Transmembrane,0,0.0001
P08908,PLAAC,segment,Transmembrane,1,0.0003
P08908,PLAAC,segment,Transmembrane,2,0.0
P08908,PLAAC,segment,Transmembrane,3,0.0001
P08908,PLAAC,segment,Transmembrane,4,0.0003
P08908,PLAAC,segment,Transmembrane,5,0.0001
P08908,PLAAC,segment,Transmembrane,6,0.0014
P08908,PScore,segment,Transmembrane,0,-1.0264
P08908,PScore,segment,Transmembrane,1,-1.1441
P08908,PScore,segment,Transmembrane,2,-0.8913
P08908,PScore,segment,Transmembrane,3,0.5058
P08908,PScore,segment,Transmembrane,4,0.9273
P08908,PScore,segment,Transmembrane,5,0.268
P08908,PScore,segment,Transmembrane,6,0.7488
P08908,ESpritz,segment,Transmembrane,0,0.1174
P08908,ESpritz,segment,Transmembrane,1,0.0689
P08908,ESpritz,segment,Transmembrane,2,0.0433
P08908,ESpritz,segment,Transmembrane,3,0.0505
P08908,ESpritz,segment,Transmembrane,4,0.0727
P08908,ESpritz,segment,Transmembrane,5,0.1189
P08908,ESpritz,segment,Transmembrane,6,0.1012
P08908,SEG,segment,Transmembrane,0,0.0
P08908,SEG,segment,Transmembrane,1,0.0
P08908,SEG,segment,Transmembrane,2,0.0
P08908,SEG,segment,Transmembrane,3,0.0
P08908,SEG,segment,Transmembrane,4,0.0
P08908,SEG,segment,Transmembrane,5,0.0
P08908,SEG,segment,Transmembrane,6,0.0
P08908,catGRANULE,segment,Extracellular/Lumenal,0,-7.0031
P08908,catGRANULE,segment,Extracellular/Lumenal,1,-13.5084
P08908,catGRANULE,segment,Extracellular/Lumenal,2,-5.2182
P08908,catGRANULE,segment,Extracellular/Lumenal,3,-5.7642
P08908,PLAAC,segment,Extracellular/Lumenal,0,0.0425
P08908,PLAAC,segment,Extracellular/Lumenal,1,0.0002
P08908,PLAAC,segment,Extracellular/Lumenal,2,0.0001
P08908,PLAAC,segment,Extracellular/Lumenal,3,0.0001
P08908,PScore,segment,Extracellular/Lumenal,0,1.5818
P08908,PScore,segment,Extracellular/Lumenal,1,-1.5732
P08908,PScore,segment,Extracellular/Lumenal,2,1.3764
P08908,PScore,segment,Extracellular/Lumenal,3,0.7857
P08908,ESpritz,segment,Extracellular/Lumenal,0,0.2894
P08908,ESpritz,segment,Extracellular/Lumenal,1,0.0531
P08908,ESpritz,segment,Extracellular/Lumenal,2,0.0689
P08908,ESpritz,segment,Extracellular/Lumenal,3,0.0957
P08908,SEG,segment,Extracellular/Lumenal,0,0.0
P08908,SEG,segment,Extracellular/Lumenal,1,0.0
P08908,SEG,segment,Extracellular/Lumenal,2,0.0
P08908,SEG,segment,Extracellular/Lumenal,3,0.0
P01857,catGRANULE,segment,Extracellular/Lumenal,0,-4.8286
P01857,PLAAC,segment,Extracellular/Lumenal,0,0.0009
P01857,PScore,segment,Extracellular/Lumenal,0,0.7076
P01857,ESpritz,segment,Extracellular/Lumenal,0,0.2396
P01857,SEG,segment,Extracellular/Lumenal,0,0.0455
Q7Z3C6,catGRANULE,segment,Cytoplasmic,0,-6.2601
Q7Z3C6,catGRANULE,segment,Cytoplasmic,1,-5.7102
Q7Z3C6,catGRANULE,segment,Cytoplasmic,2,-3.9407
Q7Z3C6,catGRANULE,segment,Cytoplasmic,3,-7.0359
Q7Z3C6,catGRANULE,segment,Cytoplasmic,4,-10.463
Q7Z3C6,catGRANULE,segment,Cytoplasmic,5,-8.6699
Q7Z3C6,catGRANULE,segment,Cytoplasmic,6,-3.0511
Q7Z3C6,PLAAC,segment,Cytoplasmic,0,0.0009
Q7Z3C6,PLAAC,segment,Cytoplasmic,1,0.0004
Q7Z3C6,PLAAC,segment,Cytoplasmic,2,0.0001
Q7Z3C6,PLAAC,segment,Cytoplasmic,3,0.0004
Q7Z3C6,PLAAC,segment,Cytoplasmic,4,0.0015
Q7Z3C6,PLAAC,segment,Cytoplasmic,5,0.0001
Q7Z3C6,PLAAC,segment,Cytoplasmic,6,0.0013
Q7Z3C6,PScore,segment,Cytoplasmic,0,-1.094
Q7Z3C6,PScore,segment,Cytoplasmic,1,-0.6403
Q7Z3C6,PScore,segment,Cytoplasmic,2,-0.3463
Q7Z3C6,PScore,segment,Cytoplasmic,3,-0.1627
Q7Z3C6,PScore,segment,Cytoplasmic,4,-1.1148
Q7Z3C6,PScore,segment,Cytoplasmic,5,-2.0263
Q7Z3C6,PScore,segment,Cytoplasmic,6,0.8391
Q7Z3C6,ESpritz,segment,Cytoplasmic,0,0.2799
Q7Z3C6,ESpritz,segment,Cytoplasmic,1,0.039
Q7Z3C6,ESpritz,segment,Cytoplasmic,2,0.0388
Q7Z3C6,ESpritz,segment,Cytoplasmic,3,0.0395
Q7Z3C6,ESpritz,segment,Cytoplasmic,4,0.0411
Q7Z3C6,ESpritz,segment,Cytoplasmic,5,0.0433
Q7Z3C6,ESpritz,segment,Cytoplasmic,6,0.2832
Q7Z3C6,SEG,segment,Cytoplasmic,0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,1,0.0882
Q7Z3C6,SEG,segment,Cytoplasmic,2,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,3,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,4,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,5,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,6,0.0778
Q7Z3C6,catGRANULE,segment,Transmembrane,0,-11.4503
Q7Z3C6,catGRANULE,segment,Transmembrane,1,-13.5347
Q7Z3C6,catGRANULE,segment,Transmembrane,2,-12.5449
Q7Z3C6,catGRANULE,segment,Transmembrane,3,-10.1462
Q7Z3C6,PLAAC,segment,Transmembrane,0,0.0001
Q7Z3C6,PLAAC,segment,Transmembrane,1,0.0001
Q7Z3C6,PLAAC,segment,Transmembrane,2,0.0002
Q7Z3C6,PLAAC,segment,Transmembrane,3,0.0
Q7Z3C6,PScore,segment,Transmembrane,0,-1.3714
Q7Z3C6,PScore,segment,Transmembrane,1,-0.4086
Q7Z3C6,PScore,segment,Transmembrane,2,-1.1188
Q7Z3C6,PScore,segment,Transmembrane,3,-0.2607
Q7Z3C6,ESpritz,segment,Transmembrane,0,0.0856
Q7Z3C6,ESpritz,segment,Transmembrane,1,0.04
Q7Z3C6,ESpritz,segment,Transmembrane,2,0.0389
Q7Z3C6,ESpritz,segment,Transmembrane,3,0.0389
Q7Z3C6,SEG,segment,Transmembrane,0,0.5217
Q7Z3C6,SEG,segment,Transmembrane,1,0.0
Q7Z3C6,SEG,segment,Transmembrane,2,0.0
Q7Z3C6,SEG,segment,Transmembrane,3,0.7778
Q7Z3C6,catGRANULE,segment,Extracellular/Lumenal,0,-9.964
Q7Z3C6,catGRANULE,segment,Extracellular/Lumenal,1,-13.5497
Q7Z3C6,PLAAC,segment,Extracellular/Lumenal,0,0.0002
Q7Z3C6,PLAAC,segment,Extracellular/Lumenal,1,0.0
Q7Z3C6,PScore,segment,Extracellular/Lumenal,0,-0.9283
Q7Z3C6,PScore,segment,Extracellular/Lumenal,1,-1.1837
Q7Z3C6,ESpritz,segment,Extracellular/Lumenal,0,0.0555
Q7Z3C6,ESpritz,segment,Extracellular/Lumenal,1,0.0388
Q7Z3C6,SEG,segment,Extracellular/Lumenal,0,0.0
Q7Z3C6,SEG,segment,Extracellular/Lumenal,1,0.6667
O75581,catGRANULE,segment,Cytoplasmic,0,-4.8162
O75581,PLAAC,segment,Cytoplasmic,0,0.0041
O75581,PScore,segment,Cytoplasmic,0,1.6791
O75581,ESpritz,segment,Cytoplasmic,0,0.3729
O75581,SEG,segment,Cytoplasmic,0,0.3136
O75581,catGRANULE,segment,Transmembrane,0,-3.5122
O75581,PLAAC,segment,Transmembrane,0,0.0005
O75581,PScore,segment,Transmembrane,0,0.7804
O75581,ESpritz,segment,Transmembrane,0,0.0776
O75581,SEG,segment,Transmembrane,0,0.7826
O75581,catGRANULE,segment,Extracellular/Lumenal,0,-4.3292
O75581,PLAAC,segment,Extracellular/Lumenal,0,0.0016
O75581,PScore,segment,Extracellular/Lumenal,0,0.1146
O75581,ESpritz,segment,Extracellular/Lumenal,0,0.0463
O75581,SEG,segment,Extracellular/Lumenal,0,0.0089
P63027,catGRANULE,segment,Cytoplasmic,0,-5.6682
P63027,PLAAC,segment,Cytoplasmic,0,0.0186
P63027,ESpritz,segment,Cytoplasmic,0,0.7393
P63027,SEG,segment,Cytoplasmic,0,0.2366
P63027,PLAAC,segment,Transmembrane,0,0.0002
P63027,ESpritz,segment,Transmembrane,0,0.295
P63027,SEG,segment,Transmembrane,0,0.8
P63027,PLAAC,segment,Extracellular/Lumenal,0,0.0026
P63027,ESpritz,segment,Extracellular/Lumenal,0,0.2372
P63027,SEG,segment,Extracellular/Lumenal,0,0.0
O60733,catGRANULE,segment,Transmembrane,0,-3.4092
O60733,catGRANULE,segment,Transmembrane,1,-1.7636
O60733,PLAAC,segment,Transmembrane,0,0.0001
O60733,PLAAC,segment,Transmembrane,1,0.0002
O60733,PScore,segment,Transmembrane,0,-1.0082
O60733,PScore,segment,Transmembrane,1,0.8046
O60733,ESpritz,segment,Transmembrane,0,0.045
O60733,ESpritz,segment,Transmembrane,1,0.0486
O60733,SEG,segment,Transmembrane,0,0.0
O60733,SEG,segment,Transmembrane,1,0.0
Q04671,catGRANULE,segment,Cytoplasmic,0,-4.6866
Q04671,catGRANULE,segment,Cytoplasmic,1,-12.1501
Q04671,catGRANULE,segment,Cytoplasmic,2,-14.8399
Q04671,catGRANULE,segment,Cytoplasmic,3,-6.6846
Q04671,catGRANULE,segment,Cytoplasmic,4,-13.8571
Q04671,catGRANULE,segment,Cytoplasmic,5,-2.9243
Q04671,catGRANULE,segment,Cytoplasmic,6,
Q04671,PLAAC,segment,Cytoplasmic,0,0.0007
Q04671,PLAAC,segment,Cytoplasmic,1,0.0001
Q04671,PLAAC,segment,Cytoplasmic,2,0.0001
Q04671,PLAAC,segment,Cytoplasmic,3,0.0001
Q04671,PLAAC,segment,Cytoplasmic,4,0.0
Q04671,PLAAC,segment,Cytoplasmic,5,0.0001
Q04671,PLAAC,segment,Cytoplasmic,6,0.0026
Q04671,PScore,segment,Cytoplasmic,0,0.3012
Q04671,PScore,segment,Cytoplasmic,1,-1.7492
Q04671,PScore,segment,Cytoplasmic,2,-0.5785
Q04671,PScore,segment,Cytoplasmic,3,-1.0335
Q04671,PScore,segment,Cytoplasmic,4,-1.0772
Q04671,PScore,segment,Cytoplasmic,5,0.213
Q04671,PScore,segment,Cytoplasmic,6,2.159
Q04671,ESpritz,segment,Cytoplasmic,0,0.3661
Q04671,ESpritz,segment,Cytoplasmic,1,0.0393
Q04671,ESpritz,segment,Cytoplasmic,2,0.0385
Q04671,ESpritz,segment,Cytoplasmic,3,0.0409
Q04671,ESpritz,segment,Cytoplasmic,4,0.0388
Q04671,ESpritz,segment,Cytoplasmic,5,0.0485
Q04671,ESpritz,segment,Cytoplasmic,6,0.1822
Q04671,SEG,segment,Cytoplasmic,0,0.0726
Q04671,SEG,segment,Cytoplasmic,1,0.0
Q04671,SEG,segment,Cytoplasmic,2,0.0
Q04671,SEG,segment,Cytoplasmic,3,0.1333
Q04671,SEG,segment,Cytoplasmic,4,0.0667
Q04671,SEG,segment,Cytoplasmic,5,0.087
Q04671,SEG,segment,Cytoplasmic,6,0.0
Q04671,catGRANULE,segment,Transmembrane,0,-7.8256
Q04671,catGRANULE,segment,Transmembrane,1,-11.7286
Q04671,catGRANULE,segment,Transmembrane,2,-10.1941
Q04671,catGRANULE,segment,Transmembrane,3,-12.0115
Q04671,catGRANULE,segment,Transmembrane,4,-12.4048
Q04671,catGRANULE,segment,Transmembrane,5,-9.5498
Q04671,catGRANULE,segment,Transmembrane,6,-9.0318
Q04671,catGRANULE,segment,Transmembrane,7,-13.989
Q04671,catGRANULE,segment,Transmembrane,8,-13.9571
Q04671,catGRANULE,segment,Transmembrane,9,-10.4791
Q04671,catGRANULE,segment,Transmembrane,10,0.0389
Q04671,catGRANULE,segment,Transmembrane,11,
Q04671,PLAAC,segment,Transmembrane,0,0.0001
Q04671,PLAAC,segment,Transmembrane,1,0.0001
Q04671,PLAAC,segment,Transmembrane,2,0.0001
Q04671,PLAAC,segment,Transmembrane,3,0.0001
Q04671,PLAAC,segment,Transmembrane,4,0.0001
Q04671,PLAAC,segment,Transmembrane,5,0.0
Q04671,PLAAC,segment,Transmembrane,6,0.0
Q04671,PLAAC,segment,Transmembrane,7,0.0
Q04671,PLAAC,segment,Transmembrane,8,0.0
Q04671,PLAAC,segment,Transmembrane,9,0.0001
Q04671,PLAAC,segment,Transmembrane,10,0.0004
Q04671,PLAAC,segment,Transmembrane,11,0.0001
Q04671,PScore,segment,Transmembrane,0,-0.2864
Q04671,PScore,segment,Transmembrane,1,-0.7309
Q04671,PScore,segment,Transmembrane,2,-0.7911
Q04671,PScore,segment,Transmembrane,3,1.588
Q04671,PScore,segment,Transmembrane,4,-1.2818
Q04671,PScore,segment,Transmembrane,5,-0.1709
Q04671,PScore,segment,Transmembrane,6,-0.6352
Q04671,PScore,segment,Transmembrane,7,-0.0559
Q04671,PScore,segment,Transmembrane,8,-0.5392
Q04671,PScore,segment,Transmembrane,9,-1.0072
Q04671,PScore,segment,Transmembrane,10,0.4441
Q04671,PScore,segment,Transmembrane,11,2.159
Q04671,ESpritz,segment,Transmembrane,0,0.0818
Q04671,ESpritz,segment,Transmembrane,1,0.0394
Q04671,ESpritz,segment,Transmembrane,2,0.0392
Q04671,ESpritz,segment,Transmembrane,3,0.0386
Q04671,ESpritz,segment,Transmembrane,4,0.0383
Q04671,ESpritz,segment,Transmembrane,5,0.0393
Q04671,ESpritz,segment,Transmembrane,6,0.0392
Q04671,ESpritz,segment,Transmembrane,7,0.0388
Q04671,ESpritz,segment,Transmembrane,8,0.0387
Q04671,ESpritz,segment,Transmembrane,9,0.0404
Q04671,ESpritz,segment,Transmembrane,10,0.0534
Q04671,ESpritz,segment,Transmembrane,11,0.1296
Q04671,SEG,segment,Transmembrane,0,0.0
Q04671,SEG,segment,Transmembrane,1,0.0
Q04671,SEG,segment,Transmembrane,2,0.8824
Q04671,SEG,segment,Transmembrane,3,0.0
Q04671,SEG,segment,Transmembrane,4,0.0
Q04671,SEG,segment,Transmembrane,5,0.8235
Q04671,SEG,segment,Transmembrane,6,0.0
Q04671,SEG,segment,Transmembrane,7,0.8824
Q04671,SEG,segment,Transmembrane,8,1.0
Q04671,SEG,segment,Transmembrane,9,1.0
Q04671,SEG,segment,Transmembrane,10,0.0
Q04671,SEG,segment,Transmembrane,11,0.0
Q04671,catGRANULE,segment,Extracellular/Lumenal,0,-8.7673
Q04671,catGRANULE,segment,Extracellular/Lumenal,1,-10.0331
Q04671,catGRANULE,segment,Extracellular/Lumenal,2,-6.4808
Q04671,catGRANULE,segment,Extracellular/Lumenal,3,-11.5241
Q04671,catGRANULE,segment,Extracellular/Lumenal,4,-13.5997
Q04671,catGRANULE,segment,Extracellular/Lumenal,5,-4.4435
Q04671,PLAAC,segment,Extracellular/Lumenal,0,0.0008
Q04671,PLAAC,segment,Extracellular/Lumenal,1,0.0001
Q04671,PLAAC,segment,Extracellular/Lumenal,2,0.0003
Q04671,PLAAC,segment,Extracellular/Lumenal,3,0.0003
Q04671,PLAAC,segment,Extracellular/Lumenal,4,0.0001
Q04671,PLAAC,segment,Extracellular/Lumenal,5,0.0009
Q04671,PScore,segment,Extracellular/Lumenal,0,0.1548
Q04671,PScore,segment,Extracellular/Lumenal,1,-1.2247
Q04671,PScore,segment,Extracellular/Lumenal,2,0.2155
Q04671,PScore,segment,Extracellular/Lumenal,3,-0.1178
Q04671,PScore,segment,Extracellular/Lumenal,4,-2.3463
Q04671,PScore,segment,Extracellular/Lumenal,5,1.2363
Q04671,ESpritz,segment,Extracellular/Lumenal,0,0.0516
Q04671,ESpritz,segment,Extracellular/Lumenal,1,0.0391
Q04671,ESpritz,segment,Extracellular/Lumenal,2,0.0392
Q04671,ESpritz,segment,Extracellular/Lumenal,3,0.039
Q04671,ESpritz,segment,Extracellular/Lumenal,4,0.0389
Q04671,ESpritz,segment,Extracellular/Lumenal,5,0.0744
