UniProt_ID,approach,region,seg_idx,score
O60500,segments,Extracellular_Lumenal,0.0,0.6962799999999999
P05067,segments,Extracellular_Lumenal,0.0,0.7758000000000002
Q8WXG9,segments,Extracellular_Lumenal,0.0,0.61704
Q8WXG9,segments,Extracellular_Lumenal,1.0,0.01344000000000001
Q8WXG9,segments,Extracellular_Lumenal,2.0,0.05063999999999996
Q8WXG9,segments,Extracellular_Lumenal,3.0,0.041339999999999974
P11362,segments,Extracellular_Lumenal,0.0,0.51494
P40967,segments,Extracellular_Lumenal,0.0,0.030179999999999995
P07766,segments,Extracellular_Lumenal,0.0,0.08765999999999999
P20963,segments,Extracellular_Lumenal,0.0,0.017740000000000013
P04626,segments,Extracellular_Lumenal,0.0,0.2804999999999999
O75460,segments,Extracellular_Lumenal,0.0,0.29875999999999997
P35968,segments,Extracellular_Lumenal,0.0,0.6087799999999998
Q12879,segments,Extracellular_Lumenal,0.0,0.4105600000000002
Q12879,segments,Extracellular_Lumenal,1.0,0.20460000000000003
Q86WV6,segments,Extracellular_Lumenal,0.0,0.018780000000000012
Q86WV6,segments,Extracellular_Lumenal,1.0,0.03175999999999999
P07949,segments,Extracellular_Lumenal,0.0,0.27287999999999996
P08908,segments,Extracellular_Lumenal,0.0,0.07935999999999997
P08908,segments,Extracellular_Lumenal,1.0,0.015480000000000011
P08908,segments,Extracellular_Lumenal,2.0,0.04143999999999999
P08908,segments,Extracellular_Lumenal,3.0,0.01798000000000001
P01857,segments,Extracellular_Lumenal,0.0,0.4037000000000001
Q7Z3C6,segments,Extracellular_Lumenal,0.0,0.06459999999999996
Q7Z3C6,segments,Extracellular_Lumenal,1.0,0.017920000000000012
O75581,segments,Extracellular_Lumenal,0.0,0.6572600000000002
P63027,segments,Extracellular_Lumenal,0.0,0.02765999999999999
Q04671,segments,Extracellular_Lumenal,0.0,0.03183999999999997
Q04671,segments,Extracellular_Lumenal,1.0,0.025020000000000008
Q04671,segments,Extracellular_Lumenal,2.0,0.022320000000000003
Q04671,segments,Extracellular_Lumenal,3.0,0.030119999999999994
Q04671,segments,Extracellular_Lumenal,4.0,0.023520000000000003
Q04671,segments,Extracellular_Lumenal,5.0,0.030899999999999976
Q14BN4,segments,Extracellular_Lumenal,0.0,0.025200000000000004
P15529,segments,Extracellular_Lumenal,0.0,0.56372
Q8TEM1,segments,Extracellular_Lumenal,0.0,0.6716599999999998
P00533,segments,Extracellular_Lumenal,0.0,0.38326
P21802,segments,Extracellular_Lumenal,0.0,0.5658799999999998
P08247,segments,Extracellular_Lumenal,0.0,0.06488
P08247,segments,Extracellular_Lumenal,1.0,0.03505999999999999
Q14739,segments,Extracellular_Lumenal,0.0,0.56774
P29317,segments,Extracellular_Lumenal,0.0,0.48560000000000003
P17948,segments,Extracellular_Lumenal,0.0,0.4919599999999999
P05556,segments,Extracellular_Lumenal,0.0,0.5635000000000002
P10747,segments,Extracellular_Lumenal,0.0,0.12544000000000008
Q16635,segments,Extracellular_Lumenal,0.0,0.03153999999999999
Q16635,segments,Extracellular_Lumenal,1.0,0.10403999999999998
P61073,segments,Extracellular_Lumenal,0.0,0.07643999999999998
P61073,segments,Extracellular_Lumenal,1.0,0.027379999999999988
P61073,segments,Extracellular_Lumenal,2.0,0.025399999999999995
P61073,segments,Extracellular_Lumenal,3.0,0.026060000000000003
Q15303,segments,Extracellular_Lumenal,0.0,0.40448000000000006
O00254,segments,Extracellular_Lumenal,0.0,0.05235999999999996
O00254,segments,Extracellular_Lumenal,1.0,0.038999999999999965
O00254,segments,Extracellular_Lumenal,2.0,0.04241999999999997
O00254,segments,Extracellular_Lumenal,3.0,0.023859999999999996
Q9Y624,segments,Extracellular_Lumenal,0.0,0.46004000000000006
P31645,segments,Extracellular_Lumenal,0.0,0.03411999999999997
P31645,segments,Extracellular_Lumenal,1.0,0.05583999999999999
P31645,segments,Extracellular_Lumenal,2.0,0.03999999999999997
P31645,segments,Extracellular_Lumenal,3.0,0.014640000000000009
P31645,segments,Extracellular_Lumenal,4.0,0.031279999999999974
P31645,segments,Extracellular_Lumenal,5.0,0.05073999999999998
P49146,segments,Extracellular_Lumenal,0.0,0.06269999999999998
P49146,segments,Extracellular_Lumenal,1.0,0.02812
P49146,segments,Extracellular_Lumenal,2.0,0.03965999999999997
P49146,segments,Extracellular_Lumenal,3.0,0.045659999999999965
P15954,segments,Extracellular_Lumenal,0.0,0.04333999999999997
P15954,segments,Extracellular_Lumenal,1.0,0.03067999999999998
P13569,segments,Extracellular_Lumenal,0.0,0.029399999999999992
P13569,segments,Extracellular_Lumenal,1.0,0.018640000000000014
P13569,segments,Extracellular_Lumenal,2.0,0.006920000000000004
P13569,segments,Extracellular_Lumenal,3.0,0.04197999999999997
P13569,segments,Extracellular_Lumenal,4.0,0.02765999999999999
P13569,segments,Extracellular_Lumenal,5.0,0.02334000000000001
