UniProt_ID,approach,region,seg_idx,score
P13569,concatenated,Extracellular/Lumenal,,0.060139343
P15941,whole,Whole,,0.88787663
Q7Z434,whole,Whole,,0.22593157
Q9BR39,whole,Whole,,0.8401745
O43561,whole,Whole,,0.13582149
P31431,whole,Whole,,0.068696655
O75445,whole,Whole,,0.28430972
Q9UM73,whole,Whole,,0.099303156
Q9H461,whole,Whole,,0.5734612
O14763,whole,Whole,,0.19124289
P46531,whole,Whole,,0.96779656
Q8N114,whole,Whole,,0.11355065
Q07065,whole,Whole,,0.71402234
P08172,whole,Whole,,0.1839648
Q08345,whole,Whole,,0.49852633
O60500,whole,Whole,,0.48673016
P05067,whole,Whole,,0.9075695
Q8WXG9,whole,Whole,,0.11129996
P11362,whole,Whole,,0.9250655
Q8NC56,whole,Whole,,0.20261855
P40967,whole,Whole,,0.12739854
P07766,whole,Whole,,0.08540745
P20963,whole,Whole,,0.28330112
P04626,whole,Whole,,0.6423938
O75460,whole,Whole,,0.2786886
P35968,whole,Whole,,0.3318139
Q12879,whole,Whole,,0.16951862
Q86WV6,whole,Whole,,0.06692143
P07949,whole,Whole,,0.22317226
P08908,whole,Whole,,0.27016664
P01857,whole,Whole,,0.850788
Q7Z3C6,whole,Whole,,0.071560405
O75581,whole,Whole,,0.9265166
P63027,whole,Whole,,0.9554291
O60733,whole,Whole,,0.077402525
Q04671,whole,Whole,,0.037658688
Q14BN4,whole,Whole,,0.801778
P15529,whole,Whole,,0.4117849
Q8TEM1,whole,Whole,,0.13466735
Q9UJA2,whole,Whole,,0.024671799
P00533,whole,Whole,,0.90025216
P21802,whole,Whole,,0.94804525
P08247,whole,Whole,,0.10000351
Q14739,whole,Whole,,0.123337016
P29317,whole,Whole,,0.9159892
P17948,whole,Whole,,0.35247022
P05556,whole,Whole,,0.86053747
P10747,whole,Whole,,0.0769251
Q16635,whole,Whole,,0.02180136
P61073,whole,Whole,,0.09447856
Q15303,whole,Whole,,0.93105394
O00254,whole,Whole,,0.06753297
Q9H3U5,whole,Whole,,0.02355725
Q9Y624,whole,Whole,,0.31647
P31645,whole,Whole,,0.075643994
P49146,whole,Whole,,0.08644462
P15954,whole,Whole,,0.019023936
P13569,whole,Whole,,0.08266905
Q9BRQ8,whole,Whole,,0.03584702
Q03135,whole,Whole,,0.03257356
Q13021,whole,Whole,,0.030617598
