UniProt_ID,approach,region,seg_idx,raw_score,length,score_per_residue,tag
P08172,segment,Extracellular/Lumenal,0.0,-2.0,20,-0.1,P08172|extra|seg0
P08172,segment,Extracellular/Lumenal,1.0,-17.0,7,-2.4285714285714284,P08172|extra|seg1
P08172,segment,Extracellular/Lumenal,2.0,-37.0,20,-1.85,P08172|extra|seg2
P08172,segment,Extracellular/Lumenal,3.0,-20.0,7,-2.857142857142857,P08172|extra|seg3
P08247,segment,Extracellular/Lumenal,0.0,-24.0,57,-0.42105263157894735,P08247|extra|seg0
P08247,segment,Extracellular/Lumenal,1.0,-30.0,38,-0.7894736842105263,P08247|extra|seg1
P08908,segment,Extracellular/Lumenal,0.0,5.0,38,0.13157894736842105,P08908|extra|seg0
P08908,segment,Extracellular/Lumenal,1.0,-5.0,9,-0.5555555555555556,P08908|extra|seg1
P08908,segment,Extracellular/Lumenal,2.0,-31.0,19,-1.631578947368421,P08908|extra|seg2
P08908,segment,Extracellular/Lumenal,3.0,3.0,8,0.375,P08908|extra|seg3
P10747,segment,Extracellular/Lumenal,0.0,-88.0,134,-0.6567164179104478,P10747|extra|seg0
P11362,segment,Extracellular/Lumenal,0.0,-176.0,355,-0.49577464788732395,P11362|extra|seg0
P13569,segment,Extracellular/Lumenal,0.0,-25.0,24,-1.0416666666666667,P13569|extra|seg0
P13569,segment,Extracellular/Lumenal,1.0,4.0,6,0.6666666666666666,P13569|extra|seg1
P13569,segment,Extracellular/Lumenal,2.0,-56.0,20,-2.8,P13569|extra|seg2
P13569,segment,Extracellular/Lumenal,3.0,-59.0,39,-1.5128205128205128,P13569|extra|seg3
P13569,segment,Extracellular/Lumenal,4.0,0.0,2,0.0,P13569|extra|seg4
P13569,segment,Extracellular/Lumenal,5.0,-7.0,14,-0.5,P13569|extra|seg5
P15529,segment,Extracellular/Lumenal,0.0,-86.0,309,-0.2783171521035599,P15529|extra|seg0
P15941,segment,Extracellular/Lumenal,0.0,1531.0,1135,1.3488986784140968,P15941|extra|seg0
P15954,segment,Extracellular/Lumenal,0.0,20.0,17,1.1764705882352942,P15954|extra|seg0
P15954,segment,Extracellular/Lumenal,1.0,5.0,3,1.6666666666666667,P15954|extra|seg1
P17948,segment,Extracellular/Lumenal,0.0,-662.0,732,-0.9043715846994536,P17948|extra|seg0
P20963,segment,Extracellular/Lumenal,0.0,-16.0,9,-1.7777777777777777,P20963|extra|seg0
P21802,segment,Extracellular/Lumenal,0.0,-214.0,356,-0.601123595505618,P21802|extra|seg0
P29317,segment,Extracellular/Lumenal,0.0,-262.0,514,-0.5097276264591439,P29317|extra|seg0
P31431,segment,Extracellular/Lumenal,0.0,29.0,127,0.2283464566929134,P31431|extra|seg0
P31645,segment,Extracellular/Lumenal,0.0,2.0,3,0.6666666666666666,P31645|extra|seg0
P31645,segment,Extracellular/Lumenal,1.0,-32.0,66,-0.48484848484848486,P31645|extra|seg1
P31645,segment,Extracellular/Lumenal,2.0,-41.0,27,-1.5185185185185186,P31645|extra|seg2
P31645,segment,Extracellular/Lumenal,3.0,-21.0,41,-0.5121951219512195,P31645|extra|seg3
P31645,segment,Extracellular/Lumenal,4.0,-14.0,11,-1.2727272727272727,P31645|extra|seg4
P31645,segment,Extracellular/Lumenal,5.0,-19.0,16,-1.1875,P31645|extra|seg5
P35968,segment,Extracellular/Lumenal,0.0,-503.0,745,-0.6751677852348993,P35968|extra|seg0
P40967,segment,Extracellular/Lumenal,0.0,-91.0,126,-0.7222222222222222,P40967|extra|seg0
P46531,segment,Extracellular/Lumenal,0.0,483.0,1717,0.28130460104834015,P46531|extra|seg0
P49146,segment,Extracellular/Lumenal,0.0,17.0,45,0.37777777777777777,P49146|extra|seg0
P49146,segment,Extracellular/Lumenal,1.0,12.0,6,2.0,P49146|extra|seg1
P49146,segment,Extracellular/Lumenal,2.0,-18.0,27,-0.6666666666666666,P49146|extra|seg2
P49146,segment,Extracellular/Lumenal,3.0,-4.0,9,-0.4444444444444444,P49146|extra|seg3
P61073,segment,Extracellular/Lumenal,0.0,28.0,38,0.7368421052631579,P61073|extra|seg0
P61073,segment,Extracellular/Lumenal,1.0,-27.0,11,-2.4545454545454546,P61073|extra|seg1
P61073,segment,Extracellular/Lumenal,2.0,-27.0,21,-1.2857142857142858,P61073|extra|seg2
P61073,segment,Extracellular/Lumenal,3.0,-27.0,21,-1.2857142857142858,P61073|extra|seg3
P63027,segment,Extracellular/Lumenal,0.0,0.0,2,0.0,P63027|extra|seg0
Q04671,segment,Extracellular/Lumenal,0.0,-131.0,133,-0.9849624060150376,Q04671|extra|seg0
Q04671,segment,Extracellular/Lumenal,1.0,-34.0,14,-2.4285714285714284,Q04671|extra|seg1
Q04671,segment,Extracellular/Lumenal,2.0,-117.0,73,-1.6027397260273972,Q04671|extra|seg2
Q04671,segment,Extracellular/Lumenal,3.0,-4.0,10,-0.4,Q04671|extra|seg3
Q04671,segment,Extracellular/Lumenal,4.0,-14.0,24,-0.5833333333333334,Q04671|extra|seg4
Q04671,segment,Extracellular/Lumenal,5.0,-38.0,40,-0.95,Q04671|extra|seg5
Q07065,segment,Extracellular/Lumenal,0.0,-378.0,475,-0.7957894736842105,Q07065|extra|seg0
Q08345,segment,Extracellular/Lumenal,0.0,-125.0,397,-0.3148614609571788,Q08345|extra|seg0
Q12879,segment,Extracellular/Lumenal,0.0,-407.0,534,-0.7621722846441947,Q12879|extra|seg0
Q12879,segment,Extracellular/Lumenal,1.0,6.0,168,0.03571428571428571,Q12879|extra|seg1
Q14739,segment,Extracellular/Lumenal,0.0,-96.0,211,-0.4549763033175355,Q14739|extra|seg0
Q14BN4,segment,Extracellular/Lumenal,0.0,-4.0,5,-0.8,Q14BN4|extra|seg0
Q15303,segment,Extracellular/Lumenal,0.0,-254.0,626,-0.4057507987220447,Q15303|extra|seg0
Q16635,segment,Extracellular/Lumenal,0.0,-28.0,14,-2.0,Q16635|extra|seg0
Q16635,segment,Extracellular/Lumenal,1.0,-266.0,227,-1.171806167400881,Q16635|extra|seg1
Q7Z3C6,segment,Extracellular/Lumenal,0.0,-60.0,44,-1.3636363636363635,Q7Z3C6|extra|seg0
Q7Z3C6,segment,Extracellular/Lumenal,1.0,4.0,9,0.4444444444444444,Q7Z3C6|extra|seg1
Q7Z434,segment,Extracellular/Lumenal,0.0,-6.0,6,-1.0,Q7Z434|extra|seg0
Q86WV6,segment,Extracellular/Lumenal,0.0,-11.0,10,-1.1,Q86WV6|extra|seg0
Q86WV6,segment,Extracellular/Lumenal,1.0,-10.0,10,-1.0,Q86WV6|extra|seg1
Q8N114,segment,Extracellular/Lumenal,0.0,-26.0,77,-0.33766233766233766,Q8N114|extra|seg0
Q8TEM1,segment,Extracellular/Lumenal,0.0,-1583.0,1782,-0.888327721661055,Q8TEM1|extra|seg0
Q8WXG9,segment,Extracellular/Lumenal,0.0,-4699.0,5879,-0.7992855927878891,Q8WXG9|extra|seg0
Q8WXG9,segment,Extracellular/Lumenal,1.0,-10.0,19,-0.5263157894736842,Q8WXG9|extra|seg1
Q8WXG9,segment,Extracellular/Lumenal,2.0,-50.0,28,-1.7857142857142858,Q8WXG9|extra|seg2
Q8WXG9,segment,Extracellular/Lumenal,3.0,-24.0,8,-3.0,Q8WXG9|extra|seg3
Q9H461,segment,Extracellular/Lumenal,0.0,37.0,248,0.14919354838709678,Q9H461|extra|seg0
Q9H461,segment,Extracellular/Lumenal,1.0,50.0,63,0.7936507936507936,Q9H461|extra|seg1
Q9H461,segment,Extracellular/Lumenal,2.0,-18.0,23,-0.782608695652174,Q9H461|extra|seg2
Q9H461,segment,Extracellular/Lumenal,3.0,-55.0,31,-1.7741935483870968,Q9H461|extra|seg3
Q9UM73,segment,Extracellular/Lumenal,0.0,-237.0,1020,-0.2323529411764706,Q9UM73|extra|seg0
Q9Y624,segment,Extracellular/Lumenal,0.0,-15.0,211,-0.07109004739336493,Q9Y624|extra|seg0
O00254,concatenated,Cytoplasmic,,-150.0,55,-2.727272727272727,O00254
O14763,concatenated,Cytoplasmic,,-121.0,209,-0.5789473684210527,O14763
O43561,concatenated,Cytoplasmic,,48.0,235,0.20425531914893616,O43561
O60500,concatenated,Cytoplasmic,,18.0,166,0.10843373493975904,O60500
O75445,concatenated,Cytoplasmic,,-49.0,139,-0.35251798561151076,O75445
O75460,concatenated,Cytoplasmic,,-397.0,513,-0.7738791423001949,O75460
O75581,concatenated,Cytoplasmic,,105.0,220,0.4772727272727273,O75581
P00533,concatenated,Cytoplasmic,,-405.0,542,-0.7472324723247232,P00533
P04626,concatenated,Cytoplasmic,,-299.0,580,-0.5155172413793103,P04626
P05067,concatenated,Cytoplasmic,,7.0,48,0.14583333333333334,P05067
P05556,concatenated,Cytoplasmic,,-39.0,47,-0.8297872340425532,P05556
P07766,concatenated,Cytoplasmic,,32.0,55,0.5818181818181818,P07766
P07949,concatenated,Cytoplasmic,,-342.0,457,-0.7483588621444202,P07949
P08172,concatenated,Cytoplasmic,,8.0,239,0.03347280334728033,P08172
P08247,concatenated,Cytoplasmic,,213.0,122,1.7459016393442623,P08247
P08908,concatenated,Cytoplasmic,,-117.0,183,-0.639344262295082,P08908
P10747,concatenated,Cytoplasmic,,-25.0,41,-0.6097560975609756,P10747
P11362,concatenated,Cytoplasmic,,-375.0,425,-0.8823529411764706,P11362
P13569,concatenated,Cytoplasmic,,-1105.0,1122,-0.9848484848484849,P13569
P15529,concatenated,Cytoplasmic,,-20.0,26,-0.7692307692307693,P15529
P15941,concatenated,Cytoplasmic,,-12.0,74,-0.16216216216216217,P15941
P17948,concatenated,Cytoplasmic,,-389.0,558,-0.6971326164874552,P17948
P20963,concatenated,Cytoplasmic,,-6.0,113,-0.05309734513274336,P20963
P21802,concatenated,Cytoplasmic,,-327.0,423,-0.7730496453900709,P21802
P29317,concatenated,Cytoplasmic,,-444.0,418,-1.062200956937799,P29317
P31431,concatenated,Cytoplasmic,,12.0,28,0.42857142857142855,P31431
P31645,concatenated,Cytoplasmic,,-83.0,208,-0.39903846153846156,P31645
P35968,concatenated,Cytoplasmic,,-405.0,571,-0.7092819614711033,P35968
P40967,concatenated,Cytoplasmic,,-16.0,45,-0.35555555555555557,P40967
P46531,concatenated,Cytoplasmic,,-105.0,799,-0.13141426783479349,P46531
P49146,concatenated,Cytoplasmic,,-107.0,112,-0.9553571428571429,P49146
P61073,concatenated,Cytoplasmic,,-69.0,113,-0.6106194690265486,P61073
P63027,concatenated,Cytoplasmic,,-53.0,93,-0.5698924731182796,P63027
Q03135,concatenated,Cytoplasmic,,-241.0,156,-1.544871794871795,Q03135
Q04671,concatenated,Cytoplasmic,,-359.0,339,-1.0589970501474926,Q04671
Q07065,concatenated,Cytoplasmic,,129.0,106,1.2169811320754718,Q07065
Q08345,concatenated,Cytoplasmic,,-361.0,475,-0.76,Q08345
Q12879,concatenated,Cytoplasmic,,-44.0,663,-0.06636500754147813,Q12879
Q14BN4,concatenated,Cytoplasmic,,-755.0,802,-0.9413965087281796,Q14BN4
Q15303,concatenated,Cytoplasmic,,-388.0,633,-0.6129541864139021,Q15303
Q7Z3C6,concatenated,Cytoplasmic,,-538.0,653,-0.8238897396630934,Q7Z3C6
Q7Z434,concatenated,Cytoplasmic,,54.0,512,0.10546875,Q7Z434
Q86WV6,concatenated,Cytoplasmic,,-348.0,284,-1.2253521126760563,Q86WV6
Q8N114,concatenated,Cytoplasmic,,-33.0,114,-0.2894736842105263,Q8N114
Q8TEM1,concatenated,Cytoplasmic,,-82.0,58,-1.4137931034482758,Q8TEM1
Q8WXG9,concatenated,Cytoplasmic,,82.0,196,0.41836734693877553,Q8WXG9
Q9BR39,concatenated,Cytoplasmic,,219.0,674,0.3249258160237389,Q9BR39
Q9H461,concatenated,Cytoplasmic,,19.0,155,0.12258064516129032,Q9H461
Q9UM73,concatenated,Cytoplasmic,,-206.0,561,-0.3672014260249554,Q9UM73
Q9Y624,concatenated,Cytoplasmic,,6.0,40,0.15,Q9Y624
O00254,concatenated,Transmembrane,,-522.0,162,-3.2222222222222223,O00254
O14763,concatenated,Transmembrane,,-71.0,21,-3.380952380952381,O14763
O43561,concatenated,Transmembrane,,-64.0,23,-2.782608695652174,O43561
O60500,concatenated,Transmembrane,,-44.0,21,-2.0952380952380953,O60500
O60733,concatenated,Transmembrane,,-95.0,42,-2.261904761904762,O60733
O75445,concatenated,Transmembrane,,-48.0,21,-2.2857142857142856,O75445
O75460,concatenated,Transmembrane,,-81.0,21,-3.857142857142857,O75460
O75581,concatenated,Transmembrane,,-67.0,23,-2.9130434782608696,O75581
P00533,concatenated,Transmembrane,,-53.0,23,-2.3043478260869565,P00533
P04626,concatenated,Transmembrane,,-87.0,23,-3.782608695652174,P04626
P05067,concatenated,Transmembrane,,-70.0,21,-3.3333333333333335,P05067
P05556,concatenated,Transmembrane,,-77.0,23,-3.347826086956522,P05556
P07766,concatenated,Transmembrane,,-88.0,26,-3.3846153846153846,P07766
P07949,concatenated,Transmembrane,,-69.0,22,-3.1363636363636362,P07949
P08172,concatenated,Transmembrane,,-552.0,173,-3.1907514450867054,P08172
P08247,concatenated,Transmembrane,,-178.0,96,-1.8541666666666667,P08247
P08908,concatenated,Transmembrane,,-528.0,165,-3.2,P08908
P10747,concatenated,Transmembrane,,-99.0,27,-3.6666666666666665,P10747
P11362,concatenated,Transmembrane,,-64.0,21,-3.0476190476190474,P11362
P13569,concatenated,Transmembrane,,-736.0,253,-2.909090909090909,P13569
P15529,concatenated,Transmembrane,,-95.0,23,-4.130434782608695,P15529
P15941,concatenated,Transmembrane,,-77.0,23,-3.347826086956522,P15941
P15954,concatenated,Transmembrane,,-57.0,27,-2.111111111111111,P15954
P17948,concatenated,Transmembrane,,-83.0,22,-3.772727272727273,P17948
P20963,concatenated,Transmembrane,,-76.0,21,-3.619047619047619,P20963
P21802,concatenated,Transmembrane,,-82.0,21,-3.9047619047619047,P21802
P29317,concatenated,Transmembrane,,-37.0,21,-1.7619047619047619,P29317
P31431,concatenated,Transmembrane,,-73.0,25,-2.92,P31431
P31645,concatenated,Transmembrane,,-747.0,258,-2.895348837209302,P31645
P35968,concatenated,Transmembrane,,-72.0,21,-3.4285714285714284,P35968
P40967,concatenated,Transmembrane,,-66.0,21,-3.142857142857143,P40967
P46531,concatenated,Transmembrane,,-46.0,21,-2.1904761904761907,P46531
P49146,concatenated,Transmembrane,,-554.0,182,-3.043956043956044,P49146
P61073,concatenated,Transmembrane,,-518.0,148,-3.5,P61073
P63027,concatenated,Transmembrane,,-85.0,20,-4.25,P63027
Q04671,concatenated,Transmembrane,,-660.0,205,-3.2195121951219514,Q04671
Q07065,concatenated,Transmembrane,,-40.0,21,-1.9047619047619047,Q07065
Q08345,concatenated,Transmembrane,,-68.0,21,-3.238095238095238,Q08345
Q12879,concatenated,Transmembrane,,-148.0,62,-2.3870967741935485,Q12879
Q13021,concatenated,Transmembrane,,-259.0,84,-3.0833333333333335,Q13021
Q14739,concatenated,Transmembrane,,-464.0,168,-2.761904761904762,Q14739
Q14BN4,concatenated,Transmembrane,,-39.0,21,-1.8571428571428572,Q14BN4
Q15303,concatenated,Transmembrane,,-76.0,24,-3.1666666666666665,Q15303
Q7Z3C6,concatenated,Transmembrane,,-289.0,93,-3.10752688172043,Q7Z3C6
Q7Z434,concatenated,Transmembrane,,-61.0,21,-2.9047619047619047,Q7Z434
Q86WV6,concatenated,Transmembrane,,-171.0,75,-2.28,Q86WV6
Q8N114,concatenated,Transmembrane,,-72.0,21,-3.4285714285714284,Q8N114
Q8NC56,concatenated,Transmembrane,,-139.0,42,-3.3095238095238093,Q8NC56
Q8TEM1,concatenated,Transmembrane,,-46.0,21,-2.1904761904761907,Q8TEM1
Q8WXG9,concatenated,Transmembrane,,-487.0,147,-3.312925170068027,Q8WXG9
Q9BR39,concatenated,Transmembrane,,-70.0,21,-3.3333333333333335,Q9BR39
Q9BRQ8,concatenated,Transmembrane,,-3.0,21,-0.14285714285714285,Q9BRQ8
Q9H3U5,concatenated,Transmembrane,,-655.0,253,-2.588932806324111,Q9H3U5
Q9H461,concatenated,Transmembrane,,-495.0,147,-3.36734693877551,Q9H461
Q9UJA2,concatenated,Transmembrane,,-306.0,107,-2.8598130841121496,Q9UJA2
Q9UM73,concatenated,Transmembrane,,-39.0,21,-1.8571428571428572,Q9UM73
Q9Y624,concatenated,Transmembrane,,-70.0,21,-3.3333333333333335,Q9Y624
O00254,concatenated,Extracellular/Lumenal,,-129.0,119,-1.084033613445378,O00254
O14763,concatenated,Extracellular/Lumenal,,-26.0,155,-0.16774193548387098,O14763
O43561,concatenated,Extracellular/Lumenal,,15.0,4,3.75,O43561
O60500,concatenated,Extracellular/Lumenal,,-854.0,1032,-0.8275193798449613,O60500
O75445,concatenated,Extracellular/Lumenal,,-2644.0,5011,-0.5276391937736978,O75445
O75460,concatenated,Extracellular/Lumenal,,-291.0,425,-0.6847058823529412,O75460
O75581,concatenated,Extracellular/Lumenal,,-1275.0,1351,-0.9437453737971873,O75581
P00533,concatenated,Extracellular/Lumenal,,-306.0,621,-0.4927536231884058,P00533
P01857,concatenated,Extracellular/Lumenal,,-96.0,330,-0.2909090909090909,P01857
P04626,concatenated,Extracellular/Lumenal,,-518.0,630,-0.8222222222222222,P04626
P05067,concatenated,Extracellular/Lumenal,,-316.0,684,-0.4619883040935672,P05067
P05556,concatenated,Extracellular/Lumenal,,-92.0,708,-0.12994350282485875,P05556
P07766,concatenated,Extracellular/Lumenal,,18.0,104,0.17307692307692307,P07766
P07949,concatenated,Extracellular/Lumenal,,-470.0,607,-0.7742998352553542,P07949
P08172,concatenated,Extracellular/Lumenal,,-72.0,54,-1.3333333333333333,P08172
P08247,concatenated,Extracellular/Lumenal,,-35.0,95,-0.3684210526315789,P08247
P08908,concatenated,Extracellular/Lumenal,,-28.0,74,-0.3783783783783784,P08908
P10747,concatenated,Extracellular/Lumenal,,-88.0,134,-0.6567164179104478,P10747
P11362,concatenated,Extracellular/Lumenal,,-176.0,355,-0.49577464788732395,P11362
P13569,concatenated,Extracellular/Lumenal,,-169.0,105,-1.6095238095238096,P13569
P15529,concatenated,Extracellular/Lumenal,,-86.0,309,-0.2783171521035599,P15529
P15941,concatenated,Extracellular/Lumenal,,1531.0,1135,1.3488986784140968,P15941
P15954,concatenated,Extracellular/Lumenal,,20.0,20,1.0,P15954
P17948,concatenated,Extracellular/Lumenal,,-662.0,732,-0.9043715846994536,P17948
P20963,concatenated,Extracellular/Lumenal,,-16.0,9,-1.7777777777777777,P20963
P21802,concatenated,Extracellular/Lumenal,,-214.0,356,-0.601123595505618,P21802
P29317,concatenated,Extracellular/Lumenal,,-262.0,514,-0.5097276264591439,P29317
P31431,concatenated,Extracellular/Lumenal,,29.0,127,0.2283464566929134,P31431
P31645,concatenated,Extracellular/Lumenal,,-125.0,164,-0.7621951219512195,P31645
P35968,concatenated,Extracellular/Lumenal,,-503.0,745,-0.6751677852348993,P35968
P40967,concatenated,Extracellular/Lumenal,,-91.0,126,-0.7222222222222222,P40967
P46531,concatenated,Extracellular/Lumenal,,483.0,1717,0.28130460104834015,P46531
P49146,concatenated,Extracellular/Lumenal,,4.0,87,0.04597701149425287,P49146
P61073,concatenated,Extracellular/Lumenal,,-56.0,91,-0.6153846153846154,P61073
P63027,concatenated,Extracellular/Lumenal,,0.0,2,0.0,P63027
Q04671,concatenated,Extracellular/Lumenal,,-353.0,294,-1.2006802721088434,Q04671
Q07065,concatenated,Extracellular/Lumenal,,-378.0,475,-0.7957894736842105,Q07065
Q08345,concatenated,Extracellular/Lumenal,,-125.0,397,-0.3148614609571788,Q08345
Q12879,concatenated,Extracellular/Lumenal,,-403.0,702,-0.5740740740740741,Q12879
Q14739,concatenated,Extracellular/Lumenal,,-96.0,211,-0.4549763033175355,Q14739
Q14BN4,concatenated,Extracellular/Lumenal,,-4.0,5,-0.8,Q14BN4
Q15303,concatenated,Extracellular/Lumenal,,-254.0,626,-0.4057507987220447,Q15303
Q16635,concatenated,Extracellular/Lumenal,,-296.0,241,-1.2282157676348548,Q16635
Q7Z3C6,concatenated,Extracellular/Lumenal,,-44.0,53,-0.8301886792452831,Q7Z3C6
Q7Z434,concatenated,Extracellular/Lumenal,,-6.0,6,-1.0,Q7Z434
Q86WV6,concatenated,Extracellular/Lumenal,,-27.0,20,-1.35,Q86WV6
Q8N114,concatenated,Extracellular/Lumenal,,-26.0,77,-0.33766233766233766,Q8N114
Q8TEM1,concatenated,Extracellular/Lumenal,,-1583.0,1782,-0.888327721661055,Q8TEM1
Q8WXG9,concatenated,Extracellular/Lumenal,,-4798.0,5934,-0.8085608358611392,Q8WXG9
Q9H461,concatenated,Extracellular/Lumenal,,68.0,365,0.1863013698630137,Q9H461
Q9UM73,concatenated,Extracellular/Lumenal,,-237.0,1020,-0.2323529411764706,Q9UM73
Q9Y624,concatenated,Extracellular/Lumenal,,-15.0,211,-0.07109004739336493,Q9Y624
O00254,whole,Whole,,-778.0,374,-2.0802139037433154,O00254
O14763,whole,Whole,,-215.0,440,-0.48863636363636365,O14763
O43561,whole,Whole,,-27.0,262,-0.10305343511450382,O43561
O60500,whole,Whole,,-905.0,1241,-0.7292506043513296,O60500
O60733,whole,Whole,,-761.0,806,-0.9441687344913151,O60733
O75445,whole,Whole,,-2859.0,5202,-0.5495963091118801,O75445
O75460,whole,Whole,,-850.0,977,-0.8700102354145343,O75460
O75581,whole,Whole,,-1256.0,1613,-0.7786732796032239,O75581
P00533,whole,Whole,,-792.0,1210,-0.6545454545454545,P00533
P01857,whole,Whole,,-96.0,330,-0.2909090909090909,P01857
P04626,whole,Whole,,-971.0,1255,-0.7737051792828685,P04626
P05067,whole,Whole,,-418.0,770,-0.5428571428571428,P05067
P05556,whole,Whole,,-270.0,798,-0.3383458646616541,P05556
P07766,whole,Whole,,-45.0,207,-0.21739130434782608,P07766
P07949,whole,Whole,,-929.0,1114,-0.8339317773788151,P07949
P08172,whole,Whole,,-560.0,466,-1.201716738197425,P08172
P08247,whole,Whole,,-18.0,313,-0.05750798722044728,P08247
P08908,whole,Whole,,-676.0,422,-1.6018957345971565,P08908
P10747,whole,Whole,,-189.0,220,-0.8590909090909091,P10747
P11362,whole,Whole,,-692.0,822,-0.8418491484184915,P11362
P13569,whole,Whole,,-2025.0,1480,-1.3682432432432432,P13569
P15529,whole,Whole,,-233.0,392,-0.5943877551020408,P15529
P15941,whole,Whole,,1446.0,1255,1.152191235059761,P15941
P15954,whole,Whole,,-80.0,63,-1.2698412698412698,P15954
P17948,whole,Whole,,-1213.0,1338,-0.906576980568012,P17948
P20963,whole,Whole,,-115.0,164,-0.7012195121951219,P20963
P21802,whole,Whole,,-684.0,821,-0.833130328867235,P21802
P29317,whole,Whole,,-816.0,976,-0.8360655737704918,P29317
P31431,whole,Whole,,-81.0,198,-0.4090909090909091,P31431
P31645,whole,Whole,,-840.0,630,-1.3333333333333333,P31645
P35968,whole,Whole,,-1030.0,1356,-0.7595870206489675,P35968
P40967,whole,Whole,,-329.0,661,-0.4977307110438729,P40967
P46531,whole,Whole,,259.0,2555,0.10136986301369863,P46531
P49146,whole,Whole,,-659.0,381,-1.7296587926509186,P49146
P61073,whole,Whole,,-633.0,352,-1.7982954545454546,P61073
P63027,whole,Whole,,-146.0,116,-1.2586206896551724,P63027
Q03135,whole,Whole,,-314.0,178,-1.7640449438202248,Q03135
Q04671,whole,Whole,,-1428.0,838,-1.704057279236277,Q04671
Q07065,whole,Whole,,-320.0,602,-0.53156146179402,Q07065
Q08345,whole,Whole,,-632.0,913,-0.6922234392113911,Q08345
Q12879,whole,Whole,,-738.0,1464,-0.5040983606557377,Q12879
Q13021,whole,Whole,,-409.0,153,-2.673202614379085,Q13021
Q14739,whole,Whole,,-887.0,615,-1.4422764227642277,Q14739
Q14BN4,whole,Whole,,-834.0,828,-1.0072463768115942,Q14BN4
Q15303,whole,Whole,,-753.0,1308,-0.5756880733944955,Q15303
Q16635,whole,Whole,,-335.0,262,-1.2786259541984732,Q16635
Q7Z3C6,whole,Whole,,-1008.0,839,-1.201430274135876,Q7Z3C6
Q7Z434,whole,Whole,,-26.0,540,-0.04814814814814815,Q7Z434
Q86WV6,whole,Whole,,-587.0,379,-1.5488126649076517,Q86WV6
Q8N114,whole,Whole,,-136.0,240,-0.5666666666666667,Q8N114
Q8NC56,whole,Whole,,-664.0,503,-1.320079522862823,Q8NC56
Q8TEM1,whole,Whole,,-1745.0,1887,-0.9247482776894541,Q8TEM1
Q8WXG9,whole,Whole,,-5261.0,6306,-0.8342848081192515,Q8WXG9
Q9BR39,whole,Whole,,112.0,696,0.16091954022988506,Q9BR39
Q9BRQ8,whole,Whole,,-319.0,373,-0.8552278820375335,Q9BRQ8
Q9H3U5,whole,Whole,,-737.0,465,-1.5849462365591398,Q9H3U5
Q9H461,whole,Whole,,-449.0,694,-0.6469740634005764,Q9H461
Q9UJA2,whole,Whole,,-533.0,301,-1.7707641196013288,Q9UJA2
Q9UM73,whole,Whole,,-580.0,1620,-0.35802469135802467,Q9UM73
Q9Y624,whole,Whole,,-140.0,299,-0.4682274247491639,Q9Y624
