UniProt_ID,approach,region,seg_idx,score
Q8WXG9,segment,Extracellular/Lumenal,3.0,0.0025
P11362,segment,Extracellular/Lumenal,0.0,0.006666666666666667
P40967,segment,Extracellular/Lumenal,0.0,0.0008333333333333334
P07766,segment,Extracellular/Lumenal,0.0,0.0033333333333333335
P20963,segment,Extracellular/Lumenal,0.0,0.0075
P04626,segment,Extracellular/Lumenal,0.0,0.004166666666666667
O75460,segment,Extracellular/Lumenal,0.0,0.01
P35968,segment,Extracellular/Lumenal,0.0,0.005
Q12879,segment,Extracellular/Lumenal,0.0,0.005833333333333334
Q12879,segment,Extracellular/Lumenal,1.0,0.004166666666666667
Q86WV6,segment,Extracellular/Lumenal,0.0,0.0025
Q86WV6,segment,Extracellular/Lumenal,1.0,0.006666666666666667
P07949,segment,Extracellular/Lumenal,0.0,0.0025
P08908,segment,Extracellular/Lumenal,0.0,0.0075
P08908,segment,Extracellular/Lumenal,1.0,0.015
P08908,segment,Extracellular/Lumenal,2.0,0.006666666666666667
P08908,segment,Extracellular/Lumenal,3.0,0.005833333333333334
P01857,segment,Extracellular/Lumenal,0.0,0.0008333333333333334
Q7Z3C6,segment,Extracellular/Lumenal,0.0,0.0025
Q7Z3C6,segment,Extracellular/Lumenal,1.0,0.008333333333333333
O75581,segment,Extracellular/Lumenal,0.0,0.005
P63027,segment,Extracellular/Lumenal,0.0,0.0
Q04671,segment,Extracellular/Lumenal,0.0,0.009166666666666667
Q04671,segment,Extracellular/Lumenal,1.0,0.005
Q04671,segment,Extracellular/Lumenal,2.0,0.0025
Q04671,segment,Extracellular/Lumenal,3.0,0.006666666666666667
Q04671,segment,Extracellular/Lumenal,4.0,0.004166666666666667
Q04671,segment,Extracellular/Lumenal,5.0,0.0016666666666666668
Q14BN4,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
P15529,segment,Extracellular/Lumenal,0.0,0.0025
Q8TEM1,segment,Extracellular/Lumenal,0.0,0.0075
P00533,segment,Extracellular/Lumenal,0.0,0.006666666666666667
P21802,segment,Extracellular/Lumenal,0.0,0.005833333333333334
P08247,segment,Extracellular/Lumenal,0.0,0.0033333333333333335
P08247,segment,Extracellular/Lumenal,1.0,0.0008333333333333334
Q14739,segment,Extracellular/Lumenal,0.0,0.0125
P29317,segment,Extracellular/Lumenal,0.0,0.0025
P17948,segment,Extracellular/Lumenal,0.0,0.004166666666666667
P05556,segment,Extracellular/Lumenal,0.0,0.0008333333333333334
P10747,segment,Extracellular/Lumenal,0.0,0.005
Q16635,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
Q16635,segment,Extracellular/Lumenal,1.0,0.0016666666666666668
P61073,segment,Extracellular/Lumenal,0.0,0.018333333333333333
P61073,segment,Extracellular/Lumenal,1.0,0.015833333333333335
P61073,segment,Extracellular/Lumenal,2.0,0.025833333333333333
P61073,segment,Extracellular/Lumenal,3.0,0.004166666666666667
Q15303,segment,Extracellular/Lumenal,0.0,0.004166666666666667
O00254,segment,Extracellular/Lumenal,0.0,0.0
O00254,segment,Extracellular/Lumenal,1.0,0.025833333333333333
O00254,segment,Extracellular/Lumenal,2.0,0.004166666666666667
O00254,segment,Extracellular/Lumenal,3.0,0.013333333333333334
Q9Y624,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
P31645,segment,Extracellular/Lumenal,0.0,0.005
P31645,segment,Extracellular/Lumenal,1.0,0.0
P31645,segment,Extracellular/Lumenal,2.0,0.0016666666666666668
P31645,segment,Extracellular/Lumenal,3.0,0.0008333333333333334
P31645,segment,Extracellular/Lumenal,4.0,0.0025
P31645,segment,Extracellular/Lumenal,5.0,0.0016666666666666668
P49146,segment,Extracellular/Lumenal,0.0,0.004166666666666667
P49146,segment,Extracellular/Lumenal,1.0,0.0075
P49146,segment,Extracellular/Lumenal,2.0,0.0008333333333333334
P49146,segment,Extracellular/Lumenal,3.0,0.0075
P15954,segment,Extracellular/Lumenal,0.0,0.016666666666666666
P15954,segment,Extracellular/Lumenal,1.0,0.005
P13569,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
P13569,segment,Extracellular/Lumenal,1.0,0.0025
P13569,segment,Extracellular/Lumenal,2.0,0.004166666666666667
P13569,segment,Extracellular/Lumenal,3.0,0.0033333333333333335
P13569,segment,Extracellular/Lumenal,4.0,0.0008333333333333334
P13569,segment,Extracellular/Lumenal,5.0,0.01
