UniProt_ID,tool,approach,region,seg_idx,score
P05067,PLAAC,segment,Cytoplasmic,0.0,0.0749
P05067,PScore,segment,Cytoplasmic,0.0,-0.9555
P05067,ESpritz,segment,Cytoplasmic,0.0,0.2165
P05067,SEG,segment,Cytoplasmic,0.0,0.0208
P05067,catGRANULE,segment,Transmembrane,0.0,-5.6086
P05067,PLAAC,segment,Transmembrane,0.0,0.0001
P05067,PScore,segment,Transmembrane,0.0,-0.929
P05067,ESpritz,segment,Transmembrane,0.0,0.0884
P05067,SEG,segment,Transmembrane,0.0,0.8095
P05067,catGRANULE,segment,Extracellular/Lumenal,0.0,-5.5137
P05067,PLAAC,segment,Extracellular/Lumenal,0.0,0.0008
P05067,PScore,segment,Extracellular/Lumenal,0.0,-0.0432
P05067,ESpritz,segment,Extracellular/Lumenal,0.0,0.1562
P05067,SEG,segment,Extracellular/Lumenal,0.0,0.1301
Q8WXG9,catGRANULE,segment,Cytoplasmic,0.0,-15.2399
Q8WXG9,catGRANULE,segment,Cytoplasmic,1.0,-7.099
Q8WXG9,catGRANULE,segment,Cytoplasmic,2.0,-8.9344
Q8WXG9,catGRANULE,segment,Cytoplasmic,3.0,1.518
Q8WXG9,PLAAC,segment,Cytoplasmic,0.0,0.0003
Q8WXG9,PLAAC,segment,Cytoplasmic,1.0,0.0001
Q8WXG9,PLAAC,segment,Cytoplasmic,2.0,0.0003
Q8WXG9,PLAAC,segment,Cytoplasmic,3.0,0.0583
Q8WXG9,PScore,segment,Cytoplasmic,0.0,-0.7609
Q8WXG9,PScore,segment,Cytoplasmic,1.0,-0.3857
Q8WXG9,PScore,segment,Cytoplasmic,2.0,-0.782
Q8WXG9,PScore,segment,Cytoplasmic,3.0,1.0219
Q8WXG9,ESpritz,segment,Cytoplasmic,0.0,0.0388
Q8WXG9,ESpritz,segment,Cytoplasmic,1.0,0.0387
Q8WXG9,ESpritz,segment,Cytoplasmic,2.0,0.0425
Q8WXG9,ESpritz,segment,Cytoplasmic,3.0,0.3303
Q8WXG9,SEG,segment,Cytoplasmic,0.0,0.0
Q8WXG9,SEG,segment,Cytoplasmic,1.0,0.0
Q8WXG9,SEG,segment,Cytoplasmic,2.0,0.0
Q8WXG9,SEG,segment,Cytoplasmic,3.0,0.0
Q8WXG9,catGRANULE,segment,Transmembrane,0.0,-14.101
Q8WXG9,catGRANULE,segment,Transmembrane,1.0,-14.7886
Q8WXG9,catGRANULE,segment,Transmembrane,2.0,-9.6554
Q8WXG9,catGRANULE,segment,Transmembrane,3.0,-9.5269
Q8WXG9,catGRANULE,segment,Transmembrane,4.0,-9.8649
Q8WXG9,catGRANULE,segment,Transmembrane,5.0,-10.388
Q8WXG9,catGRANULE,segment,Transmembrane,6.0,-4.569
Q8WXG9,PLAAC,segment,Transmembrane,0.0,0.0001
Q8WXG9,PLAAC,segment,Transmembrane,1.0,0.0006
Q8WXG9,PLAAC,segment,Transmembrane,2.0,0.0003
Q8WXG9,PLAAC,segment,Transmembrane,3.0,0.0
Q8WXG9,PLAAC,segment,Transmembrane,4.0,0.0001
Q8WXG9,PLAAC,segment,Transmembrane,5.0,0.0001
Q8WXG9,PLAAC,segment,Transmembrane,6.0,0.0005
Q8WXG9,PScore,segment,Transmembrane,0.0,0.2935
Q8WXG9,PScore,segment,Transmembrane,1.0,-2.3027
Q8WXG9,PScore,segment,Transmembrane,2.0,0.3754
Q8WXG9,PScore,segment,Transmembrane,3.0,-1.4732
Q8WXG9,PScore,segment,Transmembrane,4.0,-0.0542
Q8WXG9,PScore,segment,Transmembrane,5.0,-1.3398
Q8WXG9,PScore,segment,Transmembrane,6.0,-0.0829
Q8WXG9,ESpritz,segment,Transmembrane,0.0,0.0388
Q8WXG9,ESpritz,segment,Transmembrane,1.0,0.0389
Q8WXG9,ESpritz,segment,Transmembrane,2.0,0.0385
Q8WXG9,ESpritz,segment,Transmembrane,3.0,0.0383
Q8WXG9,ESpritz,segment,Transmembrane,4.0,0.0392
Q8WXG9,ESpritz,segment,Transmembrane,5.0,0.0476
Q8WXG9,ESpritz,segment,Transmembrane,6.0,0.0684
Q8WXG9,SEG,segment,Transmembrane,0.0,0.0
Q8WXG9,SEG,segment,Transmembrane,1.0,0.0
Q8WXG9,SEG,segment,Transmembrane,2.0,0.0
Q8WXG9,SEG,segment,Transmembrane,3.0,0.381
Q8WXG9,SEG,segment,Transmembrane,4.0,0.3333
Q8WXG9,SEG,segment,Transmembrane,5.0,0.0
Q8WXG9,SEG,segment,Transmembrane,6.0,0.0
Q8WXG9,catGRANULE,segment,Extracellular/Lumenal,0.0,-3.8835
Q8WXG9,catGRANULE,segment,Extracellular/Lumenal,1.0,-12.8922
Q8WXG9,catGRANULE,segment,Extracellular/Lumenal,2.0,-11.0392
Q8WXG9,catGRANULE,segment,Extracellular/Lumenal,3.0,-9.0129
Q8WXG9,PLAAC,segment,Extracellular/Lumenal,0.0,0.0006
Q8WXG9,PLAAC,segment,Extracellular/Lumenal,1.0,0.0005
Q8WXG9,PLAAC,segment,Extracellular/Lumenal,2.0,0.0031
Q8WXG9,PLAAC,segment,Extracellular/Lumenal,3.0,0.0003
Q8WXG9,PScore,segment,Extracellular/Lumenal,0.0,0.1022
Q8WXG9,PScore,segment,Extracellular/Lumenal,1.0,-0.9604
Q8WXG9,PScore,segment,Extracellular/Lumenal,2.0,-1.089
Q8WXG9,PScore,segment,Extracellular/Lumenal,3.0,-0.8844
Q8WXG9,ESpritz,segment,Extracellular/Lumenal,0.0,0.0443
Q8WXG9,ESpritz,segment,Extracellular/Lumenal,1.0,0.0393
Q8WXG9,ESpritz,segment,Extracellular/Lumenal,2.0,0.0384
Q8WXG9,ESpritz,segment,Extracellular/Lumenal,3.0,0.0537
Q8WXG9,SEG,segment,Extracellular/Lumenal,0.0,0.018
Q8WXG9,SEG,segment,Extracellular/Lumenal,1.0,0.0
Q8WXG9,SEG,segment,Extracellular/Lumenal,2.0,0.0357
Q8WXG9,SEG,segment,Extracellular/Lumenal,3.0,0.0
P11362,catGRANULE,segment,Cytoplasmic,0.0,-5.0897
P11362,PLAAC,segment,Cytoplasmic,0.0,0.0005
P11362,PScore,segment,Cytoplasmic,0.0,0.0741
P11362,ESpritz,segment,Cytoplasmic,0.0,0.1282
P11362,SEG,segment,Cytoplasmic,0.0,0.0353
P11362,catGRANULE,segment,Transmembrane,0.0,-5.4243
P11362,PLAAC,segment,Transmembrane,0.0,0.0001
P11362,PScore,segment,Transmembrane,0.0,-0.4118
P11362,ESpritz,segment,Transmembrane,0.0,0.0445
P11362,SEG,segment,Transmembrane,0.0,0.0
P11362,catGRANULE,segment,Extracellular/Lumenal,0.0,-4.3772
P11362,PLAAC,segment,Extracellular/Lumenal,0.0,0.0004
P11362,PScore,segment,Extracellular/Lumenal,0.0,0.4348
P11362,ESpritz,segment,Extracellular/Lumenal,0.0,0.1656
P11362,SEG,segment,Extracellular/Lumenal,0.0,0.0761
Q8NC56,catGRANULE,segment,Transmembrane,0.0,-7.5201
Q8NC56,catGRANULE,segment,Transmembrane,1.0,-8.7357
Q8NC56,PLAAC,segment,Transmembrane,0.0,0.0
Q8NC56,PLAAC,segment,Transmembrane,1.0,0.0
Q8NC56,PScore,segment,Transmembrane,0.0,-1.2511
Q8NC56,PScore,segment,Transmembrane,1.0,-1.4552
Q8NC56,ESpritz,segment,Transmembrane,0.0,0.1569
Q8NC56,ESpritz,segment,Transmembrane,1.0,0.0505
Q8NC56,SEG,segment,Transmembrane,0.0,0.8571
Q8NC56,SEG,segment,Transmembrane,1.0,0.0
P40967,PLAAC,segment,Cytoplasmic,0.0,0.0045
P40967,PScore,segment,Cytoplasmic,0.0,1.6145
P40967,ESpritz,segment,Cytoplasmic,0.0,0.1634
P40967,SEG,segment,Cytoplasmic,0.0,0.0
P40967,catGRANULE,segment,Transmembrane,0.0,-11.1157
P40967,PLAAC,segment,Transmembrane,0.0,0.0001
P40967,PScore,segment,Transmembrane,0.0,-0.9839
P40967,ESpritz,segment,Transmembrane,0.0,0.0664
P40967,SEG,segment,Transmembrane,0.0,0.8571
P40967,catGRANULE,segment,Extracellular/Lumenal,0.0,-6.7486
P40967,PLAAC,segment,Extracellular/Lumenal,0.0,0.0005
P40967,PScore,segment,Extracellular/Lumenal,0.0,0.3145
P40967,ESpritz,segment,Extracellular/Lumenal,0.0,0.0622
P40967,SEG,segment,Extracellular/Lumenal,0.0,0.0
P07766,catGRANULE,segment,Cytoplasmic,0.0,6.7436
P07766,PLAAC,segment,Cytoplasmic,0.0,0.0059
P07766,PScore,segment,Cytoplasmic,0.0,0.919
P07766,ESpritz,segment,Cytoplasmic,0.0,0.5528
P07766,SEG,segment,Cytoplasmic,0.0,0.2182
P07766,catGRANULE,segment,Transmembrane,0.0,3.8376
P07766,PLAAC,segment,Transmembrane,0.0,0.0001
P07766,PScore,segment,Transmembrane,0.0,-0.0142
P07766,ESpritz,segment,Transmembrane,0.0,0.1717
P07766,SEG,segment,Transmembrane,0.0,0.0
P07766,catGRANULE,segment,Extracellular/Lumenal,0.0,-2.7536
P07766,PLAAC,segment,Extracellular/Lumenal,0.0,0.0004
P07766,PScore,segment,Extracellular/Lumenal,0.0,0.7128
P07766,ESpritz,segment,Extracellular/Lumenal,0.0,0.1798
P07766,SEG,segment,Extracellular/Lumenal,0.0,0.0
P20963,catGRANULE,segment,Cytoplasmic,0.0,5.915
P20963,PLAAC,segment,Cytoplasmic,0.0,0.053
P20963,PScore,segment,Cytoplasmic,0.0,-0.1788
P20963,ESpritz,segment,Cytoplasmic,0.0,0.5369
P20963,SEG,segment,Cytoplasmic,0.0,0.0
P20963,catGRANULE,segment,Transmembrane,0.0,-0.8481
P20963,PLAAC,segment,Transmembrane,0.0,0.0001
P20963,PScore,segment,Transmembrane,0.0,0.4507
P20963,ESpritz,segment,Transmembrane,0.0,0.2331
P20963,SEG,segment,Transmembrane,0.0,0.0
P20963,catGRANULE,segment,Extracellular/Lumenal,0.0,-4.371
P20963,PLAAC,segment,Extracellular/Lumenal,0.0,0.0002
P20963,PScore,segment,Extracellular/Lumenal,0.0,-0.2284
P20963,ESpritz,segment,Extracellular/Lumenal,0.0,0.2198
P20963,SEG,segment,Extracellular/Lumenal,0.0,0.0
P04626,catGRANULE,segment,Cytoplasmic,0.0,-3.6331
P04626,PLAAC,segment,Cytoplasmic,0.0,0.0023
P04626,PScore,segment,Cytoplasmic,0.0,0.7229
P04626,ESpritz,segment,Cytoplasmic,0.0,0.2335
P04626,SEG,segment,Cytoplasmic,0.0,0.0672
P04626,catGRANULE,segment,Transmembrane,0.0,-6.5002
P04626,PLAAC,segment,Transmembrane,0.0,0.0
P04626,PScore,segment,Transmembrane,0.0,-1.2011
P04626,ESpritz,segment,Transmembrane,0.0,0.0421
P04626,SEG,segment,Transmembrane,0.0,0.7826
P04626,catGRANULE,segment,Extracellular/Lumenal,0.0,-6.227
P04626,PLAAC,segment,Extracellular/Lumenal,0.0,0.0006
P04626,PScore,segment,Extracellular/Lumenal,0.0,0.4798
P04626,ESpritz,segment,Extracellular/Lumenal,0.0,0.0487
P04626,SEG,segment,Extracellular/Lumenal,0.0,0.0238
O75460,catGRANULE,segment,Cytoplasmic,0.0,-4.1865
O75460,PLAAC,segment,Cytoplasmic,0.0,0.0221
O75460,PScore,segment,Cytoplasmic,0.0,0.0394
O75460,ESpritz,segment,Cytoplasmic,0.0,0.1111
O75460,SEG,segment,Cytoplasmic,0.0,0.152
O75460,catGRANULE,segment,Transmembrane,0.0,-8.5229
O75460,PLAAC,segment,Transmembrane,0.0,0.0108
O75460,PScore,segment,Transmembrane,0.0,-1.7486
O75460,ESpritz,segment,Transmembrane,0.0,0.1611
O75460,SEG,segment,Transmembrane,0.0,0.0
O75460,catGRANULE,segment,Extracellular/Lumenal,0.0,-5.2376
O75460,PLAAC,segment,Extracellular/Lumenal,0.0,0.0003
O75460,PScore,segment,Extracellular/Lumenal,0.0,0.1103
O75460,ESpritz,segment,Extracellular/Lumenal,0.0,0.0805
O75460,SEG,segment,Extracellular/Lumenal,0.0,0.0
P35968,catGRANULE,segment,Cytoplasmic,0.0,-3.9125
P35968,PLAAC,segment,Cytoplasmic,0.0,0.0038
P35968,PScore,segment,Cytoplasmic,0.0,0.0828
P35968,ESpritz,segment,Cytoplasmic,0.0,0.1863
P35968,SEG,segment,Cytoplasmic,0.0,0.042
P35968,catGRANULE,segment,Transmembrane,0.0,-6.564
P35968,PLAAC,segment,Transmembrane,0.0,0.0
P35968,PScore,segment,Transmembrane,0.0,-0.5778
P35968,ESpritz,segment,Transmembrane,0.0,0.0412
P35968,SEG,segment,Transmembrane,0.0,0.0
P35968,catGRANULE,segment,Extracellular/Lumenal,0.0,-4.7206
P35968,PLAAC,segment,Extracellular/Lumenal,0.0,0.0007
P35968,PScore,segment,Extracellular/Lumenal,0.0,0.1291
P35968,ESpritz,segment,Extracellular/Lumenal,0.0,0.0497
P35968,SEG,segment,Extracellular/Lumenal,0.0,0.0215
Q12879,catGRANULE,segment,Cytoplasmic,0.0,-2.0467
Q12879,catGRANULE,segment,Cytoplasmic,1.0,-8.1037
Q12879,catGRANULE,segment,Cytoplasmic,2.0,-2.2946
Q12879,PLAAC,segment,Cytoplasmic,0.0,0.0017
Q12879,PLAAC,segment,Cytoplasmic,1.0,0.0067
Q12879,PLAAC,segment,Cytoplasmic,2.0,0.0058
Q12879,PScore,segment,Cytoplasmic,0.0,-0.3682
Q12879,PScore,segment,Cytoplasmic,1.0,-0.1752
Q12879,PScore,segment,Cytoplasmic,2.0,0.3926
Q12879,ESpritz,segment,Cytoplasmic,0.0,0.0415
Q12879,ESpritz,segment,Cytoplasmic,1.0,0.0415
Q12879,ESpritz,segment,Cytoplasmic,2.0,0.2761
Q12879,SEG,segment,Cytoplasmic,0.0,0.0
Q12879,SEG,segment,Cytoplasmic,1.0,0.0
Q12879,SEG,segment,Cytoplasmic,2.0,0.0461
Q12879,catGRANULE,segment,Transmembrane,0.0,-1.9551
Q12879,catGRANULE,segment,Transmembrane,1.0,-6.0232
Q12879,catGRANULE,segment,Transmembrane,2.0,-7.9347
Q12879,PLAAC,segment,Transmembrane,0.0,0.0001
Q12879,PLAAC,segment,Transmembrane,1.0,0.0003
Q12879,PLAAC,segment,Transmembrane,2.0,0.0005
Q12879,PScore,segment,Transmembrane,0.0,-0.4909
Q12879,PScore,segment,Transmembrane,1.0,-0.7891
Q12879,PScore,segment,Transmembrane,2.0,-0.5117
Q12879,ESpritz,segment,Transmembrane,0.0,0.0398
Q12879,ESpritz,segment,Transmembrane,1.0,0.0406
Q12879,ESpritz,segment,Transmembrane,2.0,0.0431
Q12879,SEG,segment,Transmembrane,0.0,0.0
Q12879,SEG,segment,Transmembrane,1.0,0.0
Q12879,SEG,segment,Transmembrane,2.0,0.0
Q12879,catGRANULE,segment,Extracellular/Lumenal,0.0,-5.6203
Q12879,catGRANULE,segment,Extracellular/Lumenal,1.0,-2.2402
Q12879,PLAAC,segment,Extracellular/Lumenal,0.0,0.0007
Q12879,PLAAC,segment,Extracellular/Lumenal,1.0,0.02
Q12879,PScore,segment,Extracellular/Lumenal,0.0,-0.1239
Q12879,PScore,segment,Extracellular/Lumenal,1.0,0.1204
Q12879,ESpritz,segment,Extracellular/Lumenal,0.0,0.0521
Q12879,ESpritz,segment,Extracellular/Lumenal,1.0,0.0423
Q12879,SEG,segment,Extracellular/Lumenal,0.0,0.0
Q12879,SEG,segment,Extracellular/Lumenal,1.0,0.0
Q86WV6,catGRANULE,segment,Cytoplasmic,0.0,-8.1478
Q86WV6,catGRANULE,segment,Cytoplasmic,1.0,-7.717
Q86WV6,catGRANULE,segment,Cytoplasmic,2.0,-5.6581
Q86WV6,PLAAC,segment,Cytoplasmic,0.0,0.0034
Q86WV6,PLAAC,segment,Cytoplasmic,1.0,0.0002
Q86WV6,PLAAC,segment,Cytoplasmic,2.0,0.0042
Q86WV6,PScore,segment,Cytoplasmic,0.0,0.026
Q86WV6,PScore,segment,Cytoplasmic,1.0,-0.2515
Q86WV6,PScore,segment,Cytoplasmic,2.0,-0.3559
Q86WV6,ESpritz,segment,Cytoplasmic,0.0,0.2353
Q86WV6,ESpritz,segment,Cytoplasmic,1.0,0.068
Q86WV6,ESpritz,segment,Cytoplasmic,2.0,0.1978
Q86WV6,SEG,segment,Cytoplasmic,0.0,0.0
Q86WV6,SEG,segment,Cytoplasmic,1.0,0.0
Q86WV6,SEG,segment,Cytoplasmic,2.0,0.0
Q86WV6,catGRANULE,segment,Transmembrane,0.0,-7.9554
Q86WV6,catGRANULE,segment,Transmembrane,1.0,-6.3466
Q86WV6,catGRANULE,segment,Transmembrane,2.0,-6.5737
Q86WV6,catGRANULE,segment,Transmembrane,3.0,-3.4182
Q86WV6,PLAAC,segment,Transmembrane,0.0,0.0002
Q86WV6,PLAAC,segment,Transmembrane,1.0,0.0001
Q86WV6,PLAAC,segment,Transmembrane,2.0,0.0004
Q86WV6,PLAAC,segment,Transmembrane,3.0,0.0003
Q86WV6,PScore,segment,Transmembrane,0.0,-0.3536
Q86WV6,PScore,segment,Transmembrane,1.0,0.1048
Q86WV6,PScore,segment,Transmembrane,2.0,0.6919
Q86WV6,PScore,segment,Transmembrane,3.0,-0.4566
Q86WV6,ESpritz,segment,Transmembrane,0.0,0.1556
Q86WV6,ESpritz,segment,Transmembrane,1.0,0.0893
Q86WV6,ESpritz,segment,Transmembrane,2.0,0.0522
Q86WV6,ESpritz,segment,Transmembrane,3.0,0.0402
Q86WV6,SEG,segment,Transmembrane,0.0,0.0
Q86WV6,SEG,segment,Transmembrane,1.0,0.84
Q86WV6,SEG,segment,Transmembrane,2.0,0.6
Q86WV6,SEG,segment,Transmembrane,3.0,0.0
Q86WV6,catGRANULE,segment,Extracellular/Lumenal,0.0,-6.79
Q86WV6,catGRANULE,segment,Extracellular/Lumenal,1.0,-4.0346
Q86WV6,PLAAC,segment,Extracellular/Lumenal,0.0,0.0001
Q86WV6,PLAAC,segment,Extracellular/Lumenal,1.0,0.0018
Q86WV6,PScore,segment,Extracellular/Lumenal,0.0,-0.9667
Q86WV6,PScore,segment,Extracellular/Lumenal,1.0,0.5321
Q86WV6,ESpritz,segment,Extracellular/Lumenal,0.0,0.1204
Q86WV6,ESpritz,segment,Extracellular/Lumenal,1.0,0.042
Q86WV6,SEG,segment,Extracellular/Lumenal,0.0,0.0
Q86WV6,SEG,segment,Extracellular/Lumenal,1.0,0.3
P07949,catGRANULE,segment,Cytoplasmic,0.0,-3.1131
P07949,PLAAC,segment,Cytoplasmic,0.0,0.001
P07949,PScore,segment,Cytoplasmic,0.0,0.4388
P07949,ESpritz,segment,Cytoplasmic,0.0,0.1256
P07949,SEG,segment,Cytoplasmic,0.0,0.0219
P07949,catGRANULE,segment,Transmembrane,0.0,-10.4928
P07949,PLAAC,segment,Transmembrane,0.0,0.0
P07949,PScore,segment,Transmembrane,0.0,-0.1238
P07949,ESpritz,segment,Transmembrane,0.0,0.0622
P07949,SEG,segment,Transmembrane,0.0,0.0
P07949,catGRANULE,segment,Extracellular/Lumenal,0.0,-5.8819
P07949,PLAAC,segment,Extracellular/Lumenal,0.0,0.0008
P07949,PScore,segment,Extracellular/Lumenal,0.0,0.5717
P07949,ESpritz,segment,Extracellular/Lumenal,0.0,0.0518
P07949,SEG,segment,Extracellular/Lumenal,0.0,0.0264
P08908,catGRANULE,segment,Cytoplasmic,0.0,-11.4561
P08908,catGRANULE,segment,Cytoplasmic,1.0,-8.7551
P08908,catGRANULE,segment,Cytoplasmic,2.0,-1.7739
P08908,catGRANULE,segment,Cytoplasmic,3.0,
P08908,PLAAC,segment,Cytoplasmic,0.0,0.0019
P08908,PLAAC,segment,Cytoplasmic,1.0,0.0001
P08908,PLAAC,segment,Cytoplasmic,2.0,0.0004
P08908,PLAAC,segment,Cytoplasmic,3.0,0.0013
P08908,PScore,segment,Cytoplasmic,0.0,-1.8769
P08908,PScore,segment,Cytoplasmic,1.0,-0.4388
P08908,PScore,segment,Cytoplasmic,2.0,0.4607
P08908,PScore,segment,Cytoplasmic,3.0,0.814
P08908,ESpritz,segment,Cytoplasmic,0.0,0.0869
P08908,ESpritz,segment,Cytoplasmic,1.0,0.0444
P08908,ESpritz,segment,Cytoplasmic,2.0,0.1802
P08908,ESpritz,segment,Cytoplasmic,3.0,0.17
P08908,SEG,segment,Cytoplasmic,0.0,0.0
P08908,SEG,segment,Cytoplasmic,1.0,0.0
P08908,SEG,segment,Cytoplasmic,2.0,0.0846
P08908,SEG,segment,Cytoplasmic,3.0,0.0
P08908,catGRANULE,segment,Transmembrane,0.0,-11.3671
P08908,catGRANULE,segment,Transmembrane,1.0,-15.183
P08908,catGRANULE,segment,Transmembrane,2.0,-12.9265
P08908,catGRANULE,segment,Transmembrane,3.0,-7.189
P08908,catGRANULE,segment,Transmembrane,4.0,-1.7457
P08908,catGRANULE,segment,Transmembrane,5.0,-9.1659
P08908,catGRANULE,segment,Transmembrane,6.0,
P08908,PLAAC,segment,Transmembrane,0.0,0.0001
P08908,PLAAC,segment,Transmembrane,1.0,0.0003
P08908,PLAAC,segment,Transmembrane,2.0,0.0
P08908,PLAAC,segment,Transmembrane,3.0,0.0001
P08908,PLAAC,segment,Transmembrane,4.0,0.0003
P08908,PLAAC,segment,Transmembrane,5.0,0.0001
P08908,PLAAC,segment,Transmembrane,6.0,0.0014
P08908,PScore,segment,Transmembrane,0.0,-1.0264
P08908,PScore,segment,Transmembrane,1.0,-1.1441
P08908,PScore,segment,Transmembrane,2.0,-0.8913
P08908,PScore,segment,Transmembrane,3.0,0.5058
P08908,PScore,segment,Transmembrane,4.0,0.9273
P08908,PScore,segment,Transmembrane,5.0,0.268
P08908,PScore,segment,Transmembrane,6.0,0.7488
P08908,ESpritz,segment,Transmembrane,0.0,0.1174
P08908,ESpritz,segment,Transmembrane,1.0,0.0689
P08908,ESpritz,segment,Transmembrane,2.0,0.0433
P08908,ESpritz,segment,Transmembrane,3.0,0.0505
P08908,ESpritz,segment,Transmembrane,4.0,0.0727
P08908,ESpritz,segment,Transmembrane,5.0,0.1189
P08908,ESpritz,segment,Transmembrane,6.0,0.1012
P08908,SEG,segment,Transmembrane,0.0,0.0
P08908,SEG,segment,Transmembrane,1.0,0.0
P08908,SEG,segment,Transmembrane,2.0,0.0
P08908,SEG,segment,Transmembrane,3.0,0.0
P08908,SEG,segment,Transmembrane,4.0,0.0
P08908,SEG,segment,Transmembrane,5.0,0.0
P08908,SEG,segment,Transmembrane,6.0,0.0
P08908,catGRANULE,segment,Extracellular/Lumenal,0.0,-7.0031
P08908,catGRANULE,segment,Extracellular/Lumenal,1.0,-13.5084
P08908,catGRANULE,segment,Extracellular/Lumenal,2.0,-5.2182
P08908,catGRANULE,segment,Extracellular/Lumenal,3.0,-5.7642
P08908,PLAAC,segment,Extracellular/Lumenal,0.0,0.0425
P08908,PLAAC,segment,Extracellular/Lumenal,1.0,0.0002
P08908,PLAAC,segment,Extracellular/Lumenal,2.0,0.0001
P08908,PLAAC,segment,Extracellular/Lumenal,3.0,0.0001
P08908,PScore,segment,Extracellular/Lumenal,0.0,1.5818
P08908,PScore,segment,Extracellular/Lumenal,1.0,-1.5732
P08908,PScore,segment,Extracellular/Lumenal,2.0,1.3764
P08908,PScore,segment,Extracellular/Lumenal,3.0,0.7857
P08908,ESpritz,segment,Extracellular/Lumenal,0.0,0.2894
P08908,ESpritz,segment,Extracellular/Lumenal,1.0,0.0531
P08908,ESpritz,segment,Extracellular/Lumenal,2.0,0.0689
P08908,ESpritz,segment,Extracellular/Lumenal,3.0,0.0957
P08908,SEG,segment,Extracellular/Lumenal,0.0,0.0
P08908,SEG,segment,Extracellular/Lumenal,1.0,0.0
P08908,SEG,segment,Extracellular/Lumenal,2.0,0.0
P08908,SEG,segment,Extracellular/Lumenal,3.0,0.0
P01857,catGRANULE,segment,Extracellular/Lumenal,0.0,-4.8286
P01857,PLAAC,segment,Extracellular/Lumenal,0.0,0.0009
P01857,PScore,segment,Extracellular/Lumenal,0.0,0.7076
P01857,ESpritz,segment,Extracellular/Lumenal,0.0,0.2396
P01857,SEG,segment,Extracellular/Lumenal,0.0,0.0455
Q7Z3C6,catGRANULE,segment,Cytoplasmic,0.0,-6.2601
Q7Z3C6,catGRANULE,segment,Cytoplasmic,1.0,-5.7102
Q7Z3C6,catGRANULE,segment,Cytoplasmic,2.0,-3.9407
Q7Z3C6,catGRANULE,segment,Cytoplasmic,3.0,-7.0359
Q7Z3C6,catGRANULE,segment,Cytoplasmic,4.0,-10.463
Q7Z3C6,catGRANULE,segment,Cytoplasmic,5.0,-8.6699
Q7Z3C6,catGRANULE,segment,Cytoplasmic,6.0,-3.0511
Q7Z3C6,PLAAC,segment,Cytoplasmic,0.0,0.0009
Q7Z3C6,PLAAC,segment,Cytoplasmic,1.0,0.0004
Q7Z3C6,PLAAC,segment,Cytoplasmic,2.0,0.0001
Q7Z3C6,PLAAC,segment,Cytoplasmic,3.0,0.0004
Q7Z3C6,PLAAC,segment,Cytoplasmic,4.0,0.0015
Q7Z3C6,PLAAC,segment,Cytoplasmic,5.0,0.0001
Q7Z3C6,PLAAC,segment,Cytoplasmic,6.0,0.0013
Q7Z3C6,PScore,segment,Cytoplasmic,0.0,-1.094
Q7Z3C6,PScore,segment,Cytoplasmic,1.0,-0.6403
Q7Z3C6,PScore,segment,Cytoplasmic,2.0,-0.3463
Q7Z3C6,PScore,segment,Cytoplasmic,3.0,-0.1627
Q7Z3C6,PScore,segment,Cytoplasmic,4.0,-1.1148
Q7Z3C6,PScore,segment,Cytoplasmic,5.0,-2.0263
Q7Z3C6,PScore,segment,Cytoplasmic,6.0,0.8391
Q7Z3C6,ESpritz,segment,Cytoplasmic,0.0,0.2799
Q7Z3C6,ESpritz,segment,Cytoplasmic,1.0,0.039
Q7Z3C6,ESpritz,segment,Cytoplasmic,2.0,0.0388
Q7Z3C6,ESpritz,segment,Cytoplasmic,3.0,0.0395
Q7Z3C6,ESpritz,segment,Cytoplasmic,4.0,0.0411
Q7Z3C6,ESpritz,segment,Cytoplasmic,5.0,0.0433
Q7Z3C6,ESpritz,segment,Cytoplasmic,6.0,0.2832
Q7Z3C6,SEG,segment,Cytoplasmic,0.0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,1.0,0.0882
Q7Z3C6,SEG,segment,Cytoplasmic,2.0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,3.0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,4.0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,5.0,0.0
Q7Z3C6,SEG,segment,Cytoplasmic,6.0,0.0778
Q7Z3C6,catGRANULE,segment,Transmembrane,0.0,-11.4503
Q7Z3C6,catGRANULE,segment,Transmembrane,1.0,-13.5347
Q7Z3C6,catGRANULE,segment,Transmembrane,2.0,-12.5449
Q7Z3C6,catGRANULE,segment,Transmembrane,3.0,-10.1462
Q7Z3C6,PLAAC,segment,Transmembrane,0.0,0.0001
Q7Z3C6,PLAAC,segment,Transmembrane,1.0,0.0001
Q7Z3C6,PLAAC,segment,Transmembrane,2.0,0.0002
Q7Z3C6,PLAAC,segment,Transmembrane,3.0,0.0
Q7Z3C6,PScore,segment,Transmembrane,0.0,-1.3714
Q7Z3C6,PScore,segment,Transmembrane,1.0,-0.4086
Q7Z3C6,PScore,segment,Transmembrane,2.0,-1.1188
Q7Z3C6,PScore,segment,Transmembrane,3.0,-0.2607
Q7Z3C6,ESpritz,segment,Transmembrane,0.0,0.0856
Q7Z3C6,ESpritz,segment,Transmembrane,1.0,0.04
Q7Z3C6,ESpritz,segment,Transmembrane,2.0,0.0389
Q7Z3C6,ESpritz,segment,Transmembrane,3.0,0.0389
