UniProt_ID,length,n_annotated,frac_annotated,n_Cytoplasmic,n_Transmembrane,n_Extracellular/Lumenal,n_segs_Cytoplasmic,n_segs_Transmembrane,n_segs_Extracellular/Lumenal,catGRANULE_whole_official,catGRANULE_whole,catGRANULE_Cytoplasmic,catGRANULE_Cytoplasmic_mean_seg_score,catGRANULE_Cytoplasmic_longest_seg_score,catGRANULE_Cytoplasmic_max_seg_score,catGRANULE_Cytoplasmic_seg_lengths,catGRANULE_Cytoplasmic_seg_scores,catGRANULE_Transmembrane,catGRANULE_Transmembrane_mean_seg_score,catGRANULE_Transmembrane_longest_seg_score,catGRANULE_Transmembrane_max_seg_score,catGRANULE_Transmembrane_seg_lengths,catGRANULE_Transmembrane_seg_scores,catGRANULE_Extracellular/Lumenal,catGRANULE_Extracellular/Lumenal_mean_seg_score,catGRANULE_Extracellular/Lumenal_longest_seg_score,catGRANULE_Extracellular/Lumenal_max_seg_score,catGRANULE_Extracellular/Lumenal_seg_lengths,catGRANULE_Extracellular/Lumenal_seg_scores,PLAAC_whole_official,PLAAC_whole,PLAAC_Cytoplasmic,PLAAC_Cytoplasmic_mean_seg_score,PLAAC_Cytoplasmic_longest_seg_score,PLAAC_Cytoplasmic_max_seg_score,PLAAC_Cytoplasmic_seg_lengths,PLAAC_Cytoplasmic_seg_scores,PLAAC_Transmembrane,PLAAC_Transmembrane_mean_seg_score,PLAAC_Transmembrane_longest_seg_score,PLAAC_Transmembrane_max_seg_score,PLAAC_Transmembrane_seg_lengths,PLAAC_Transmembrane_seg_scores,PLAAC_Extracellular/Lumenal,PLAAC_Extracellular/Lumenal_mean_seg_score,PLAAC_Extracellular/Lumenal_longest_seg_score,PLAAC_Extracellular/Lumenal_max_seg_score,PLAAC_Extracellular/Lumenal_seg_lengths,PLAAC_Extracellular/Lumenal_seg_scores,PScore_whole_official,PScore_whole,PScore_Cytoplasmic,PScore_Cytoplasmic_mean_seg_score,PScore_Cytoplasmic_longest_seg_score,PScore_Cytoplasmic_max_seg_score,PScore_Cytoplasmic_seg_lengths,PScore_Cytoplasmic_seg_scores,PScore_Transmembrane,PScore_Transmembrane_mean_seg_score,PScore_Transmembrane_longest_seg_score,PScore_Transmembrane_max_seg_score,PScore_Transmembrane_seg_lengths,PScore_Transmembrane_seg_scores,PScore_Extracellular/Lumenal,PScore_Extracellular/Lumenal_mean_seg_score,PScore_Extracellular/Lumenal_longest_seg_score,PScore_Extracellular/Lumenal_max_seg_score,PScore_Extracellular/Lumenal_seg_lengths,PScore_Extracellular/Lumenal_seg_scores,ESpritz_whole_official,ESpritz_whole,ESpritz_Cytoplasmic,ESpritz_Cytoplasmic_mean_seg_score,ESpritz_Cytoplasmic_longest_seg_score,ESpritz_Cytoplasmic_max_seg_score,ESpritz_Cytoplasmic_seg_lengths,ESpritz_Cytoplasmic_seg_scores,ESpritz_Transmembrane,ESpritz_Transmembrane_mean_seg_score,ESpritz_Transmembrane_longest_seg_score,ESpritz_Transmembrane_max_seg_score,ESpritz_Transmembrane_seg_lengths,ESpritz_Transmembrane_seg_scores,ESpritz_Extracellular/Lumenal,ESpritz_Extracellular/Lumenal_mean_seg_score,ESpritz_Extracellular/Lumenal_longest_seg_score,ESpritz_Extracellular/Lumenal_max_seg_score,ESpritz_Extracellular/Lumenal_seg_lengths,ESpritz_Extracellular/Lumenal_seg_scores,SEG_whole_official,SEG_whole,SEG_Cytoplasmic,SEG_Cytoplasmic_mean_seg_score,SEG_Cytoplasmic_longest_seg_score,SEG_Cytoplasmic_max_seg_score,SEG_Cytoplasmic_seg_lengths,SEG_Cytoplasmic_seg_scores,SEG_Transmembrane,SEG_Transmembrane_mean_seg_score,SEG_Transmembrane_longest_seg_score,SEG_Transmembrane_max_seg_score,SEG_Transmembrane_seg_lengths,SEG_Transmembrane_seg_scores,SEG_Extracellular/Lumenal,SEG_Extracellular/Lumenal_mean_seg_score,SEG_Extracellular/Lumenal_longest_seg_score,SEG_Extracellular/Lumenal_max_seg_score,SEG_Extracellular/Lumenal_seg_lengths,SEG_Extracellular/Lumenal_seg_scores,ParSe2_whole_official,ParSe2_whole,ParSe2_Cytoplasmic,ParSe2_Cytoplasmic_mean_seg_score,ParSe2_Cytoplasmic_longest_seg_score,ParSe2_Cytoplasmic_max_seg_score,ParSe2_Cytoplasmic_seg_lengths,ParSe2_Cytoplasmic_seg_scores,ParSe2_Transmembrane,ParSe2_Transmembrane_mean_seg_score,ParSe2_Transmembrane_longest_seg_score,ParSe2_Transmembrane_max_seg_score,ParSe2_Transmembrane_seg_lengths,ParSe2_Transmembrane_seg_scores,ParSe2_Extracellular/Lumenal,ParSe2_Extracellular/Lumenal_mean_seg_score,ParSe2_Extracellular/Lumenal_longest_seg_score,ParSe2_Extracellular/Lumenal_max_seg_score,ParSe2_Extracellular/Lumenal_seg_lengths,ParSe2_Extracellular/Lumenal_seg_scores
P04626,1255,1233,0.9825,580,23,630,1,1,1,0.578831,-5.138384149377593,-3.6331249056603774,-3.6331249056603774,-3.6331249056603774,-3.6331249056603774,580,-3.6331,-6.500217391304347,-6.500217391304347,-6.500217391304347,-6.500217391304347,23,-6.5002,-6.2269596825396825,-6.2269596825396825,-6.2269596825396825,-6.2269596825396825,630,-6.2270,-0.164,0.0013838247011952192,0.0022915517241379312,0.0022915517241379312,0.0022915517241379312,0.0022915517241379312,580,0.0023,4.782608695652174e-05,4.782608695652174e-05,4.782608695652174e-05,4.782608695652174e-05,23,0.0000,0.0006328571428571429,0.0006328571428571429,0.0006328571428571429,0.0006328571428571429,630,0.0006,2.79,0.5291230031948881,0.7229220103986135,0.7229220103986135,0.7229220103986135,0.7229220103986135,580,0.7229,-1.2011304347826088,-1.2011304347826088,-1.2011304347826088,-1.2011304347826088,23,-1.2011,0.4797571428571429,0.4797571428571429,0.4797571428571429,0.4797571428571429,630,0.4798,0.08685258964143426,0.13609705179282866,0.2334720689655172,0.2334720689655172,0.2334720689655172,0.2334720689655172,580,0.2335,0.0421,0.0421,0.0421,0.0421,23,0.0421,0.04873349206349207,0.04873349206349207,0.04873349206349207,0.04873349206349207,630,0.0487,0.07250996015936255,0.07250996015936255,0.06724137931034482,0.06724137931034482,0.06724137931034482,0.06724137931034482,580,0.0672,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,23,0.7826,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,630,0.0238,89.48512177663305,0.07269303150010809,0.09322307428631868,0.09322307428631868,0.09322307428631868,0.09322307428631868,580,0.0932,0.0,0.0,0.0,0.0,23,0.0000,0.057991135844450856,0.057991135844450856,0.057991135844450856,0.057991135844450856,630,0.0580
O75460,977,959,0.9816,513,21,425,1,1,1,0.495977,-4.8020186623516725,-4.186472786177107,-4.186472786177107,-4.186472786177107,-4.186472786177107,513,-4.1865,-8.52294761904762,-8.52294761904762,-8.52294761904762,-8.52294761904762,21,-8.5229,-5.237556,-5.237556,-5.237556,-5.237556,425,-5.2376,-0.035,0.01199539406345957,0.02214385964912281,0.02214385964912281,0.02214385964912281,0.02214385964912281,513,0.0221,0.010804761904761904,0.010804761904761904,0.010804761904761904,0.010804761904761904,21,0.0108,0.0002743529411764706,0.0002743529411764706,0.0002743529411764706,0.0002743529411764706,425,0.0003,1.9,0.014640657084188938,0.03937058823529413,0.03937058823529413,0.03937058823529413,0.03937058823529413,513,0.0394,-1.7486190476190475,-1.7486190476190475,-1.7486190476190475,-1.7486190476190475,21,-1.7486,0.11031999999999999,0.11031999999999999,0.11031999999999999,0.11031999999999999,425,0.1103,0.0,0.09980133060388946,0.1110768031189084,0.1110768031189084,0.1110768031189084,0.1110768031189084,513,0.1111,0.16114285714285714,0.16114285714285714,0.16114285714285714,0.16114285714285714,21,0.1611,0.08045388235294118,0.08045388235294118,0.08045388235294118,0.08045388235294118,425,0.0805,0.0931422722620266,0.0931422722620266,0.15204678362573099,0.15204678362573099,0.15204678362573099,0.15204678362573099,513,0.1520,0.0,0.0,0.0,0.0,21,0.0000,0.0,0.0,0.0,0.0,425,0.0000,91.42832662676472,0.09593738365872478,0.14516414812061607,0.14516414812061607,0.14516414812061607,0.14516414812061607,513,0.1452,0.0,0.0,0.0,0.0,21,0.0000,0.04400256098432016,0.04400256098432016,0.04400256098432016,0.04400256098432016,425,0.0440
P35968,1356,1337,0.986,571,21,745,1,1,1,0.747135,-4.5080781776416545,-3.9124571976967366,-3.9124571976967366,-3.9124571976967366,-3.9124571976967366,571,-3.9125,-6.56397142857143,-6.56397142857143,-6.56397142857143,-6.56397142857143,21,-6.5640,-4.720620536912752,-4.720620536912752,-4.720620536912752,-4.720620536912752,745,-4.7206,-0.303,0.002044395280235988,0.0038364273204903685,0.0038364273204903685,0.0038364273204903685,0.0038364273204903685,571,0.0038,3.80952380952381e-05,3.80952380952381e-05,3.80952380952381e-05,3.80952380952381e-05,21,0.0000,0.0007236241610738254,0.0007236241610738254,0.0007236241610738254,0.0007236241610738254,745,0.0007,0.92,0.08356245380635624,0.08277464788732393,0.08277464788732393,0.08277464788732393,0.08277464788732393,571,0.0828,-0.5778095238095238,-0.5778095238095238,-0.5778095238095238,-0.5778095238095238,21,-0.5778,0.12906308724832216,0.12906308724832216,0.12906308724832216,0.12906308724832216,745,0.1291,0.04424778761061947,0.10869491150442476,0.1862523642732049,0.1862523642732049,0.1862523642732049,0.1862523642732049,571,0.1863,0.041209523809523814,0.041209523809523814,0.041209523809523814,0.041209523809523814,21,0.0412,0.049683624161073824,0.049683624161073824,0.049683624161073824,0.049683624161073824,745,0.0497,0.029498525073746312,0.029498525073746312,0.04203152364273205,0.04203152364273205,0.04203152364273205,0.04203152364273205,571,0.0420,0.0,0.0,0.0,0.0,21,0.0000,0.021476510067114093,0.021476510067114093,0.021476510067114093,0.021476510067114093,745,0.0215,76.82394078070531,0.057675631216745744,0.11313758487270417,0.11313758487270417,0.11313758487270417,0.11313758487270417,571,0.1131,0.0,0.0,0.0,0.0,21,0.0000,0.018228229311226436,0.018228229311226436,0.018228229311226436,0.018228229311226436,745,0.0182
Q12879,1464,1427,0.9747,663,62,702,3,3,2,0.970588,-3.8469400282885435,-2.379678466557912,-4.148352050949914,-2.294618652849741,-2.0467375,"24,10,629","-2.0467,-8.1037,-2.2946",-5.3583209677419354,-5.3043015873015875,-6.02315238095238,-1.9550999999999994,"20,21,21","-1.9551,-6.0232,-7.9347",-4.811360113960113,-3.9302411851257357,-5.620256179775281,-2.24022619047619,"534,168","-5.6203,-2.2402",-0.055,0.005165778688524591,0.005702714932126696,0.0047416750574103515,0.005840858505564387,0.00673,"24,10,629","0.0017,0.0067,0.0058",0.00029838709677419353,0.0002949206349206349,0.0003095238095238095,0.0004952380952380952,"20,21,21","0.0001,0.0003,0.0005",0.005288888888888888,0.010329317148207598,0.0006616104868913857,0.019997023809523812,"534,168","0.0007,0.0200",1.23,0.08952429842573581,0.356330303030303,-0.050269763933262324,0.3925990415335463,0.3925990415335463,"24,10,629","-0.3682,-0.1752,0.3926",-0.5989354838709677,-0.5972198412698413,-0.7891428571428573,-0.4908500000000001,"20,21,21","-0.4909,-0.7891,-0.5117",-0.06544444444444446,-0.0017586276083466981,-0.12391011235955057,0.12039285714285718,"534,168","-0.1239,0.1204",0.0,0.1484907786885246,0.26409441930618405,0.11970399620208443,0.2761278219395866,0.2761278219395866,"24,10,629","0.0415,0.0415,0.2761",0.04116935483870969,0.041147142857142854,0.04056666666666666,0.0431047619047619,"20,21,21","0.0398,0.0406,0.0431",0.04979188034188035,0.04723014981273408,0.0521436329588015,0.0521436329588015,"534,168","0.0521,0.0423",0.01980874316939891,0.01980874316939891,0.043740573152337855,0.015368309485956544,0.046104928457869634,0.046104928457869634,"24,10,629","0.0000,0.0000,0.0461",0.0,0.0,0.0,0.0,"20,21,21","0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"534,168","0.0000,0.0000",149.38050094315895,0.10373645898830483,0.19353554975263804,0.068899807511438,0.20409925252638084,0.20409925252638084,"24,10,629","0.0026,0.0000,0.2041",0.0,0.0,0.0,0.0,"20,21,21","0.0000,0.0000,0.0000",0.03331746161565754,0.06960969658985594,0.0,0.13921939317971188,"534,168","0.0000,0.1392"
Q86WV6,379,379,1.0,284,75,20,3,4,2,-0.245228,-5.999692705167174,-6.032527350427349,-7.174288839069427,-5.6580764102564105,-5.6580764102564105,"17,22,245","-8.1478,-7.7170,-5.6581",-6.053885333333333,-6.073491722222222,-6.346648,-3.4182055555555557,"17,25,15,18","-7.9554,-6.3466,-6.5737,-3.4182",-5.412304999999999,-5.412304999999999,-6.789989999999999,-4.034619999999999,"10,10","-6.7900,-4.0346",-0.242,0.002977308707124011,0.003844366197183098,0.002601749790825421,0.004202040816326531,0.004202040816326531,"17,22,245","0.0034,0.0002,0.0042",0.00023999999999999992,0.00025765686274509806,0.00011200000000000001,0.00036666666666666667,"17,25,15,18","0.0002,0.0001,0.0004,0.0003",0.0009299999999999999,0.0009299999999999999,7.000000000000001e-05,0.00179,"10,10","0.0001,0.0018",-0.48,-0.2574122340425532,-0.3245836298932384,-0.193771349862259,-0.3558595041322315,0.026,"17,22,245","0.0260,-0.2515,-0.3559",-0.01644000000000001,-0.003391209150326757,0.10475999999999999,0.6919333333333334,"17,25,15,18","-0.3536,0.1048,0.6919,-0.4566",-0.2173,-0.2173,-0.9667,0.5321,"10,10","-0.9667,0.5321",0.06860158311345646,0.16351398416886545,0.19002007042253521,0.16705882498453928,0.19783102040816325,0.23530000000000004,"17,22,245","0.2353,0.0680,0.1978",0.08509866666666667,0.08429995098039215,0.08928000000000001,0.1555764705882353,"17,25,15,18","0.1556,0.0893,0.0522,0.0402",0.08118499999999998,0.081185,0.1204,0.1204,"10,10","0.1204,0.0420",0.0870712401055409,0.0870712401055409,0.0,0.0,0.0,0.0,"17,22,245","0.0000,0.0000,0.0000",0.4,0.36,0.84,0.84,"17,25,15,18","0.0000,0.8400,0.6000,0.0000",0.15,0.15,0.0,0.3,"10,10","0.0000,0.3000",2.416115700989079,0.006805959721095997,0.009292752696111843,0.0034565317610716437,0.010369595283214931,0.010369595283214931,"17,22,245","0.0000,0.0000,0.0104",0.0,0.0,0.0,0.0,"17,25,15,18","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"10,10","0.0000,0.0000"
P07949,1114,1086,0.9749,457,22,607,1,1,1,0.593386,-4.927924154135337,-3.1130633906633904,-3.1130633906633904,-3.1130633906633904,-3.1130633906633904,457,-3.1131,-10.492781818181818,-10.492781818181818,-10.492781818181818,-10.492781818181818,22,-10.4928,-5.881929983525535,-5.881929983525535,-5.881929983525535,-5.881929983525535,607,-5.8819,-0.213,0.0008236086175942549,0.0009608315098468271,0.0009608315098468271,0.0009608315098468271,0.0009608315098468271,457,0.0010,4.5454545454545465e-05,4.5454545454545465e-05,4.5454545454545465e-05,4.5454545454545465e-05,22,0.0000,0.0007515650741350906,0.0007515650741350906,0.0007515650741350906,0.0007515650741350906,607,0.0008,3.76,0.4641107110711071,0.43883920704845797,0.43883920704845797,0.43883920704845797,0.43883920704845797,457,0.4388,-0.12377272727272731,-0.12377272727272731,-0.12377272727272731,-0.12377272727272731,22,-0.1238,0.5717265238879736,0.5717265238879736,0.5717265238879736,0.5717265238879736,607,0.5717,0.0,0.08518922800718133,0.1256356673960613,0.1256356673960613,0.1256356673960613,0.1256356673960613,457,0.1256,0.06220454545454546,0.06220454545454546,0.06220454545454546,0.06220454545454546,22,0.0622,0.05183690280065898,0.05183690280065898,0.05183690280065898,0.05183690280065898,607,0.0518,0.04308797127468582,0.04308797127468582,0.02188183807439825,0.02188183807439825,0.02188183807439825,0.02188183807439825,457,0.0219,0.0,0.0,0.0,0.0,22,0.0000,0.026359143327841845,0.026359143327841845,0.026359143327841845,0.026359143327841845,607,0.0264,168.34905239444657,0.15444867192151063,0.21454789770454255,0.21454789770454255,0.21454789770454255,0.21454789770454255,457,0.2145,0.0,0.0,0.0,0.0,22,0.0000,0.12005805257977781,0.12005805257977781,0.12005805257977781,0.12005805257977781,607,0.1201
P08908,422,422,1.0,183,165,74,4,7,4,-0.0856142,-6.516680107526882,-3.4518347560975613,-7.328391813186812,-1.7739461538461536,-1.7739461538461536,"14,20,130,19","-11.4561,-8.7551,-1.7739,nan",-9.712407142857142,-9.596196897154778,-15.182984000000001,-1.745686956521739,"21,25,25,22,23,24,25","-11.3671,-15.1830,-12.9265,-7.1890,-1.7457,-9.1659,nan",-7.32892794117647,-7.87346432748538,-7.00311052631579,-5.2181578947368426,"38,9,19,8","-7.0031,-13.5084,-5.2182,-5.7642",-0.299,0.004214928909952607,0.0005759562841530056,0.0009044628397917871,0.00041307692307692307,0.0018571428571428573,"14,20,130,19","0.0019,0.0001,0.0004,0.0013",0.00033212121212121214,0.0003208103035680675,0.00032399999999999996,0.001372,"21,25,25,22,23,24,25","0.0001,0.0003,0.0000,0.0001,0.0003,0.0001,0.0014",0.021871621621621623,0.010717086988304094,0.042492105263157894,0.042492105263157894,"38,9,19,8","0.0425,0.0002,0.0001,0.0001",1.58,0.24205250596658714,0.21035555555555555,-0.2602267857142857,0.4607000000000001,0.814,"14,20,130,19","-1.8769,-0.4388,0.4607,0.8140",-0.08989696969696973,-0.08742164233282253,-1.14408,0.9273043478260871,"21,25,25,22,23,24,25","-1.0264,-1.1441,-0.8913,0.5058,0.9273,0.2680,0.7488",1.059310810810811,0.5426977339181288,1.5818421052631582,1.5818421052631582,"38,9,19,8","1.5818,-1.5732,1.3764,0.7857",0.0,0.13210213270142182,0.15714863387978142,0.12037663100057835,0.18017923076923076,0.18017923076923076,"14,20,130,19","0.0869,0.0444,0.1802,0.1700",0.0814460606060606,0.08185154721572423,0.068948,0.11887916666666666,"21,25,25,22,23,24,25","0.1174,0.0689,0.0433,0.0505,0.0727,0.1189,0.1012",0.1831121621621622,0.12676335891812865,0.28943947368421047,0.28943947368421047,"38,9,19,8","0.2894,0.0531,0.0689,0.0957",0.026066350710900472,0.026066350710900472,0.060109289617486336,0.021153846153846155,0.08461538461538462,0.08461538461538462,"14,20,130,19","0.0000,0.0000,0.0846,0.0000",0.0,0.0,0.0,0.0,"21,25,25,22,23,24,25","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"38,9,19,8","0.0000,0.0000,0.0000,0.0000",59.432623910678636,0.14932820078059958,0.1407519217760805,0.04628572812251878,0.1851429124900751,0.1851429124900751,"14,20,130,19","0.0000,0.0000,0.1851,0.0000",0.0,0.0,0.0,0.0,"21,25,25,22,23,24,25","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.5703878272091752,0.3613139780975152,1.129168993079673,1.129168993079673,"38,9,19,8","1.1292,0.0000,0.3161,0.0000"
P01857,330,330,1.0,0,0,330,0,0,1,0.101035,-4.828637142857143,,,,,,,,,,,,,-4.828637142857143,-4.828637142857143,-4.828637142857143,-4.828637142857143,330,-4.8286,-0.21,0.0009427272727272727,,,,,,,,,,,,,0.0009427272727272727,0.0009427272727272727,0.0009427272727272727,0.0009427272727272727,330,0.0009,1.07,0.7075932721712538,,,,,,,,,,,,,0.7075932721712538,0.7075932721712538,0.7075932721712538,0.7075932721712538,330,0.7076,0.0,0.23955363636363636,,,,,,,,,,,,,0.23955363636363636,0.23955363636363636,0.23955363636363636,0.23955363636363636,330,0.2396,0.045454545454545456,0.045454545454545456,,,,,,,,,,,,,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,330,0.0455,19.738685526251146,0.0645055082557227,,,,,,,,,,,,,0.0645055082557227,0.0645055082557227,0.0645055082557227,0.0645055082557227,330,0.0645
Q7Z3C6,839,799,0.9523,653,93,53,7,4,2,0.184754,-6.243566539923954,-4.87422271973466,-6.447280225403925,-3.051097306397306,-3.051097306397306,"60,136,18,43,46,3,347","-6.2601,-5.7102,-3.9407,-7.0359,-10.4630,-8.6699,-3.0511",-12.08664623655914,-11.919024396135264,-13.534746153846154,-10.146188888888888,"23,26,26,18","-11.4503,-13.5347,-12.5449,-10.1462",-10.57291320754717,-11.75685808080808,-9.964027272727272,-9.964027272727272,"44,9","-9.9640,-13.5497",-0.17,0.0008233611442193087,0.0009992343032159264,0.0006722409831769013,0.0013224783861671468,0.0014586956521739133,"60,136,18,43,46,3,347","0.0009,0.0004,0.0001,0.0004,0.0015,0.0001,0.0013",0.0001279569892473118,0.000118640839836492,0.00014615384615384615,0.00021923076923076925,"23,26,26,18","0.0001,0.0001,0.0002,0.0000",0.00020188679245283021,0.0001215909090909091,0.0002431818181818182,0.0002431818181818182,"44,9","0.0002,0.0000",3.63,-0.11880023923444984,0.10054307692307693,-0.6493181391194833,0.8391220930232559,0.8391220930232559,"60,136,18,43,46,3,347","-1.0940,-0.6403,-0.3463,-0.1627,-1.1148,-2.0263,0.8391",-0.8166344086021505,-0.7898745354886659,-0.40861538461538455,-0.2607222222222222,"23,26,26,18","-1.3714,-0.4086,-1.1188,-0.2607",-0.9716226415094339,-1.0559583333333333,-0.9282500000000001,-0.9282500000000001,"44,9","-0.9283,-1.1837",0.0631704410011919,0.16009558998808104,0.19111485451761104,0.10927054689791382,0.2832100864553314,0.2832100864553314,"60,136,18,43,46,3,347","0.2799,0.0390,0.0388,0.0395,0.0411,0.0433,0.2832",0.05075376344086022,0.05084746841322928,0.03998076923076922,0.08558260869565217,"23,26,26,18","0.0856,0.0400,0.0389,0.0389",0.05264150943396228,0.04713194444444445,0.055475000000000003,0.055475000000000003,"44,9","0.0555,0.0388",0.08462455303933254,0.08462455303933254,0.05972434915773354,0.023720727484077202,0.07780979827089338,0.08823529411764706,"60,136,18,43,46,3,347","0.0000,0.0882,0.0000,0.0000,0.0000,0.0000,0.0778",0.27956989247311825,0.3248792270531401,0.0,0.7777777777777778,"23,26,26,18","0.5217,0.0000,0.0000,0.7778",0.11320754716981132,0.3333333333333333,0.0,0.6666666666666666,"44,9","0.0000,0.6667",85.70546124188502,0.1051600751434172,0.13604041466965877,0.03654817110528146,0.2558371977369702,0.2558371977369702,"60,136,18,43,46,3,347","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2558",0.0,0.0,0.0,0.0,"23,26,26,18","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"44,9","0.0000,0.0000"
O75581,1613,1594,0.9882,220,23,1351,1,1,1,0.846357,-4.389505310300704,-4.8162135294117645,-4.8162135294117645,-4.8162135294117645,-4.8162135294117645,220,-4.8162,-3.512221739130436,-3.512221739130436,-3.512221739130436,-3.512221739130436,23,-3.5122,-4.329244559585492,-4.329244559585492,-4.329244559585492,-4.329244559585492,1351,-4.3292,-0.049,0.0019076255424674519,0.004141818181818181,0.004141818181818181,0.004141818181818181,0.004141818181818181,220,0.0041,0.0005478260869565217,0.0005478260869565217,0.0005478260869565217,0.0005478260869565217,23,0.0005,0.0015809770540340488,0.0015809770540340488,0.0015809770540340488,0.0015809770540340488,1351,0.0016,3.81,0.3129459627329193,1.67910599078341,1.67910599078341,1.67910599078341,1.67910599078341,220,1.6791,0.7804347826086958,0.7804347826086958,0.7804347826086958,0.7804347826086958,23,0.7804,0.11459289415247967,0.11459289415247967,0.11459289415247967,0.11459289415247967,1351,0.1146,0.03347799132052077,0.09254662120272784,0.3729454545454546,0.3729454545454546,0.3729454545454546,0.3729454545454546,220,0.3729,0.07758260869565217,0.07758260869565217,0.07758260869565217,0.07758260869565217,23,0.0776,0.04629030347890452,0.04629030347890452,0.04629030347890452,0.04629030347890452,1351,0.0463,0.06137631742095474,0.06137631742095474,0.31363636363636366,0.31363636363636366,0.31363636363636366,0.31363636363636366,220,0.3136,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,23,0.7826,0.008882309400444115,0.008882309400444115,0.008882309400444115,0.008882309400444115,1351,0.0089,291.85879073944466,0.18367450644395514,1.1452376194296068,1.1452376194296068,1.1452376194296068,1.1452376194296068,220,1.1452,0.0,0.0,0.0,0.0,23,0.0000,0.03971085558703659,0.03971085558703659,0.03971085558703659,0.03971085558703659,1351,0.0397
P63027,116,115,0.9914,93,20,2,1,1,1,-1.23816,-5.7046636363636365,-5.668190769230769,-5.668190769230769,-5.668190769230769,-5.668190769230769,93,-5.6682,,,,,20,nan,,,,,2,nan,-0.291,0.01528362068965517,0.01860322580645161,0.01860322580645161,0.01860322580645161,0.01860322580645161,93,0.0186,0.000185,0.000185,0.000185,0.000185,20,0.0002,0.0026499999999999996,0.0026499999999999996,0.0026499999999999996,0.0026499999999999996,2,0.0026,,,,,,,,,,,,,,,,,,,,,0.7844827586206896,0.6527672413793103,0.7392623655913977,0.7392623655913977,0.7392623655913977,0.7392623655913977,93,0.7393,0.29503999999999997,0.29503999999999997,0.29503999999999997,0.29503999999999997,20,0.2950,0.23720000000000002,0.23720000000000002,0.23720000000000002,0.23720000000000002,2,0.2372,0.3275862068965517,0.3275862068965517,0.23655913978494625,0.23655913978494625,0.23655913978494625,0.23655913978494625,93,0.2366,0.8,0.8,0.8,0.8,20,0.8000,0.0,0.0,0.0,0.0,2,0.0000,2.363763326915276,0.02569307964038343,0.028826382035552142,0.028826382035552142,0.028826382035552142,0.028826382035552142,93,0.0288,0.0,0.0,0.0,0.0,20,0.0000,,,,,2,nan
O60733,806,42,0.0521,0,42,0,0,2,0,0.536244,-4.516937962962963,,,,,,,-2.586380952380952,-2.586380952380952,-3.4091952380952377,-1.7635666666666667,"21,21","-3.4092,-1.7636",,,,,,,-0.119,0.0038250620347394545,,,,,,,0.00014047619047619049,0.00014047619047619046,8.095238095238095e-05,0.00019999999999999998,"21,21","0.0001,0.0002",,,,,,,-0.21,-0.07679078455790782,,,,,,,-0.10178571428571431,-0.10178571428571437,-1.0081904761904763,0.8046190476190476,"21,21","-1.0082,0.8046",,,,,,,0.0,0.06444516129032257,,,,,,,0.046804761904761905,0.046804761904761905,0.045009523809523805,0.04860000000000001,"21,21","0.0450,0.0486",,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,"21,21","0.0000,0.0000",,,,,,,13.626141287216576,0.017424733103857514,,,,,,,0.0,0.0,0.0,0.0,"21,21","0.0000,0.0000",,,,,,
